GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2010-9-1,22,20,17,20,18,15,94,89,85,,,,0.1,0.1,0.1,4,2,,6.0,8,,-1
2010-9-2,23,20,17,20,18,15,95,89,80,,,,4.0,2.0,0.1,4,1,,2.0,8,,-1
2010-9-3,24,21,18,21,18,16,93,84,71,,,,10.0,4.5,0.1,7,3,,0.0,8,,-1
2010-9-4,22,20,17,20,18,16,96,89,81,,,,10.0,5.5,4.0,7,2,,0.0,,,-1
2010-9-5,23,20,17,19,18,16,96,90,77,,,,10.0,4.5,0.1,7,2,,0.0,8,,-1
2010-9-6,22,20,18,19,18,15,89,84,79,,,,10.0,4.5,0.1,15,2,,0.0,8,,-1
2010-9-7,23,20,17,20,17,13,86,78,64,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2010-9-8,23,20,17,20,17,15,90,83,78,,,,10.0,3.5,0.1,15,9,,0.0,8,,-1
2010-9-9,23,19,15,18,16,13,85,80,66,,,,10.0,7.0,4.0,4,3,,2.0,,,-1
2010-9-10,22,18,15,18,16,13,89,83,72,,,,4.0,2.0,0.1,4,4,,0.0,8,,-1
2010-9-11,23,20,16,18,16,14,85,78,68,,,,10.0,7.0,4.0,7,2,,0.0,8,,-1
2010-9-12,21,19,14,17,15,12,85,80,78,,,,4.0,1.5,0.1,24,5,,20.0,8,,-1
2010-9-13,21,18,14,18,14,12,89,82,72,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2010-9-14,17,16,14,13,11,9,87,69,57,,,,10.0,7.0,4.0,4,2,,1.0,,,-1
2010-9-15,21,18,14,15,13,11,74,67,50,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-9-16,21,18,14,17,14,11,89,76,68,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2010-9-17,21,18,12,17,12,7,80,72,64,,,,10.0,4.5,0.1,15,6,,2.0,8,,-1
2010-9-18,18,15,12,11,9,7,67,61,51,,,,10.0,7.0,4.0,15,6,,7.0,8,,-1
2010-9-19,22,18,13,14,9,6,67,51,31,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2010-9-20,22,18,14,15,12,9,78,62,51,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2010-9-21,23,20,16,17,15,12,89,74,63,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2010-9-22,23,20,16,18,16,13,89,81,73,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2010-9-23,20,17,11,16,13,7,90,80,70,,,,10.0,7.0,4.0,15,2,,3.0,8,Thunderstorm,-1
2010-9-24,22,18,13,15,10,7,78,58,28,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2010-9-25,22,18,13,15,12,10,78,66,50,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2010-9-26,22,18,14,14,12,10,68,63,50,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-9-27,22,18,14,16,13,10,78,68,51,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-9-28,23,18,14,15,12,10,74,66,55,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-9-29,21,18,14,12,10,8,68,56,49,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2010-9-30,23,18,14,13,10,8,62,53,35,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
