GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2012-4-1,16,14,12,8,7,5,67,55,50,,,,10.0,7.0,4.0,20,15,,0.0,,,-1
2012-4-2,22,17,12,12,8,3,57,46,36,,,,10.0,7.0,4.0,15,7,,0.0,,,-1
2012-4-3,22,20,16,14,8,5,51,42,36,,,,10.0,6.3,1.2,111,55,,0.0,,,-1
2012-4-4,22,18,15,8,6,3,42,34,25,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-4-5,22,18,13,9,4,2,36,34,33,,,,10.0,7.0,4.0,18,7,,0.0,,Thunderstorm,-1
2012-4-6,20,16,12,8,5,2,47,41,34,,,,10.0,7.0,4.0,15,4,,0.0,,,-1
2012-4-7,21,16,12,6,4,2,37,33,25,,,,10.0,7.0,4.0,15,9,,0.0,,,-1
2012-4-8,21,18,14,8,6,3,47,36,26,,,,10.0,7.0,4.0,7,6,,0.0,8,,-1
2012-4-9,20,15,10,11,9,8,77,62,48,,,,10.0,7.0,4.0,26,15,,3.0,,,-1
2012-4-10,18,13,10,12,10,8,81,72,58,,,,10.0,8.0,4.0,11,10,,1.0,,,-1
2012-4-11,11,9,8,8,8,7,85,80,77,,,,10.0,8.0,4.0,4,1,,10.0,8,,-1
2012-4-12,16,14,10,10,8,6,74,68,63,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-4-13,13,12,10,8,4,2,62,54,45,,,,10.0,7.0,4.0,7,5,,8.0,8,Rain,-1
2012-4-14,15,12,9,5,3,2,51,45,41,,,,10.0,7.6,4.0,4,0,,22.0,,,-1
2012-4-15,14,13,9,7,5,3,55,53,51,,,,10.0,8.0,4.0,7,7,,4.0,,,-1
2012-4-16,15,12,8,8,4,2,62,54,45,,,,10.0,7.0,4.0,15,7,,6.0,8,Rain-Thunderstorm,-1
2012-4-17,17,12,8,7,6,3,61,51,43,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-4-18,18,15,12,7,5,2,50,39,31,,,,10.0,7.0,4.0,18,13,,0.0,,,-1
2012-4-19,20,16,13,10,7,4,51,46,42,,,,10.0,5.3,2.0,15,10,,2.0,8,Thunderstorm,-1
2012-4-20,20,16,10,9,8,6,92,63,41,,,,10.0,4.7,0.1,15,8,,30.0,8,Rain-Thunderstorm,-1
2012-4-21,17,13,9,11,10,8,100,82,58,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2012-4-22,12,10,7,8,6,5,93,84,77,,,,10.0,5.5,4.0,15,7,,11.0,8,Rain,-1
2012-4-23,16,12,7,8,6,4,89,60,47,,,,10.0,7.0,4.0,15,10,,4.0,8,,-1
2012-4-24,19,16,12,9,8,7,64,56,48,,,,10.0,7.0,4.0,7,5,,0.7,8,Rain,-1
2012-4-25,18,15,12,9,6,4,57,51,47,,,,10.0,7.0,4.0,11,2,,0.0,,,-1
2012-4-26,15,12,11,10,8,7,70,69,68,,,,10.0,8.0,4.0,7,5,,2.0,8,Rain,-1
2012-4-27,18,14,10,10,6,4,63,52,44,,,,10.0,7.0,4.0,11,8,,0.0,,Thunderstorm,-1
2012-4-28,15,13,10,10,7,5,84,65,51,,,,10.0,7.0,4.0,11,5,,5.0,8,Thunderstorm,-1
2012-4-29,11,10,10,8,6,4,84,70,51,,,,10.0,7.0,4.0,15,4,,1.0,,Rain,-1
2012-4-30,15,12,9,7,4,2,62,57,49,,,,10.0,7.0,4.0,18,11,,1.0,8,Thunderstorm,-1
