GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2006-6-1,26,26,25,12,11,10,30,29,28,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-2,17,,17,12,12,12,64,64,64,,,,10.0,10.0,10.0,9,3,,0.0,,,-1
2006-6-3,25,20,16,14,13,12,41,40,39,,,,10.0,10.0,10.0,6,1,,0.0,,Thunderstorm,-1
2006-6-4,23,,22,13,13,13,47,47,47,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-5,23,,15,10,10,10,63,63,63,,,,10.0,10.0,10.0,6,6,,4.0,,,-1
2006-6-6,24,14,14,10,10,9,68,54,41,,,,10.0,8.0,4.0,11,4,,0.0,,,-1
2006-6-7,23,21,21,8,6,4,29,26,22,,,,10.0,10.0,10.0,9,6,,0.0,,,-1
2006-6-8,27,22,19,11,7,5,32,26,18,,,,10.0,10.0,10.0,6,1,,0.0,,,-1
2006-6-9,28,26,25,6,4,2,19,16,14,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-6-10,29,27,27,6,4,3,15,14,12,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-6-11,27,24,22,6,6,6,23,20,16,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2006-6-12,22,,20,5,5,5,27,27,27,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-13,25,16,16,7,6,6,39,30,22,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-14,25,20,17,14,12,10,54,44,33,,,,10.0,8.0,4.0,6,1,,2.0,,,-1
2006-6-15,24,,22,15,15,15,55,55,55,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-16,19,12,12,8,8,8,70,70,70,,,,4.0,4.0,4.0,24,8,,9.0,8,Rain-Thunderstorm,-1
2006-6-17,22,16,11,12,10,7,70,55,43,,,,10.0,10.0,10.0,6,1,,0.0,,,-1
2006-6-18,22,17,12,14,9,6,58,48,36,,,,10.0,10.0,10.0,6,4,,5.0,8,,-1
2006-6-19,23,17,12,14,11,6,58,52,49,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-6-20,23,18,13,14,12,8,62,54,50,,,,10.0,10.0,10.0,6,1,,0.0,,,-1
2006-6-21,24,16,16,14,10,7,46,44,43,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2006-6-22,26,26,25,16,16,15,48,44,41,,,,10.0,10.0,10.0,6,4,,0.0,,,-1
2006-6-23,26,,26,16,16,16,44,44,44,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-24,28,22,18,18,16,13,62,52,45,,,,10.0,10.0,10.0,0,0,,0.0,,,-1
2006-6-25,24,20,19,20,18,14,77,73,67,,,,4.0,4.0,4.0,11,3,,0.0,,,-1
2006-6-26,25,19,14,17,15,11,80,64,54,,,,10.0,8.0,4.0,6,4,,0.0,8,,-1
2006-6-27,24,14,14,17,14,11,80,76,73,,,,10.0,7.0,4.0,9,6,,0.0,,,-1
2006-6-28,24,20,19,19,17,14,82,75,67,,,,10.0,10.0,10.0,6,3,,0.0,,,-1
2006-6-29,25,20,16,15,13,12,74,57,47,,,,10.0,10.0,10.0,6,3,,1.0,,,-1
2006-6-30,25,19,19,13,12,11,50,49,48,,,,10.0,10.0,10.0,6,3,,4.0,8,,-1
