GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2016-9-1,21,17,13,18,14,11,83,70,54,,,,10.0,4.6,0.1,11,5,,0.0,8,Thunderstorm,-1
2016-9-2,20,16,12,14,13,10,74,68,63,,,,10.0,7.0,4.0,7,4,,5.0,,,-1
2016-9-3,23,18,13,18,13,9,68,60,50,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2016-9-4,22,19,16,17,14,11,79,71,63,,,,10.0,6.0,4.0,4,2,,0.0,,,-1
2016-9-5,23,19,15,20,16,13,88,79,71,,,,10.0,4.0,0.1,4,4,,25.0,8,,-1
2016-9-6,22,19,16,17,15,13,80,73,67,,,,10.0,6.6,4.0,7,4,,5.0,8,,-1
2016-9-7,22,18,14,20,16,13,88,80,67,,,,10.0,3.3,0.1,7,2,,0.0,8,,-1
2016-9-8,24,19,14,17,16,12,84,76,68,,,,4.0,4.0,4.0,7,4,,0.0,,,-1
2016-9-9,22,18,15,20,17,14,90,84,78,,,,10.0,3.3,0.1,7,3,,0.0,8,,-1
2016-9-10,23,20,17,18,17,15,90,79,68,,,,10.0,6.6,4.0,7,3,,0.0,,,-1
2016-9-11,23,19,15,18,15,12,86,76,66,,,,10.0,7.0,4.0,11,3,,5.0,8,,-1
2016-9-12,23,18,13,16,13,9,74,62,49,,,,10.0,7.0,4.0,4,3,,0.0,8,,-1
2016-9-13,23,18,13,18,14,10,81,69,59,,,,10.0,5.7,4.0,15,3,,33.0,8,,-1
2016-9-14,22,16,11,15,13,10,75,66,57,,,,10.0,7.0,4.0,7,4,,33.0,8,,-1
2016-9-15,23,18,12,16,14,11,78,67,48,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2016-9-16,23,18,12,17,14,11,74,63,54,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2016-9-17,23,18,12,16,13,9,83,62,53,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2016-9-18,23,20,16,18,14,10,67,62,54,,,,10.0,6.6,4.0,7,3,,0.0,,,-1
2016-9-19,24,19,14,17,14,12,67,64,62,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2016-9-20,23,19,15,16,14,12,78,66,59,,,,10.0,4.8,4.0,7,1,,0.0,,,-1
2016-9-21,22,18,15,18,14,9,83,68,49,,,,10.0,5.7,4.0,7,1,,6.0,8,Rain-Thunderstorm,-1
2016-9-22,23,18,14,17,13,9,86,63,49,,,,10.0,6.5,0.1,4,0,,0.0,8,,-1
2016-9-23,19,16,14,17,15,13,95,85,78,,,,4.0,1.5,0.1,7,2,,32.0,8,Thunderstorm,-1
2016-9-24,20,16,12,17,15,12,94,84,74,,,,10.0,4.5,0.1,7,4,,0.0,8,,-1
2016-9-25,20,16,13,17,14,12,89,78,63,,,,10.0,3.8,0.1,7,3,,0.4,8,Rain,-1
2016-9-26,20,18,15,17,14,11,83,76,63,,,,10.0,5.4,2.0,7,5,,0.0,8,,-1
2016-9-27,20,17,14,18,15,12,90,83,74,,,,10.0,2.8,0.1,4,2,,1.0,8,,-1
2016-9-28,20,17,14,18,15,12,89,83,74,,,,4.0,1.7,0.1,4,0,,1.0,8,,-1
2016-9-29,18,16,14,15,14,12,86,81,78,,,,10.0,6.0,4.0,4,2,,0.0,,,-1
