GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2010-2-1,8,6,3,1,-0,-2,64,59,48,,,,10.0,7.0,4.0,6,5,,0.0,,,-1
2010-2-2,10,6,2,-1,-3,-5,66,45,31,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2010-2-3,11,9,6,-1,-2,-3,43,42,41,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2010-2-4,10,8,5,-1,-4,-6,35,34,33,,,,10.0,6.0,4.0,7,3,,0.0,,,-1
2010-2-5,4,3,2,1,0,-2,92,76,43,,,,10.0,5.5,4.0,7,4,,14.0,8,Rain,-1
2010-2-6,4,4,3,2,2,2,92,88,81,,,,10.0,8.0,4.0,7,3,,3.0,8,Rain,-1
2010-2-7,5,4,3,4,3,1,91,87,81,,,,0.1,0.1,0.1,13,10,,19.0,8,Rain,-1
2010-2-8,4,3,0,3,2,0,100,91,81,,,,0.1,0.1,0.1,28,16,,77.0,8,Rain-Snow,-1
2010-2-9,1,0,-1,-0,-0,-1,100,100,100,,,,10.0,3.0,0.1,7,3,,16.0,8,Rain-Thunderstorm,-1
2010-2-10,3,1,-1,0,-1,-3,100,87,57,,,,10.0,7.0,4.0,7,2,,0.0,8,,-1
2010-2-11,5,2,-2,2,-0,-3,90,75,63,,,,10.0,6.0,4.0,7,3,,0.0,8,,-1
2010-2-12,5,4,3,3,1,-1,91,81,71,,,,10.0,4.5,0.1,7,7,,0.0,8,,-1
2010-2-13,7,4,2,3,1,-1,80,69,57,,,,10.0,8.0,4.0,7,2,,0.0,8,,-1
2010-2-14,7,4,1,-0,-1,-3,87,75,61,,,,4.0,4.0,4.0,7,1,,6.0,8,,-1
2010-2-15,1,0,-2,0,-2,-3,100,86,76,,,,10.0,6.0,0.1,17,13,,20.0,8,Hail,-1
2010-2-16,2,0,-2,-2,-3,-4,90,80,66,,,,10.0,7.0,4.0,9,7,,2.0,,Snow,-1
2010-2-17,9,4,-2,2,-3,-6,88,68,25,,,,10.0,7.0,4.0,13,7,,0.0,,,-1
2010-2-18,11,5,-1,-1,-4,-8,89,43,20,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2010-2-19,13,10,7,-1,-5,-11,37,25,15,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2010-2-20,12,10,8,-1,-5,-10,30,21,14,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2010-2-21,19,15,11,3,-4,-12,33,20,9,,,,10.0,7.0,4.0,15,8,,0.0,,,-1
2010-2-22,16,12,9,4,-0,-2,47,34,22,,,,10.0,7.0,4.0,9,2,,0.0,,,-1
2010-2-23,14,12,7,9,2,-2,84,52,35,,,,4.0,3.0,0.1,7,5,,0.0,8,,-1
2010-2-24,10,8,6,5,3,1,81,70,57,,,,10.0,5.5,4.0,7,2,,26.0,8,Rain,-1
2010-2-25,10,8,5,4,2,2,91,63,44,,,,10.0,7.0,4.0,0,0,,10.0,8,Rain,-1
2010-2-26,7,6,4,6,4,3,91,88,81,,,,4.0,1.5,0.1,0,0,,22.0,8,Rain,-1
2010-2-27,14,10,5,7,5,4,91,66,46,,,,10.0,7.0,4.0,4,1,,0.0,8,,-1
2010-2-28,12,10,9,4,3,2,56,49,38,,,,10.0,7.0,4.0,9,3,,1.0,8,,-1
