GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2014-11-1,18,13,8,5,2,-4,51,38,21,,,,10.0,7.0,4.0,4,0,,0.0,,,-1
2014-11-2,18,14,9,5,0,-3,38,31,21,,,,10.0,7.0,4.0,4,0,,0.0,,,-1
2014-11-3,15,12,9,5,1,-1,49,37,29,,,,10.0,7.0,4.0,4,1,,0.0,8,,-1
2014-11-4,16,12,8,7,4,1,69,56,39,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2014-11-5,18,12,7,7,4,2,51,40,36,,,,10.0,8.0,4.0,4,3,,0.0,,,-1
2014-11-6,18,14,10,8,5,2,84,54,38,,,,10.0,7.0,4.0,4,3,,9.0,8,,-1
2014-11-7,11,10,8,9,8,7,92,82,70,,,,10.0,5.8,0.1,4,1,,9.0,8,,-1
2014-11-8,14,10,6,4,-0,-5,72,41,16,,,,10.0,7.4,4.0,7,3,,0.0,8,,-1
2014-11-9,16,11,6,5,-0,-5,52,36,20,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2014-11-10,19,12,5,4,-3,-13,51,27,6,,,,10.0,7.0,4.0,17,12,,0.0,,,-1
2014-11-11,18,12,5,7,-1,-9,45,31,12,,,,10.0,7.4,4.0,7,6,,0.0,,,-1
2014-11-12,18,12,6,5,-3,-15,57,27,7,,,,10.0,7.0,4.0,15,6,,0.0,,,-1
2014-11-13,18,14,9,1,-7,-12,26,14,9,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2014-11-14,19,14,8,3,-3,-6,30,22,14,,,,10.0,8.0,4.0,7,3,,0.0,,,-1
2014-11-15,18,13,8,4,-6,-12,34,17,8,,,,10.0,7.4,4.0,7,6,,0.0,,,-1
2014-11-16,18,12,7,2,-4,-9,31,22,12,,,,10.0,7.4,4.0,7,3,,0.0,,,-1
2014-11-17,19,14,8,3,-3,-7,31,24,15,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2014-11-18,19,14,8,3,-2,-7,32,26,16,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2014-11-19,19,14,8,6,-1,-7,39,27,18,,,,10.0,7.4,4.0,7,2,,0.0,,,-1
2014-11-20,17,12,7,1,-2,-6,39,29,21,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2014-11-21,16,12,7,0,-3,-7,44,27,21,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2014-11-22,15,10,6,0,-4,-8,36,26,18,,,,10.0,6.6,4.0,4,2,,0.0,,,-1
2014-11-23,15,10,5,-1,-6,-9,32,22,16,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2014-11-24,18,12,5,0,-7,-12,31,18,10,,,,10.0,5.7,4.0,4,2,,0.0,,,-1
2014-11-25,16,10,5,0,-6,-12,29,20,10,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2014-11-26,19,12,5,-1,-7,-12,22,14,9,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2014-11-27,12,8,5,2,-2,-12,54,38,10,,,,10.0,7.0,4.0,7,3,,0.0,8,,-1
2014-11-28,15,10,6,3,2,-1,54,41,29,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2014-11-29,15,11,7,3,0,-2,50,38,23,,,,10.0,7.0,4.0,4,0,,0.0,,,-1
2014-11-30,15,10,6,5,2,-1,63,45,28,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
