GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2012-6-1,27,24,20,12,10,8,34,31,23,,,,10.0,7.0,4.0,15,7,,0.0,,,-1
2012-6-2,27,23,19,8,6,2,36,24,15,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-6-3,29,24,20,6,3,-3,20,15,10,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2012-6-4,28,24,20,7,3,0,18,16,14,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2012-6-5,28,24,18,7,4,-2,18,16,12,,,,10.0,5.5,4.0,22,6,,1.0,8,,-1
2012-6-6,22,19,15,10,7,4,43,38,34,,,,4.0,4.0,4.0,7,6,,0.0,8,,-1
2012-6-7,22,18,14,11,8,3,49,40,35,,,,10.0,8.0,4.0,7,5,,9.0,,Thunderstorm,-1
2012-6-8,22,16,11,10,8,6,63,47,35,,,,10.0,7.0,4.0,17,7,,0.0,8,,-1
2012-6-9,24,19,14,10,8,4,43,36,29,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-6-10,25,21,17,12,8,4,54,34,24,,,,10.0,7.0,4.0,11,4,,0.0,,,-1
2012-6-11,25,22,18,9,7,5,32,29,26,,,,10.0,7.0,4.0,11,3,,0.0,,,-1
2012-6-12,24,18,13,6,5,3,54,34,25,,,,10.0,7.0,4.0,7,7,,3.0,8,Thunderstorm,-1
2012-6-13,26,21,16,10,7,4,34,30,24,,,,10.0,7.0,4.0,15,5,,0.0,,,-1
2012-6-14,27,22,18,9,7,5,31,25,19,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-6-15,30,26,21,10,7,4,25,22,19,,,,10.0,7.0,4.0,11,8,,0.0,,,-1
2012-6-16,30,26,21,10,6,4,22,20,17,,,,10.0,7.0,4.0,15,5,,0.0,,,-1
2012-6-17,30,26,21,9,7,4,25,21,16,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-6-18,24,22,19,10,9,7,40,33,26,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2012-6-19,28,23,18,12,10,9,44,34,29,,,,10.0,7.0,4.0,11,6,,0.0,,,-1
2012-6-20,30,25,20,13,10,8,34,28,25,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-6-21,32,27,22,13,10,8,29,24,20,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2012-6-22,32,30,24,14,12,11,33,28,25,,,,10.0,6.0,4.0,4,3,,0.0,,,-1
2012-6-23,28,28,22,15,13,10,36,34,31,,,,4.0,4.0,4.0,7,6,,0.0,,,-1
2012-6-24,28,25,22,14,13,11,44,38,31,,,,10.0,6.0,4.0,7,5,,0.0,,,-1
2012-6-25,26,24,16,15,13,10,69,52,38,,,,10.0,5.5,4.0,33,9,,9.0,,,-1
2012-6-26,27,22,18,15,12,8,52,40,32,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2012-6-27,26,22,17,14,11,9,49,45,41,,,,10.0,5.5,4.0,11,3,,6.0,8,Rain-Thunderstorm,-1
2012-6-28,26,21,16,14,12,9,53,44,32,,,,10.0,7.0,4.0,11,2,,0.0,,,-1
2012-6-29,28,23,18,14,12,9,48,42,33,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-6-30,29,24,19,13,10,5,40,30,20,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
