GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-8-1,19,18,16,18,17,16,96,94,91,,,,4.0,1.0,0.1,4,0,,9.0,8,Rain,-1
2015-8-2,20,18,16,18,17,16,92,90,88,,,,10.0,4.3,0.1,0,0,,2.0,8,Rain,-1
2015-8-3,21,18,16,19,17,15,96,91,80,,,,10.0,2.6,0.1,7,2,,30.0,8,Rain,-1
2015-8-4,24,18,13,20,18,15,89,82,68,,,,10.0,3.3,0.1,4,3,,2.0,8,,-1
2015-8-5,21,19,17,20,18,17,89,88,83,,,,10.0,2.6,0.1,4,1,,1.0,8,,-1
2015-8-6,23,20,17,22,19,16,91,87,83,,,,4.0,1.2,0.1,4,2,,0.0,8,,-1
2015-8-7,25,22,18,22,20,18,89,86,82,,,,10.0,1.3,0.1,7,3,,3.0,8,,-1
2015-8-8,23,20,18,21,20,18,94,88,80,,,,0.1,0.1,0.1,4,2,,0.0,8,,-1
2015-8-9,23,20,18,21,19,18,95,90,82,,,,4.0,0.5,0.1,4,1,,4.0,8,,-1
2015-8-10,23,20,18,20,19,16,95,88,78,,,,10.0,1.8,0.1,4,1,,0.6,8,,-1
2015-8-11,25,21,17,22,18,15,86,80,63,,,,10.0,3.2,0.1,4,1,,0.0,8,Thunderstorm,-1
2015-8-12,23,20,17,20,19,17,96,86,82,,,,4.0,0.7,0.1,4,2,,0.0,8,,-1
2015-8-13,21,19,17,19,17,14,90,81,67,,,,10.0,3.7,0.1,0,0,,5.0,8,Rain,-1
2015-8-14,23,19,15,20,17,14,89,80,67,,,,10.0,4.8,0.1,7,1,,0.0,8,,-1
2015-8-15,22,18,14,20,17,13,90,78,54,,,,10.0,6.6,4.0,11,6,,5.0,8,Rain-Thunderstorm,-1
2015-8-16,21,18,15,20,17,15,96,84,68,,,,10.0,2.8,0.1,4,1,,1.0,8,,-1
2015-8-17,23,20,18,20,17,16,90,81,66,,,,10.0,5.2,0.1,7,1,,0.0,8,,-1
2015-8-18,24,20,15,20,18,15,88,79,63,,,,10.0,4.7,0.1,4,0,,0.0,8,,-1
2015-8-19,22,19,16,20,18,16,90,87,83,,,,10.0,2.6,0.1,4,0,,0.0,8,,-1
2015-8-20,23,20,16,21,19,14,96,89,80,,,,4.0,0.6,0.1,7,3,,0.0,8,,-1
2015-8-21,24,20,15,18,16,13,89,75,62,,,,10.0,8.0,4.0,4,3,,8.0,8,,-1
2015-8-22,22,18,14,18,16,12,89,80,72,,,,10.0,4.0,0.1,4,3,,0.0,8,,-1
2015-8-23,21,18,15,19,16,12,88,80,64,,,,10.0,3.8,0.1,4,2,,0.0,8,,-1
2015-8-24,23,18,14,17,14,8,86,63,43,,,,10.0,7.0,4.0,7,3,,8.0,8,,-1
2015-8-25,26,20,15,17,13,10,64,54,41,,,,10.0,6.6,4.0,11,5,,0.0,,,-1
2015-8-26,25,20,15,19,15,9,85,65,48,,,,10.0,7.4,4.0,7,5,,0.0,,,-1
2015-8-27,24,20,16,19,14,9,86,66,48,,,,10.0,6.6,4.0,22,5,,4.0,8,Rain,-1
2015-8-28,25,20,14,18,12,8,67,51,39,,,,10.0,7.0,4.0,15,7,,0.0,,,-1
2015-8-29,25,20,15,19,16,12,83,68,46,,,,10.0,7.4,4.0,7,3,,0.0,,,-1
2015-8-30,24,20,16,19,15,9,90,74,49,,,,10.0,7.0,4.0,7,2,,0.0,8,Rain,-1
2015-8-31,22,17,12,16,10,8,59,50,44,,,,10.0,7.0,4.0,7,3,,12.0,8,Rain-Thunderstorm,-1
