GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2006-8-1,23,20,19,19,18,18,95,85,71,,,,4.0,2.3,2.0,4,2,,2.0,8,,-1
2006-8-2,20,18,18,19,18,17,96,95,94,,,,4.0,2.0,0.0,4,1,,15.0,8,Rain,-1
2006-8-3,19,18,18,18,18,18,100,100,100,,,,0.0,0.0,0.0,4,1,,15.0,8,,-1
2006-8-4,18,18,18,18,18,18,100,99,98,,,,0.0,0.0,0.0,6,4,,3.0,8,Rain,-1
2006-8-5,17,17,17,17,17,17,98,96,95,,,,0.0,0.0,0.0,4,4,,28.0,8,Rain,-1
2006-8-6,16,,16,16,16,16,99,99,99,,,,0.1,0.1,0.1,6,6,,0.0,8,,-1
2006-8-7,20,,18,18,18,18,100,100,100,,,,0.1,0.1,0.1,4,4,,1.0,8,,-1
2006-8-8,18,16,16,17,16,15,96,94,92,,,,4.0,4.0,4.0,4,2,,0.0,,,-1
2006-8-9,22,16,16,19,16,14,88,87,86,,,,4.0,2.0,0.1,4,1,,0.0,8,,-1
2006-8-10,22,20,20,19,19,19,88,82,77,,,,0.1,0.1,0.1,6,6,,0.0,8,,-1
2006-8-11,26,,23,21,21,21,86,86,86,,,,4.0,4.0,4.0,0,0,,0.0,,,-1
2006-8-12,24,21,18,21,19,17,96,85,77,,,,10.0,4.8,0.5,9,6,,0.0,8,,-1
2006-8-13,24,20,18,18,16,15,78,74,72,,,,10.0,4.7,0.2,6,2,,0.0,8,Rain,-1
2006-8-14,22,20,17,18,17,16,92,82,72,,,,10.0,4.0,0.1,9,9,,20.0,8,Rain-Thunderstorm,-1
2006-8-15,24,22,20,18,16,15,83,68,54,,,,10.0,10.0,10.0,9,6,,1.0,,,-1
2006-8-16,25,20,17,19,17,15,85,75,62,,,,10.0,8.0,4.0,9,4,,0.0,,,-1
2006-8-17,27,22,17,19,18,16,92,73,55,,,,10.0,10.0,10.0,11,6,,0.0,8,,-1
2006-8-18,22,20,17,21,19,16,95,93,91,,,,10.0,3.4,0.0,7,3,,1.0,8,Thunderstorm,-1
2006-8-19,20,19,18,19,18,18,100,100,100,,,,0.0,0.0,0.0,7,2,,17.0,8,,-1
2006-8-20,21,18,16,18,17,16,99,90,77,,,,1.0,0.3,0.0,9,7,,33.0,8,Rain,-1
2006-8-21,23,16,16,20,18,15,92,90,88,,,,1.0,0.6,0.2,6,2,,0.0,8,,-1
2006-8-22,21,16,16,19,18,16,99,91,83,,,,4.0,2.0,0.0,6,4,,8.0,8,Rain,-1
2006-8-23,25,21,21,21,19,16,88,86,83,,,,0.1,0.1,0.1,130,69,,0.0,8,,-1
2006-8-24,24,18,18,21,19,17,91,86,81,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2006-8-25,23,,23,20,20,20,80,80,80,,,,10.0,10.0,10.0,6,6,,0.0,,,-1
2006-8-26,23,18,15,19,17,15,100,98,94,,,,4.0,1.3,0.0,9,3,,24.0,8,Thunderstorm,-1
2006-8-27,22,17,14,18,16,13,95,85,72,,,,10.0,8.0,4.0,9,3,,1.0,8,Rain,-1
2006-8-28,24,20,15,18,16,14,93,77,50,,,,10.0,6.7,0.0,9,4,,2.0,8,Rain-Thunderstorm,-1
2006-8-29,23,,20,17,17,17,78,78,78,,,,10.0,10.0,10.0,9,9,,0.0,,,-1
2006-8-30,21,,18,16,16,16,90,90,90,,,,4.0,4.0,4.0,6,6,,3.0,,Rain,-1
2006-8-31,,,,,,,,,,,,,,,,,,,,,,
