GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-3-1,3,2,2,2,-1,-7,92,76,31,,,,4.0,4.0,4.0,17,10,,15.0,8,Rain-Thunderstorm,-1
2015-3-2,3,2,0,1,0,-2,92,85,62,,,,4.0,1.5,0.1,20,14,,22.0,8,Rain-Snow,-1
2015-3-3,3,2,1,1,0,-2,92,85,76,,,,4.0,1.4,0.1,7,4,,9.0,8,Snow,-1
2015-3-4,8,4,-1,3,1,-2,91,70,61,,,,10.0,6.9,0.1,11,5,,0.0,8,,-1
2015-3-5,2,1,0,2,0,-1,99,88,62,,,,4.0,1.7,0.0,15,7,,4.0,8,Snow,-1
2015-3-6,8,4,0,3,-0,-2,87,69,54,,,,10.0,7.0,4.0,11,4,,0.0,8,,-1
2015-3-7,7,4,0,0,-3,-7,100,64,28,,,,10.0,5.3,0.0,18,8,,18.0,8,Rain-Snow,-1
2015-3-8,3,2,0,1,-0,-2,100,92,76,,,,10.0,4.3,0.1,15,7,,6.0,8,Snow,-1
2015-3-9,8,3,-2,2,-2,-6,88,63,33,,,,10.0,7.0,4.0,11,5,,0.0,8,,-1
2015-3-10,13,6,-1,4,-2,-7,61,43,20,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2015-3-11,14,8,1,3,-3,-10,46,33,12,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2015-3-12,16,9,2,3,-2,-7,48,29,18,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2015-3-13,16,12,8,3,-2,-7,41,27,18,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2015-3-14,16,12,7,4,0,-4,56,36,21,,,,10.0,6.6,4.0,4,3,,0.0,8,,-1
2015-3-15,5,4,3,5,3,-1,91,82,40,,,,10.0,5.5,4.0,7,4,,16.0,8,Rain,-1
2015-3-16,4,2,1,4,2,-1,100,87,71,,,,10.0,4.5,0.1,15,6,,16.0,8,Rain,-1
2015-3-17,10,6,1,6,2,-2,91,68,57,,,,10.0,6.6,4.0,7,4,,5.0,8,,-1
2015-3-18,15,10,4,4,1,-2,63,45,27,,,,10.0,6.6,4.0,7,6,,0.0,,,-1
2015-3-19,17,11,5,6,1,-4,55,37,24,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2015-3-20,17,12,6,4,-1,-7,37,27,14,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2015-3-21,18,14,9,5,-2,-11,38,24,7,,,,10.0,7.0,4.0,11,8,,0.0,,,-1
2015-3-22,21,16,11,3,-2,-5,29,20,12,,,,10.0,7.0,4.0,15,9,,0.0,,,-1
2015-3-23,21,17,13,6,-2,-10,32,19,8,,,,10.0,6.0,4.0,11,7,,0.0,,,-1
2015-3-24,22,18,9,8,2,-5,84,34,12,,,,10.0,6.3,2.0,7,3,,6.0,8,Rain,-1
2015-3-25,19,13,7,10,5,2,84,47,27,,,,10.0,7.0,4.0,7,2,,0.0,8,,-1
2015-3-26,20,15,10,12,4,0,59,35,20,,,,10.0,7.0,4.0,7,1,,0.0,,,-1
2015-3-27,22,17,12,11,3,-9,45,31,6,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2015-3-28,18,16,8,8,5,1,93,44,31,,,,10.0,6.6,4.0,7,3,,16.0,8,Rain-Thunderstorm,-1
2015-3-29,8,7,6,8,5,3,94,80,61,,,,10.0,5.5,4.0,13,5,,37.0,8,Rain,-1
2015-3-30,12,9,6,7,4,0,85,66,45,,,,10.0,6.3,4.0,7,5,,1.0,8,Rain,-1
2015-3-31,12,9,6,8,6,2,93,79,57,,,,10.0,3.7,0.1,15,6,,16.0,8,Rain-Thunderstorm,-1
