GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-1,22,16,11,10,7,2,41,36,32,,,,10.0,6.6,4.0,7,4,,0.0,8,,-1
2015-6-2,21,18,15,12,8,4,52,46,34,,,,10.0,5.7,4.0,4,2,,0.0,,Thunderstorm,-1
2015-6-3,19,16,12,11,8,6,84,59,46,,,,10.0,6.3,4.0,7,5,,28.0,8,Rain,-1
2015-6-4,16,14,11,10,7,6,81,58,43,,,,10.0,6.3,4.0,15,8,,3.0,8,Rain,-1
2015-6-5,20,15,10,12,8,5,84,59,45,,,,10.0,7.0,4.0,13,8,,18.0,8,Rain,-1
2015-6-6,24,18,11,13,10,6,57,47,35,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2015-6-7,25,18,12,14,10,4,58,39,22,,,,10.0,7.0,4.0,11,3,,0.0,,,-1
2015-6-8,27,22,16,14,10,2,46,33,18,,,,10.0,7.0,4.0,15,5,,0.0,,,-1
2015-6-9,26,22,18,13,10,6,42,36,29,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2015-6-10,23,18,14,12,9,6,62,44,28,,,,10.0,7.0,4.0,30,9,,11.0,,Thunderstorm,-1
2015-6-11,24,16,9,12,10,5,52,42,32,,,,10.0,6.6,4.0,11,6,,0.0,,,-1
2015-6-12,26,22,17,14,12,9,53,44,33,,,,10.0,6.6,0.5,4,2,,0.0,,,-1
2015-6-13,24,18,11,15,12,8,62,51,36,,,,10.0,6.6,1.0,15,4,,10.0,8,Thunderstorm,-1
2015-6-14,23,18,13,15,12,9,88,60,50,,,,10.0,6.3,4.0,11,2,,7.0,8,Rain-Thunderstorm,-1
2015-6-15,21,16,12,15,12,9,75,67,62,,,,10.0,6.3,4.0,7,1,,6.0,8,Thunderstorm,-1
2015-6-16,24,18,12,13,11,9,68,50,32,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2015-6-17,25,18,11,15,11,9,54,44,31,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2015-6-18,27,22,17,17,14,10,51,47,37,,,,10.0,6.0,4.0,4,1,,0.0,,,-1
2015-6-19,28,23,18,18,16,14,63,52,42,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2015-6-20,26,20,14,16,13,8,80,51,32,,,,10.0,7.0,4.0,13,4,,47.0,8,Rain-Thunderstorm,-1
2015-6-21,23,18,14,16,14,12,73,60,43,,,,10.0,8.0,4.0,7,3,,0.0,,,-1
2015-6-22,24,20,15,17,14,9,69,60,54,,,,10.0,7.0,4.0,20,2,,30.0,,,-1
2015-6-23,23,18,14,17,12,8,87,59,44,,,,10.0,5.7,4.0,22,7,,3.0,8,,-1
2015-6-24,17,14,12,12,10,8,95,70,44,,,,10.0,6.3,4.0,22,7,,37.0,8,Rain-Thunderstorm,-1
2015-6-25,21,16,10,15,13,10,80,67,49,,,,10.0,7.0,4.0,7,4,,0.0,,Thunderstorm,-1
2015-6-26,22,18,14,16,12,9,74,56,40,,,,10.0,7.0,4.0,11,7,,0.0,,,-1
2015-6-27,25,20,15,14,11,6,58,46,37,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2015-6-28,26,22,17,14,11,6,53,40,23,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2015-6-29,27,22,16,16,10,6,63,43,32,,,,10.0,6.6,4.0,15,6,,13.0,8,Rain-Thunderstorm,-1
2015-6-30,23,18,13,16,12,5,72,56,31,,,,10.0,6.6,4.0,4,0,,0.0,,,-1
