GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2016-3-1,18,12,6,8,2,-11,56,42,9,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2016-3-2,19,12,6,4,1,-2,43,33,15,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2016-3-3,19,13,7,5,2,-0,41,32,19,,,,10.0,7.4,4.0,7,1,,0.0,,,-1
2016-3-4,18,13,8,5,3,0,50,37,27,,,,10.0,7.0,4.0,11,3,,0.0,,,-1
2016-3-5,11,8,5,4,2,0,72,62,38,,,,10.0,7.0,4.0,7,3,,3.0,8,Rain,-1
2016-3-6,10,8,5,5,3,0,81,66,54,,,,10.0,5.2,0.1,11,4,,8.0,8,Rain,-1
2016-3-7,15,10,4,7,4,2,69,56,44,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2016-3-8,18,12,7,6,3,-1,55,43,25,,,,10.0,7.0,4.0,11,6,,0.0,,,-1
2016-3-9,17,12,8,7,4,2,57,46,34,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2016-3-10,18,12,7,8,4,1,88,56,39,,,,10.0,7.4,4.0,7,3,,0.0,,,-1
2016-3-11,7,6,5,6,5,4,99,91,80,,,,4.0,1.4,0.1,11,6,,48.0,8,Rain,-1
2016-3-12,6,5,4,6,5,4,100,97,90,,,,0.1,0.1,0.1,11,8,,38.0,8,Rain,-1
2016-3-13,4,4,3,4,3,3,100,98,90,,,,0.1,0.1,0.1,11,8,,31.0,8,Rain,-1
2016-3-14,9,5,1,6,4,-0,100,86,76,,,,10.0,3.5,0.1,13,7,,12.0,8,Rain-Hail-Thunderstorm,-1
2016-3-15,11,6,2,6,2,-2,77,60,26,,,,10.0,6.3,4.0,13,5,,0.0,8,,-1
2016-3-16,15,9,3,6,1,-9,81,54,14,,,,10.0,5.7,2.0,7,7,,23.0,8,Rain,-1
2016-3-17,5,4,2,6,4,1,100,91,72,,,,4.0,1.5,0.1,11,8,,48.0,8,Rain,-1
2016-3-18,10,6,1,10,6,0,100,91,80,,,,10.0,3.4,0.0,22,11,,20.0,8,,-1
2016-3-19,11,8,4,8,6,-1,100,81,40,,,,10.0,3.5,0.1,11,7,,16.0,8,Thunderstorm,-1
2016-3-20,11,8,6,6,1,-3,80,56,31,,,,10.0,6.0,4.0,7,4,,16.0,8,Rain-Thunderstorm,-1
2016-3-21,13,8,2,3,-1,-4,64,41,25,,,,10.0,7.0,4.0,15,5,,0.0,,,-1
2016-3-22,18,12,7,-2,-11,-20,23,10,4,,,,10.0,7.0,4.0,37,15,,0.0,,,-1
2016-3-23,20,16,11,5,-10,-22,33,14,4,,,,10.0,7.0,4.0,30,17,,0.0,,,-1
2016-3-24,16,14,11,4,-0,-6,47,28,13,,,,10.0,7.4,4.0,18,7,,0.4,8,Rain,-1
2016-3-25,12,10,8,7,5,3,80,65,41,,,,10.0,5.8,0.1,15,8,,10.0,8,Rain,-1
2016-3-26,14,10,7,9,6,4,89,68,51,,,,10.0,5.8,0.1,11,6,,5.0,8,Rain,-1
2016-3-27,19,12,5,8,5,0,56,45,30,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2016-3-28,20,14,9,10,5,2,55,41,27,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2016-3-29,20,15,10,8,3,2,44,36,32,,,,10.0,6.0,4.0,4,4,,0.0,,,-1
2016-3-30,20,16,11,10,5,3,45,40,33,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2016-3-31,15,12,10,8,5,3,62,48,41,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
