GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2013-8-1,23,20,18,21,18,16,96,88,83,,,,4.0,2.0,0.1,4,2,,71.0,8,Rain-Thunderstorm,-1
2013-8-2,20,18,17,19,17,15,96,92,85,,,,4.0,1.0,0.1,0,0,,15.0,8,,-1
2013-8-3,23,20,16,20,17,14,88,84,82,,,,10.0,4.5,0.1,7,4,,0.0,8,,-1
2013-8-4,24,21,18,20,18,16,95,88,82,,,,4.0,2.0,0.1,4,1,,0.0,8,,-1
2013-8-5,23,20,18,21,19,15,88,84,78,,,,10.0,4.7,0.1,4,4,,0.0,8,,-1
2013-8-6,22,21,19,21,19,18,95,91,88,,,,0.1,0.1,0.1,0,0,,0.5,8,,-1
2013-8-7,19,18,18,18,18,18,100,98,95,,,,0.1,0.0,0.1,4,1,,14.0,8,Rain,-1
2013-8-8,22,20,18,21,19,18,96,93,88,,,,4.0,1.0,0.1,4,1,,4.0,8,,-1
2013-8-9,22,20,19,21,20,19,100,92,88,,,,0.1,0.1,0.1,4,1,,0.3,8,,-1
2013-8-10,21,19,18,19,18,17,96,95,94,,,,0.1,0.1,0.1,4,2,,0.6,8,,-1
2013-8-11,18,18,18,18,18,17,96,96,96,,,,0.1,0.1,0.1,4,2,,5.0,8,,-1
2013-8-12,22,20,18,19,18,17,96,91,83,,,,4.0,1.0,0.1,4,1,,7.0,8,,-1
2013-8-13,17,16,15,17,15,14,93,90,86,,,,10.0,6.0,4.0,7,2,,69.0,8,Rain,-1
2013-8-14,16,16,16,16,16,16,99,99,99,,,,4.0,2.0,0.1,11,6,,81.0,8,Rain,-1
2013-8-15,23,22,19,18,18,18,95,84,72,,,,10.0,5.0,0.1,0,0,,0.0,8,,-1
2013-8-16,20,18,16,18,17,15,95,90,83,,,,4.0,1.4,0.1,4,1,,0.0,8,,-1
2013-8-17,21,18,16,18,15,12,92,82,71,,,,10.0,4.7,0.7,4,1,,31.0,8,,-1
2013-8-18,23,19,15,19,16,12,94,81,74,,,,10.0,5.0,2.0,4,3,,10.0,,,-1
2013-8-19,18,16,15,17,14,12,92,85,74,,,,10.0,7.0,4.0,4,3,,90.0,8,Thunderstorm,-1
2013-8-20,22,18,14,20,16,11,88,82,74,,,,4.0,2.1,0.1,4,3,,0.0,8,,-1
2013-8-21,24,20,16,18,15,11,83,73,63,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2013-8-22,24,22,18,17,16,15,79,70,58,,,,10.0,8.0,4.0,4,3,,0.0,,,-1
2013-8-23,25,20,16,21,19,15,89,81,67,,,,10.0,3.5,0.1,7,5,,0.0,8,,-1
2013-8-24,23,20,18,21,18,16,96,89,81,,,,10.0,7.0,4.0,7,4,,2.0,8,,-1
2013-8-25,23,20,18,20,17,16,90,87,82,,,,10.0,6.0,4.0,4,2,,0.0,,,-1
2013-8-26,23,20,17,20,18,15,85,82,77,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2013-8-27,20,19,18,18,18,18,96,90,83,,,,4.0,1.4,0.1,0,0,,2.0,8,,-1
2013-8-28,21,18,15,18,16,14,100,84,69,,,,10.0,4.8,0.1,7,4,,4.0,8,,-1
2013-8-29,21,18,16,18,16,14,96,84,72,,,,10.0,4.5,0.1,0,0,,9.0,8,,-1
2013-8-30,24,20,17,18,15,14,85,72,47,,,,10.0,6.5,2.0,7,4,,2.0,8,Rain,-1
2013-8-31,22,19,14,19,17,13,95,88,83,,,,10.0,6.5,2.0,7,1,,9.0,8,Rain,-1
