GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2011-12-1,16,15,13,0,-1,-1,30,25,19,,,,10.0,7.0,4.0,11,5,,0.0,,,-1
2011-12-2,17,14,10,6,3,-1,58,48,29,,,,10.0,6.0,4.0,7,5,,0.0,,,-1
2011-12-3,17,13,9,7,5,2,62,52,43,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2011-12-4,17,12,8,6,2,-1,63,45,35,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2011-12-5,14,10,6,5,1,-2,49,47,43,,,,10.0,7.0,4.0,4,3,,0.0,,,-1
2011-12-6,14,10,6,4,1,-2,55,48,43,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2011-12-7,13,10,6,5,2,-2,65,57,48,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2011-12-8,10,9,7,6,5,4,72,70,69,,,,10.0,6.0,4.0,7,7,,0.0,,,-1
2011-12-9,10,8,5,6,4,2,80,76,70,,,,10.0,7.0,4.0,7,5,,0.5,,,-1
2011-12-10,13,10,4,4,2,-1,69,66,62,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2011-12-11,14,8,3,2,0,-2,63,52,32,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2011-12-12,14,8,3,4,-0,-4,69,51,36,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2011-12-13,12,8,3,-1,-1,-2,71,51,30,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2011-12-14,13,8,3,-1,-2,-3,71,44,27,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2011-12-15,13,8,4,1,-0,-2,62,50,34,,,,10.0,7.0,4.0,0,0,,0.0,,,-1
2011-12-16,13,6,0,1,-1,-2,87,53,34,,,,10.0,8.0,4.0,0,0,,0.0,,,-1
2011-12-17,14,7,0,0,-1,-4,65,49,34,,,,10.0,7.0,4.0,4,1,,0.0,,,-1
2011-12-18,11,7,3,2,-0,-2,61,56,44,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2011-12-19,9,6,2,1,-3,-6,48,45,40,,,,10.0,7.0,4.0,7,4,,0.0,8,,-1
2011-12-20,5,4,2,-0,-1,-2,76,68,54,,,,10.0,5.5,4.0,11,9,,3.0,8,Snow,-1
2011-12-21,8,4,1,-2,-2,-3,76,55,38,,,,10.0,7.0,4.0,4,3,,0.0,8,,-1
2011-12-22,8,4,0,-2,-3,-4,65,48,29,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2011-12-23,10,10,5,-4,-5,-6,40,31,22,,,,10.0,10.0,10.0,4,2,,0.0,,,-1
2011-12-24,11,8,4,-1,-6,-13,62,35,11,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2011-12-25,14,8,2,-1,-5,-11,70,35,8,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2011-12-26,13,8,2,-1,-4,-9,70,37,17,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
2011-12-27,12,9,5,-3,-6,-10,30,25,21,,,,10.0,8.0,4.0,7,6,,0.0,,,-1
2011-12-28,11,7,3,-4,-6,-9,46,30,18,,,,10.0,7.0,4.0,7,7,,0.0,,,-1
2011-12-29,10,6,3,-1,-3,-7,43,37,33,,,,10.0,8.0,4.0,7,4,,0.0,,,-1
2011-12-30,12,7,2,-3,-6,-9,40,30,25,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2011-12-31,10,6,1,-5,-7,-9,44,31,19,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
