
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2003-2-1,17,11,6,11,8,0,100,85,34,1022,1017,1013,8,4,0,13,2,,0.00,1,Fog-Tornado,63
2003-2-2,18,12,7,11,9,7,100,80,4,1025,1023,1021,10,4,0,13,3,,0.00,2,Fog,290
2003-2-3,21,14,8,11,8,6,93,70,43,1022,1020,1018,6,5,2,14,3,,0.00,0,,264
2003-2-4,22,14,8,9,8,6,87,64,35,1021,1019,1017,7,5,1,14,5,,0.00,0,Tornado,264
2003-2-5,25,17,8,9,7,3,87,61,27,1020,1018,1016,7,5,2,13,2,,0.00,0,Tornado,286
2003-2-6,21,13,7,10,7,5,87,67,35,1065,1017,1013,7,4,1,13,2,,0.00,3,,226
2003-2-7,28,18,8,16,9,6,93,70,48,1013,1012,1010,6,4,1,13,2,,0.00,1,,98
2003-2-8,21,14,9,9,8,5,87,66,35,1016,1013,1012,8,4,3,10,3,,0.00,1,Tornado,280
2003-2-9,21,14,8,7,4,1,82,58,28,1015,1013,1012,8,5,4,10,2,,0.00,0,,308
2003-2-10,21,13,6,9,6,3,87,63,31,1016,1015,1014,8,5,1,10,2,,0.00,0,,89
2003-2-11,23,16,8,13,8,5,87,64,33,1017,1015,1014,6,4,2,11,2,,0.00,0,,354
2003-2-12,23,16,8,11,8,5,87,62,31,1065,1018,1014,8,5,1,13,3,,0.00,1,,265
2003-2-13,23,17,11,11,8,5,82,58,31,1015,1013,1012,8,6,4,19,6,,0.00,1,,296
2003-2-14,24,17,9,11,9,6,87,69,36,1015,1014,1012,10,6,1,19,3,,0.00,1,,264
2003-2-15,26,18,11,11,7,-4,82,57,14,1016,1014,1013,8,6,2,13,2,,0.00,4,,299
2003-2-16,20,18,15,13,11,8,77,65,55,1016,1013,1005,8,6,5,35,14,,0.00,7,Rain,47
2003-2-17,19,17,15,14,12,9,94,77,56,1011,1009,1006,5,4,3,37,18,,0.00,7,Rain-Thunderstorm,97
2003-2-18,20,17,13,16,14,11,94,87,73,1008,1003,999,7,5,3,48,26,,0.00,7,Rain-Thunderstorm,116
2003-2-19,15,13,11,11,11,10,94,89,77,1063,1007,996,10,8,5,37,16,,0.00,6,Rain-Thunderstorm,109
2003-2-20,19,14,9,11,8,3,94,74,35,1021,1018,1012,7,5,4,11,5,,0.00,2,,352
2003-2-21,21,16,11,12,9,6,88,64,43,1020,1019,1017,8,7,5,19,8,,0.00,0,,276
2003-2-22,22,17,12,12,9,8,82,63,41,1035,1016,1013,7,6,4,13,5,,0.00,1,,255
2003-2-23,21,17,14,17,13,12,100,79,56,1018,1015,1014,6,4,2,14,3,,0.00,5,Rain,3
2003-2-24,24,19,14,13,12,10,88,69,47,1016,1015,1014,7,6,5,10,2,,0.00,2,,292
2003-2-25,26,19,12,15,12,9,88,67,34,1015,1013,1011,10,6,5,16,3,,0.00,2,Tornado,298
2003-2-26,25,19,14,15,13,10,88,67,41,1013,1012,1009,8,6,1,11,2,,0.00,1,,5
2003-2-27,26,20,15,15,13,9,83,64,38,1013,1011,1010,8,6,4,14,5,,0.00,3,,12
2003-2-28,27,21,15,19,16,12,88,69,42,1015,1012,1010,8,6,5,14,5,,0.00,1,Thunderstorm,89
<!-- 0.170:0 -->
