
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2010-8-1,33,30,27,27,26,24,94,78,66,1004,1002,1000,5,4,3,19,13,,0.00,4,Thunderstorm,110
2010-8-2,34,30,27,28,26,25,89,78,63,1003,1001,998,5,4,4,16,10,,0.00,3,,103
2010-8-3,34,31,28,27,26,25,89,75,59,1001,1000,996,5,4,3,29,14,,0.00,3,Rain,113
2010-8-4,36,32,28,27,26,25,84,70,53,1001,1000,997,4,4,4,19,11,,0.00,4,Thunderstorm,115
2010-8-5,36,32,28,29,26,23,100,74,56,1005,1003,1000,6,5,4,23,11,,0.00,4,Rain-Thunderstorm,119
2010-8-6,29,28,27,26,26,25,94,90,79,1008,1006,1005,4,4,3,19,13,,0.00,6,Rain,85
2010-8-7,34,30,26,26,26,24,100,78,59,1007,1004,1002,5,4,4,14,6,,0.00,4,,37
2010-8-8,36,32,29,27,26,25,84,72,53,1004,1003,1002,5,4,4,19,10,,0.00,4,,68
2010-8-9,36,32,28,28,27,25,89,77,56,1004,1002,1000,4,4,3,11,3,,0.00,2,Rain,45
2010-8-10,36,31,27,28,27,26,100,81,59,1003,1002,1000,5,4,2,27,3,,0.00,3,Rain-Thunderstorm,153
2010-8-11,38,33,27,27,26,23,94,76,50,1004,1002,1001,5,4,1,32,5,,0.00,4,Rain-Thunderstorm,210
2010-8-12,32,29,27,27,26,24,89,82,70,1005,1003,1001,5,4,4,19,10,,0.00,4,,134
2010-8-13,34,30,26,27,26,25,100,80,63,1005,1003,1001,4,4,2,13,5,,0.00,4,Rain-Thunderstorm,129
2010-8-14,31,28,26,27,26,24,94,84,75,1004,1002,1001,5,4,3,16,8,,0.00,5,Rain-Thunderstorm,146
2010-8-15,34,30,27,28,26,21,94,79,52,1005,1003,1001,6,5,4,47,6,,0.00,4,,133
2010-8-16,33,30,28,27,26,24,94,82,70,1006,1004,1003,4,3,2,23,8,,0.00,4,Rain-Thunderstorm,87
2010-8-17,36,32,28,28,27,26,94,79,59,1003,1001,998,4,3,1,11,3,,0.00,4,,295
2010-8-18,35,31,28,28,27,25,89,80,59,1001,999,998,4,4,2,13,6,,0.00,4,Rain-Thunderstorm,162
2010-8-19,34,31,28,29,27,26,94,85,71,1009,1002,1000,5,4,3,16,10,,0.00,3,Thunderstorm,140
2010-8-20,33,30,27,27,27,26,94,84,71,1008,1005,1000,5,4,4,14,10,,0.00,4,,134
2010-8-21,33,30,28,28,27,26,94,80,66,1005,1002,999,4,4,1,14,8,,0.00,3,Thunderstorm,140
2010-8-22,35,30,26,28,26,24,100,78,63,1003,1000,998,5,5,2,14,6,,0.00,3,Rain-Thunderstorm,148
2010-8-23,36,30,25,27,26,23,94,77,59,1007,1000,998,6,5,2,45,10,,0.00,4,Rain-Thunderstorm,127
2010-8-24,32,29,27,27,26,23,89,81,66,1003,1000,998,6,5,4,24,11,,0.00,3,,91
2010-8-25,32,27,22,27,25,22,100,83,66,1005,1003,1000,7,5,1,26,14,,0.00,3,Rain-Thunderstorm,84
2010-8-26,32,28,24,25,24,23,94,81,66,1007,1005,1004,4,4,4,23,10,,0.00,3,Rain-Thunderstorm,1
2010-8-27,35,30,26,25,24,23,94,72,53,1005,1004,1001,6,5,4,13,6,,0.00,1,,308
2010-8-28,35,30,26,26,24,24,89,73,53,1004,1003,1001,5,4,4,11,3,,0.00,1,,49
2010-8-29,36,31,26,26,24,23,89,67,50,1005,1003,1000,6,5,4,10,3,,0.00,1,,92
2010-8-30,35,31,28,26,24,22,89,67,47,1003,1001,999,6,5,4,13,8,,0.00,1,,129
2010-8-31,35,31,27,26,24,23,84,68,53,1004,1002,1000,5,5,4,13,8,,0.00,1,,116
<!-- 0.204:0 -->
