
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2008-12-1,27,16,6,10,7,3,87,64,21,1019,1017,1015,4,3,1,11,2,,0.00,0,,273
2008-12-2,25,16,6,12,8,5,93,72,31,1018,1015,1013,3,1,0,10,2,,0.00,0,Fog,296
2008-12-3,25,15,5,10,6,2,93,66,22,1016,1014,1013,4,3,1,11,2,,0.00,0,Fog,287
2008-12-4,26,16,5,10,5,1,87,62,20,1017,1015,1013,5,4,1,13,2,,0.00,0,,269
2008-12-5,27,16,5,10,6,3,88,64,24,1021,1019,1016,4,3,1,10,2,,0.00,0,,324
2008-12-6,25,16,6,9,6,2,87,59,22,1021,1019,1016,4,3,1,13,3,,0.00,2,,285
2008-12-7,22,14,8,8,6,3,81,55,33,1019,1016,1014,4,4,3,14,6,,0.00,3,,293
2008-12-8,25,19,13,12,10,6,77,60,39,1019,1017,1015,5,4,4,19,8,,0.00,3,,338
2008-12-9,21,18,15,15,13,12,88,79,64,1020,1017,1016,4,3,1,19,14,,0.00,4,Rain,355
2008-12-10,22,16,11,13,11,9,88,75,50,1017,1016,1014,4,4,4,16,8,,0.00,1,,293
2008-12-11,22,13,6,12,7,2,94,69,27,1019,1016,1016,5,4,1,13,3,,0.00,0,,310
2008-12-12,23,13,4,9,5,1,93,67,23,1017,1015,1014,4,4,2,13,3,,0.00,0,,273
2008-12-13,21,11,2,11,3,0,93,67,27,1020,1018,1016,4,3,0,6,0,,0.00,0,Fog,139
2008-12-14,22,12,3,7,5,1,93,68,35,1022,1019,1018,4,3,0,10,2,,0.00,0,Fog,290
2008-12-15,24,14,4,7,4,1,93,63,22,1019,1017,1015,5,4,2,13,3,,0.00,2,,321
2008-12-16,15,10,6,9,7,4,88,73,51,1018,1017,1014,4,2,1,14,3,,0.00,4,Rain,86
2008-12-17,25,17,8,11,8,6,88,68,34,1023,1020,1018,4,3,1,13,5,,0.00,2,,326
2008-12-18,25,18,10,11,9,8,88,63,36,1021,1019,1018,5,4,2,21,8,,0.00,3,,310
2008-12-19,19,17,15,14,13,11,88,80,64,1021,1017,1015,4,3,1,19,11,,0.00,7,Rain,300
2008-12-20,18,16,13,14,13,11,88,87,77,1020,1017,1014,4,4,2,21,11,,0.00,6,Rain,326
2008-12-21,21,16,10,11,9,7,94,72,46,1019,1017,1016,6,5,2,19,11,,0.00,0,,299
2008-12-22,22,14,7,8,6,3,93,67,29,1020,1018,1017,6,5,3,14,6,,0.00,0,,266
2008-12-23,22,13,6,9,5,2,87,66,27,1019,1017,1016,4,4,2,13,3,,0.00,1,,276
2008-12-24,23,14,5,8,6,2,93,68,25,1018,1016,1015,4,4,2,11,2,,0.00,0,,294
2008-12-25,21,12,3,10,6,2,93,75,35,1019,1017,1015,4,3,1,10,2,,0.00,0,Fog,98
2008-12-26,19,11,4,13,7,3,94,84,56,1017,1015,1014,3,1,0,8,2,,0.00,0,Fog,111
2008-12-27,16,10,4,11,7,3,94,90,72,1017,1015,1014,1,1,0,6,0,,0.00,1,Fog,86
2008-12-28,13,10,7,12,8,6,94,93,82,1017,1016,1015,1,0,0,10,2,,0.00,0,Fog,47
2008-12-29,15,11,7,10,8,6,100,89,67,1018,1016,1015,1,1,0,10,3,,0.00,0,Fog,40
2008-12-30,17,11,6,8,7,4,93,84,52,1019,1017,1016,2,1,0,8,3,,0.00,1,Fog,343
2008-12-31,17,10,4,9,6,3,93,83,42,1020,1017,1016,4,2,0,13,2,,0.00,1,Fog,254
<!-- 0.292:0 -->
