
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2000-1-1,18,11,5,13,8,5,100,91,59,1020,1017,1016,2,1,0,0,0,,0.00,0,Fog,-1
2000-1-2,19,10,1,9,6,1,100,83,46,1019,1017,1016,2,1,0,0,0,,0.00,0,Fog,-1
2000-1-3,19,10,2,9,6,1,100,77,35,1018,1016,1014,2,1,0,11,2,,0.00,0,Fog,271
2000-1-4,15,9,3,8,6,3,100,90,63,1017,1015,1014,1,1,0,8,2,,0.00,0,Fog,164
2000-1-5,11,9,7,9,8,7,100,97,88,1019,1017,1016,5,1,0,6,0,,0.00,0,Fog,90
2000-1-6,13,10,7,8,7,6,100,89,67,1018,1016,1014,16,1,0,8,2,,0.00,1,Fog,5
2000-1-7,10,8,5,7,6,5,100,93,82,1017,1015,1014,16,7,0,11,2,,0.00,6,Fog,90
2000-1-8,17,12,7,10,8,6,93,79,52,1016,1014,1011,1,1,0,13,3,,0.00,5,,357
2000-1-9,,,,,,,,,,,,,,,,,,,,,,
2000-1-10,,,,,,,,,,,,,,,,,,,,,,
2000-1-11,,,,,,,,,,,,,,,,,,,,,,
2000-1-12,,,,,,,,,,,,,,,,,,,,,,
2000-1-13,,,,,,,,,,,,,,,,,,,,,,
2000-1-14,,,,,,,,,,,,,,,,,,,,,,
2000-1-15,,,,,,,,,,,,,,,,,,,,,,
2000-1-16,,,,,,,,,,,,,,,,,,,,,,
2000-1-17,,,,,,,,,,,,,,,,,,,,,,
2000-1-18,,,,,,,,,,,,,,,,,,,,,,
2000-1-19,,,,,,,,,,,,,,,,,,,,,,
2000-1-20,,,,,,,,,,,,,,,,,,,,,,
2000-1-21,,,,,,,,,,,,,,,,,,,,,,
2000-1-22,,,,,,,,,,,,,,,,,,,,,,
2000-1-23,,,,,,,,,,,,,,,,,,,,,,
2000-1-24,,,,,,,,,,,,,,,,,,,,,,
2000-1-25,,,,,,,,,,,,,,,,,,,,,,
2000-1-26,,,,,,,,,,,,,,,,,,,,,,
2000-1-27,,,,,,,,,,,,,,,,,,,,,,
2000-1-28,,,,,,,,,,,,,,,,,,,,,,
2000-1-29,,,,,,,,,,,,,,,,,,,,,,
2000-1-30,,,,,,,,,,,,,,,,,,,,,,
2000-1-31,,,,,,,,,,,,,,,,,,,,,,
<!-- 0.182:0 -->
