
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2000-6-1,31,29,28,20,19,19,62,56,51,998,998,997,6,5,5,0,0,,0.00,0,,-1
2000-6-2,,,,,,,,,,,,,,,,,,,,,,
2000-6-3,,,,,,,,,,,,,,,,,,,,,,
2000-6-4,,,,,,,,,,,,,,,,,,,,,,
2000-6-5,,,,,,,,,,,,,,,,,,,,,,
2000-6-6,,,,,,,,,,,,,,,,,,,,,,
2000-6-7,,,,,,,,,,,,,,,,,,,,,,
2000-6-8,,,,,,,,,,,,,,,,,,,,,,
2000-6-9,,,,,,,,,,,,,,,,,,,,,,
2000-6-10,29,27,26,21,20,19,74,63,58,1003,1002,999,8,7,7,6,3,,0.00,4,Rain,105
2000-6-11,39,32,25,21,18,14,74,44,24,1001,999,997,8,7,5,21,3,,0.00,0,,318
2000-6-12,42,34,27,21,18,15,62,40,20,1000,997,995,8,7,3,16,3,,0.00,0,,234
2000-6-13,41,36,30,24,22,19,58,46,36,998,996,994,7,5,3,26,8,,0.00,1,,205
2000-6-14,41,36,32,25,23,21,63,48,36,997,995,993,6,5,3,24,8,,0.00,0,,220
2000-6-15,41,34,29,26,23,19,70,48,29,997,995,993,5,4,3,169,16,,0.00,0,,242
2000-6-16,41,36,30,28,25,22,75,53,40,997,995,994,4,4,2,37,11,,0.00,0,,134
2000-6-17,41,34,29,26,24,20,79,58,31,998,996,994,5,4,3,23,19,,0.00,1,,130
2000-6-18,42,36,30,27,23,19,84,50,26,997,996,994,6,4,3,24,13,,0.00,0,,137
2000-6-19,40,35,30,28,25,23,89,63,40,999,997,995,6,5,4,34,14,,0.00,0,,125
2000-6-20,39,34,30,27,25,22,84,62,39,1000,998,997,7,6,6,29,18,,0.00,1,,119
2000-6-21,40,34,29,27,24,19,79,57,33,999,997,995,7,6,6,24,14,,0.00,1,,102
2000-6-22,34,28,22,27,23,20,94,66,52,999,997,996,10,7,0,84,16,,0.00,2,Rain-Thunderstorm,98
2000-6-23,35,31,27,26,24,22,84,68,52,1000,998,997,7,6,4,35,11,,0.00,0,,127
2000-6-24,35,30,27,26,25,24,84,70,56,999,998,997,6,5,5,19,8,,0.00,4,Thunderstorm,57
2000-6-25,39,34,29,27,24,21,84,58,37,996,995,993,6,5,4,27,13,,0.00,1,,126
2000-6-26,39,34,28,28,25,21,89,62,37,1000,996,994,5,3,1,50,11,,0.00,1,Thunderstorm,144
2000-6-27,37,32,27,27,23,21,74,60,44,999,998,996,6,5,2,21,13,,0.00,2,,131
2000-6-28,36,32,29,26,25,23,79,66,49,1002,999,997,6,5,3,37,13,,0.00,1,,113
2000-6-29,39,34,29,28,25,23,79,63,40,1001,999,997,6,5,3,27,13,,0.00,1,,108
2000-6-30,33,30,28,27,24,22,84,71,59,1002,1000,998,8,6,5,42,23,,0.00,3,Rain,82
<!-- 0.173:0 -->
