
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1999-2-1,19,13,7,8,6,3,87,66,43,1018,1016,1014,10,6,3,14,5,,0.00,2,Rain,358
1999-2-2,17,11,6,7,6,4,87,70,48,1021,1019,1012,7,6,3,19,5,,0.00,4,Rain,285
1999-2-3,18,13,8,7,5,1,87,66,32,1024,1021,1019,10,6,5,13,8,,0.00,0,,308
1999-2-4,25,15,5,5,2,-5,81,56,16,1022,1020,1017,8,6,2,10,3,,0.00,0,,254
1999-2-5,19,12,5,8,4,1,81,60,30,1022,1020,1018,8,6,3,8,0,,0.00,2,,217
1999-2-6,20,13,7,7,5,2,87,63,32,1020,1019,1017,7,4,2,13,3,,0.00,3,,310
1999-2-7,16,11,7,9,7,5,87,74,52,1019,1018,1017,7,4,1,13,2,,0.00,5,,248
1999-2-8,18,14,11,11,9,6,88,75,45,1020,1018,1015,8,4,1,11,5,,0.00,4,Rain,324
1999-2-9,24,17,10,13,10,9,94,70,38,1020,1016,1014,8,5,0,13,5,,0.00,2,,298
1999-2-10,24,17,9,13,10,8,94,67,36,1017,1015,1014,7,5,1,11,2,,0.00,2,,208
1999-2-11,24,17,10,16,13,9,94,73,57,1019,1017,1016,4,2,0,6,0,,0.00,3,Fog,60
1999-2-12,24,17,11,15,13,10,94,79,50,1021,1020,1018,7,3,0,10,2,,0.00,2,,334
1999-2-13,25,19,13,14,12,10,94,69,44,1021,1018,1016,8,5,1,16,5,,0.00,0,,293
1999-2-14,25,18,12,13,11,8,88,62,34,1017,1016,1014,8,5,3,13,3,,0.00,4,,295
1999-2-15,26,19,12,15,12,9,88,71,34,1017,1015,1014,8,5,3,13,2,,0.00,3,,318
1999-2-16,23,18,14,15,13,11,88,72,53,1020,1018,1016,6,5,3,16,3,,0.00,5,,20
1999-2-17,25,19,14,15,13,9,94,68,36,1019,1017,1015,8,6,1,98,8,,0.00,2,,319
1999-2-18,25,19,13,17,13,11,94,64,41,1018,1016,1014,8,6,4,13,3,,0.00,2,,314
1999-2-19,23,18,14,14,12,9,88,70,41,1019,1017,1014,10,7,5,13,3,,0.00,2,Rain-Thunderstorm,32
1999-2-20,23,18,13,12,10,9,82,60,41,1019,1017,1015,8,7,6,13,10,,0.00,2,,320
1999-2-21,25,18,12,14,11,8,88,64,36,1017,1016,1015,8,6,6,14,5,,0.00,3,,292
1999-2-22,23,18,13,16,13,10,88,71,50,1017,1015,1014,7,5,3,10,2,,0.00,6,,230
1999-2-23,17,16,14,15,14,13,94,90,82,1017,1015,1013,4,3,1,14,2,,0.00,6,Rain,100
1999-2-24,23,16,9,13,11,9,100,73,46,1017,1015,1014,10,6,0,13,3,,0.00,1,Fog,16
1999-2-25,24,17,11,12,8,4,88,59,27,1016,1015,1014,8,6,4,14,3,,0.00,1,,324
1999-2-26,25,18,11,11,6,1,88,54,22,1017,1015,1014,8,5,3,19,5,,0.00,0,,289
1999-2-27,25,17,9,11,5,-2,87,49,17,1017,1015,1014,8,6,4,13,3,,0.00,0,,265
1999-2-28,23,16,11,9,6,-2,77,64,19,1017,1015,1014,8,6,6,10,2,,0.00,0,,261
<!-- 0.200:0 -->
