
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2004-6-1,42,36,30,18,15,8,48,30,14,1004,1002,1000,5,4,1,26,6,,0.00,2,,249
2004-6-2,40,33,27,17,14,10,54,32,20,1004,1003,1001,7,5,2,35,14,,0.00,2,Thunderstorm,59
2004-6-3,42,34,27,19,16,12,58,34,17,1002,1000,997,6,5,4,14,3,,0.00,1,,91
2004-6-4,43,36,29,17,14,10,45,29,16,999,998,996,6,5,5,19,5,,0.00,1,,122
2004-6-5,41,36,30,20,16,13,43,32,24,1001,999,997,5,5,5,27,11,,0.00,0,,113
2004-6-6,40,35,30,24,21,19,58,45,31,1004,999,997,6,5,2,34,18,,0.00,1,Rain-Thunderstorm,123
2004-6-7,33,27,20,23,20,17,83,67,46,1006,1003,1000,7,6,4,27,16,,0.00,3,Rain-Thunderstorm,115
2004-6-8,34,29,25,23,20,16,83,58,40,1006,1003,1001,7,5,2,47,10,,0.00,2,,124
2004-6-9,35,29,23,20,17,14,61,47,34,1006,1004,1003,6,5,4,19,10,,0.00,2,,133
2004-6-10,38,32,26,21,18,14,69,45,25,1004,1002,999,6,5,4,21,5,,0.00,0,,243
2004-6-11,34,31,28,21,19,16,66,52,38,1006,1003,1001,6,5,4,37,14,,0.00,1,,125
2004-6-12,39,33,27,21,19,14,70,45,25,1005,1002,998,7,6,5,16,8,,0.00,0,,113
2004-6-13,39,33,28,24,21,18,74,47,31,1004,1001,998,6,5,2,23,11,,0.00,0,,140
2004-6-14,36,33,30,25,22,19,66,51,39,1002,999,996,6,5,4,34,16,,0.00,4,,144
2004-6-15,35,32,29,24,22,21,70,61,49,1002,999,995,6,5,4,37,14,,0.00,4,,72
2004-6-16,40,33,27,23,21,20,70,50,33,999,996,992,6,6,4,16,3,,0.00,0,,291
2004-6-17,38,34,32,25,23,22,63,50,39,995,993,990,7,6,6,23,13,,0.00,0,,150
2004-6-18,33,28,23,26,23,21,89,71,55,995,994,993,7,5,2,37,14,,0.00,4,Rain-Thunderstorm,91
2004-6-19,36,32,28,27,25,23,79,66,53,995,994,992,6,4,2,24,11,,0.00,1,,108
2004-6-20,34,29,25,27,23,21,89,66,49,998,995,993,6,5,0,74,13,,0.00,5,Rain-Thunderstorm,115
2004-6-21,34,29,25,27,23,21,79,64,52,999,997,995,6,4,3,19,11,,0.00,3,Rain-Thunderstorm,159
2004-6-22,33,29,26,25,22,20,74,63,46,1000,998,997,7,5,1,55,13,,0.00,3,,79
2004-6-23,37,31,25,23,22,19,83,60,35,999,997,995,6,5,2,16,5,,0.00,1,,189
2004-6-24,32,29,27,25,22,18,84,64,43,1001,998,995,7,5,3,47,10,,0.00,4,Thunderstorm,137
2004-6-25,36,30,25,22,21,19,78,60,39,1002,1001,999,7,6,5,34,13,,0.00,2,,194
2004-6-26,35,30,25,23,20,18,70,57,41,1002,1001,999,7,5,0,50,13,,0.00,4,Thunderstorm,176
2004-6-27,38,31,25,19,16,14,65,43,25,1004,1001,1000,8,6,5,23,8,,0.00,3,,325
2004-6-28,39,33,28,21,19,18,58,45,31,1003,1001,1000,7,6,4,19,5,,0.00,1,,282
2004-6-29,41,34,29,23,21,18,58,43,26,1002,999,997,7,6,5,23,11,,0.00,0,,245
2004-6-30,41,36,31,23,21,19,59,44,29,998,997,996,6,5,4,34,11,,0.00,0,,212
<!-- 0.261:0 -->
