
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2002-2-1,22,13,4,7,4,1,87,61,29,1022,1020,1018,7,5,1,19,2,,0.00,0,,273
2002-2-2,22,13,6,7,6,2,93,63,33,1020,1019,1017,7,5,1,16,3,,0.00,1,,265
2002-2-3,21,16,10,8,6,3,72,56,38,1020,1017,1016,8,8,7,24,16,,0.00,0,,271
2002-2-4,20,12,5,7,4,3,87,59,33,1018,1016,1014,8,6,4,13,3,,0.00,4,,250
2002-2-5,19,13,8,10,7,6,93,70,43,1017,1015,1007,8,6,3,14,3,,0.00,6,,62
2002-2-6,22,13,6,11,8,5,93,71,46,1016,1013,1009,8,5,1,14,2,,0.00,0,,139
2002-2-7,19,13,8,10,7,5,82,70,40,1014,1010,1008,6,5,2,34,6,,0.00,3,Thunderstorm,172
2002-2-8,18,11,4,7,3,-3,87,60,26,1019,1016,1014,8,6,1,23,6,37,0.00,0,,276
2002-2-9,18,10,3,7,2,-7,82,58,19,1024,1021,1016,8,7,3,21,6,,0.00,0,,253
2002-2-10,20,13,7,8,3,1,81,56,30,1021,1019,1015,8,7,6,23,10,,0.00,2,,286
2002-2-11,16,10,5,10,6,2,87,76,59,1017,1015,1013,6,4,1,10,2,,0.00,3,Rain,168
2002-2-12,20,12,5,11,9,5,100,78,56,1024,1020,1016,8,4,0,10,2,,0.00,1,Fog,74
2002-2-13,21,16,10,11,8,5,94,67,35,1023,1021,1019,7,5,2,23,8,,0.00,2,,284
2002-2-14,25,18,11,10,6,2,76,54,26,1020,1018,1017,8,6,5,21,6,,0.00,1,,265
2002-2-15,24,17,11,11,8,4,76,57,27,1019,1017,1016,6,5,2,21,3,,0.00,4,,278
2002-2-16,25,18,12,11,9,7,82,60,32,1017,1015,1013,7,5,1,16,3,,0.00,5,,238
2002-2-17,26,19,13,14,11,9,88,65,34,1018,1016,1014,7,5,1,11,2,,0.00,3,Thunderstorm,75
2002-2-18,27,19,12,13,10,6,94,63,26,1029,1020,1018,6,5,2,14,3,,0.00,1,,2
2002-2-19,27,21,15,13,9,6,77,52,26,1021,1019,1017,8,7,6,16,8,,0.00,1,,301
2002-2-20,28,22,16,13,9,3,82,53,20,1018,1015,1013,8,6,3,16,5,,0.00,2,,261
2002-2-21,26,19,13,17,13,9,88,73,47,1018,1016,1014,8,6,1,19,5,,0.00,3,,64
2002-2-22,24,19,15,17,14,11,94,74,53,1018,1015,1014,7,6,4,32,14,,0.00,4,Rain-Thunderstorm,100
2002-2-23,24,17,11,16,14,11,100,80,57,1020,1017,1016,7,4,0,16,6,,0.00,2,Fog-Rain-Thunderstorm,107
2002-2-24,24,18,13,13,11,8,88,65,38,1019,1016,1014,10,7,5,19,6,,0.00,2,,338
2002-2-25,24,17,11,12,10,8,82,65,44,1020,1016,1013,8,7,4,19,3,,0.00,2,,130
2002-2-26,23,17,12,12,10,7,88,70,41,1020,1018,1017,8,6,5,14,3,,0.00,5,Rain,305
2002-2-27,24,18,12,12,9,8,82,63,36,1017,1015,1013,8,7,5,16,5,,0.00,1,,276
2002-2-28,26,19,13,16,11,7,88,61,30,1014,1013,1011,7,6,4,10,3,,0.00,3,Rain,327
<!-- 3.508:0 -->
