
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2005-2-1,20,12,5,6,4,2,87,61,32,1021,1019,1017,6,4,1,13,5,,0.00,0,,273
2005-2-2,20,12,5,6,4,-1,93,66,24,1019,1017,1016,6,5,2,13,3,,0.00,2,,264
2005-2-3,20,13,7,8,6,2,87,64,32,1018,1016,1015,6,4,1,11,2,,0.00,3,,331
2005-2-4,19,14,10,8,7,5,82,62,40,1017,1015,1014,5,4,2,21,8,,0.00,2,,97
2005-2-5,18,14,12,11,8,6,88,71,48,1017,1015,1014,4,4,1,19,8,,0.00,6,Rain-Thunderstorm,69
2005-2-6,15,13,11,12,10,9,94,83,67,1016,1014,1012,4,4,3,13,10,,0.00,6,Rain-Thunderstorm,97
2005-2-7,14,13,12,12,11,10,94,87,82,1016,1014,1011,6,4,2,23,11,,0.00,7,Rain,130
2005-2-8,17,14,12,13,12,10,94,86,72,1021,1019,1016,4,3,0,14,5,,0.00,7,Fog-Rain,123
2005-2-9,15,13,11,12,11,9,94,86,77,1022,1020,1018,6,4,1,21,10,,0.00,4,Rain,89
2005-2-10,16,13,11,13,11,9,94,87,82,1022,1021,1020,6,4,2,64,10,,0.00,7,Rain-Thunderstorm,79
2005-2-11,22,17,13,15,12,10,94,75,56,1021,1018,1016,8,6,4,26,11,,0.00,5,Rain,114
2005-2-12,22,17,12,17,13,10,94,82,46,1019,1017,1015,6,4,0,21,6,,0.00,2,Fog,232
2005-2-13,20,16,11,13,12,10,94,83,56,1020,1018,1016,5,3,0,24,6,,0.00,3,Thunderstorm,329
2005-2-14,21,16,12,12,11,9,88,71,46,1016,1013,1010,4,4,3,172,14,,0.00,5,,293
2005-2-15,14,12,10,12,10,8,94,90,82,1010,1005,1003,6,4,1,19,6,,0.00,6,Rain,279
2005-2-16,17,11,6,10,8,6,100,82,55,1012,1010,1007,5,3,0,11,3,,0.00,2,Fog,72
2005-2-17,19,13,7,10,8,6,93,74,48,1012,1010,1008,7,5,2,16,6,,0.00,3,Rain-Thunderstorm,337
2005-2-18,16,12,9,11,8,6,94,78,55,1013,1011,1009,6,4,1,21,8,,0.00,5,Rain-Thunderstorm,11
2005-2-19,15,11,8,7,4,-2,87,69,33,1018,1014,1011,6,6,3,23,11,,0.00,4,Rain-Thunderstorm,313
2005-2-20,16,10,4,5,3,0,93,66,34,1022,1020,1018,6,5,4,13,6,,0.00,1,,340
2005-2-21,17,10,4,5,3,-1,93,63,30,1021,1019,1017,6,5,4,16,8,,0.00,1,Fog,288
2005-2-22,20,12,4,7,4,1,87,60,37,1020,1019,1017,6,5,4,45,10,,0.00,0,,267
2005-2-23,20,13,7,9,7,4,93,66,35,1021,1019,1017,6,4,1,14,5,34,0.00,5,,284
2005-2-24,22,16,9,10,7,3,93,63,29,1019,1017,1016,5,3,1,14,5,,0.00,4,Rain,285
2005-2-25,23,16,8,13,7,4,88,57,29,1019,1017,1015,6,5,3,21,10,,0.00,2,,291
2005-2-26,24,17,10,9,7,4,88,54,27,1019,1016,1014,6,5,3,19,10,42,0.00,3,,288
2005-2-27,22,18,14,13,9,5,82,59,35,1016,1014,1013,5,4,3,13,5,,0.00,5,Rain,277
2005-2-28,23,17,11,12,9,6,94,64,33,1017,1015,1014,5,4,1,14,5,,0.00,4,,273
<!-- 0.174:0 -->
