
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1999-7-1,39,34,30,25,24,23,74,56,42,996,995,993,7,6,5,21,8,,0.00,1,,233
1999-7-2,39,34,29,26,25,24,79,59,45,994,992,991,7,6,4,19,6,,0.00,2,Thunderstorm,187
1999-7-3,35,30,25,26,23,21,83,66,49,999,996,994,10,7,3,32,18,,0.00,4,Rain-Thunderstorm,85
1999-7-4,36,31,27,25,24,22,84,65,47,1001,999,998,8,6,5,23,5,,0.00,2,,89
1999-7-5,37,32,27,24,22,20,79,56,37,1003,1000,998,8,7,6,19,3,,0.00,3,,33
1999-7-6,38,32,26,27,23,20,79,62,46,1002,1000,998,8,7,0,71,8,,0.00,2,Thunderstorm,126
1999-7-7,38,32,27,27,24,23,84,61,44,1003,1001,998,8,7,6,16,6,,0.00,1,,110
1999-7-8,41,36,31,28,23,19,84,54,28,1002,1000,998,8,7,5,16,5,,0.00,0,,218
1999-7-9,42,36,31,26,22,19,70,47,26,999,998,994,8,7,5,19,5,,0.00,0,,215
1999-7-10,40,36,31,27,24,14,79,57,21,996,993,991,8,7,6,21,10,,0.00,0,,169
1999-7-11,39,34,28,28,27,25,84,70,50,995,993,991,7,6,3,34,13,,0.00,3,Thunderstorm,100
1999-7-12,29,26,23,24,22,21,94,81,66,999,997,994,10,8,4,32,18,,0.00,5,Rain-Thunderstorm,39
1999-7-13,34,30,26,24,23,21,89,70,49,1000,998,996,8,7,2,13,3,,0.00,2,Thunderstorm,287
1999-7-14,36,31,27,26,24,22,84,66,47,997,996,995,8,7,3,13,2,,0.00,1,,171
1999-7-15,37,33,29,26,25,24,79,64,50,998,996,994,8,7,6,16,3,,0.00,1,,156
1999-7-16,37,33,30,28,26,25,84,68,53,997,996,994,8,7,6,16,5,,0.00,1,,119
1999-7-17,36,33,30,28,27,26,84,74,60,998,996,995,7,7,7,21,13,,0.00,4,,104
1999-7-18,33,30,28,27,26,24,84,77,66,999,997,995,8,7,6,23,16,,0.00,5,,107
1999-7-19,32,29,27,26,25,24,89,78,66,998,996,994,8,7,6,37,13,,0.00,5,,117
1999-7-20,30,28,27,25,24,23,84,77,66,998,995,994,10,8,6,19,8,,0.00,6,,125
1999-7-21,32,29,26,26,24,24,94,81,66,998,997,996,8,7,6,21,6,,0.00,6,,79
1999-7-22,34,30,27,26,24,23,94,74,59,999,998,996,10,8,6,19,10,,0.00,4,,103
1999-7-23,36,32,28,26,24,23,84,64,47,998,994,977,10,9,7,16,5,,0.00,2,,157
1999-7-24,37,33,29,26,26,25,79,67,53,997,995,993,10,8,4,16,3,,0.00,2,,168
1999-7-25,36,32,29,28,26,25,84,69,56,997,995,993,8,8,6,23,10,,0.00,3,,111
1999-7-26,40,34,29,28,26,24,84,63,42,997,995,994,8,7,5,93,8,,0.00,2,Thunderstorm,225
1999-7-27,39,34,30,27,25,23,79,59,42,995,994,992,8,7,6,39,10,,0.00,2,,232
1999-7-28,35,31,28,28,26,25,89,77,63,997,995,994,8,7,5,23,14,,0.00,4,,125
1999-7-29,29,28,27,25,24,24,89,81,74,999,998,997,10,8,7,23,16,,0.00,5,Rain,93
1999-7-30,31,28,25,26,24,23,94,84,70,1000,999,998,10,8,5,19,6,,0.00,7,Rain-Thunderstorm,76
1999-7-31,30,28,27,26,25,24,89,82,74,1003,1001,999,10,9,7,19,6,,0.00,7,Rain,67
<!-- 0.200:0 -->
