
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1997-8-1,31,28,25,26,24,22,94,81,70,999,997,996,10,8,6,27,10,,0.00,4,,63
1997-8-2,31,28,25,26,24,23,94,81,70,997,996,995,10,9,7,19,10,,0.00,3,,99
1997-8-3,29,27,25,25,23,22,89,80,70,999,997,995,10,8,6,32,8,,0.00,4,Rain,123
1997-8-4,35,30,26,27,25,23,94,74,55,998,997,992,10,7,5,19,5,,0.00,3,Thunderstorm,60
1997-8-5,36,31,27,28,26,24,94,72,53,998,997,996,10,8,6,13,2,,0.00,2,Thunderstorm,132
1997-8-6,36,31,27,28,27,25,89,74,56,1001,999,998,8,7,7,11,2,,0.00,2,,101
1997-8-7,36,32,29,28,27,26,89,73,63,1001,1000,999,8,7,6,19,3,,0.00,3,Thunderstorm,120
1997-8-8,32,30,29,27,25,24,84,73,66,1006,1003,1001,10,8,6,21,14,,0.00,4,,116
1997-8-9,35,31,27,25,25,24,89,70,53,1006,1004,1003,10,8,6,14,6,,0.00,4,,149
1997-8-10,36,32,29,26,25,23,79,64,50,1004,1002,1000,10,8,6,19,8,,0.00,4,,231
1997-8-11,31,31,30,26,26,25,79,73,70,1001,1001,1000,10,9,8,10,10,,0.00,1,,140
1997-8-12,30,28,27,28,25,22,94,80,66,1004,1002,1000,10,8,6,26,13,,0.00,5,,101
1997-8-13,29,26,22,26,23,22,100,94,79,1003,1001,1000,10,7,1,47,11,,0.00,7,Rain-Thunderstorm,111
1997-8-14,31,27,23,27,24,22,100,83,70,1004,1003,1002,10,9,4,16,5,,0.00,4,Rain-Thunderstorm,122
1997-8-15,34,30,26,29,27,25,94,80,63,1006,1004,1002,10,8,6,16,3,,0.00,2,Thunderstorm,134
1997-8-16,34,30,27,28,27,25,94,80,63,1005,1003,1001,10,8,7,13,3,,0.00,2,Thunderstorm,160
1997-8-17,36,32,29,28,26,24,94,70,53,1002,1000,999,10,8,6,16,5,,0.00,1,,223
1997-8-18,37,33,29,28,25,23,84,66,44,1001,999,998,10,8,6,16,6,,0.00,2,,216
1997-8-19,37,33,29,27,25,23,84,68,44,1001,1001,1000,10,8,7,13,6,,0.00,2,,176
1997-8-20,33,30,28,29,27,26,94,83,71,1005,1003,1002,10,8,7,19,11,,0.00,4,Rain,106
1997-8-21,35,32,29,29,28,26,94,82,59,1006,1004,1001,10,8,4,13,5,,0.00,4,,97
1997-8-22,31,27,23,29,25,22,100,93,84,1007,1003,1001,8,6,1,47,10,,0.00,5,Rain-Thunderstorm,142
1997-8-23,33,28,23,26,23,22,94,77,59,1006,1003,1000,10,8,7,37,5,,0.00,3,,43
1997-8-24,34,30,27,27,26,22,94,76,62,1004,1002,999,10,8,6,13,3,,0.00,2,,27
1997-8-25,33,29,25,27,25,21,94,79,66,1002,1000,998,8,7,6,32,5,,0.00,3,Thunderstorm,88
1997-8-26,26,24,23,24,23,22,100,93,78,1001,999,998,10,6,3,32,16,,0.00,8,Rain-Thunderstorm,44
1997-8-27,26,24,23,25,23,22,94,94,89,1004,998,992,10,6,2,50,19,,0.00,7,Rain,119
1997-8-28,31,27,24,26,24,23,94,85,70,1006,1003,1001,10,7,0,19,5,,0.00,3,Fog,342
1997-8-29,33,28,24,24,23,21,94,73,49,1003,1002,1000,10,8,4,13,3,,0.00,1,,198
1997-8-30,33,29,25,25,24,22,94,74,52,1004,1002,1001,10,7,4,16,5,,0.00,1,,207
1997-8-31,34,30,26,26,24,22,89,74,56,1005,1003,1002,10,8,3,13,5,,0.00,1,,116
<!-- 0.210:0 -->
