
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2006-7-1,38,32,27,23,22,19,79,55,33,1000,998,994,6,5,4,13,5,,0.00,0,,149
2006-7-2,39,34,29,25,23,21,74,55,35,997,996,993,5,5,4,174,16,,0.00,1,,154
2006-7-3,42,33,24,23,22,19,78,60,30,1004,999,994,6,5,2,48,16,,0.00,3,Rain-Thunderstorm,72
2006-7-4,39,33,28,25,22,17,79,54,27,1000,997,994,7,5,2,11,3,,0.00,0,,73
2006-7-5,38,34,30,26,24,22,74,57,39,1000,998,997,7,5,4,23,11,,0.00,2,,115
2006-7-6,38,33,29,26,23,21,79,55,39,1001,999,996,7,5,5,21,10,,0.00,1,,126
2006-7-7,41,36,30,26,23,6,70,50,17,997,995,993,7,6,5,16,10,,0.00,2,,181
2006-7-8,40,36,31,27,24,22,79,55,38,995,993,991,6,3,1,21,11,,0.00,4,,182
2006-7-9,35,29,23,26,23,13,94,65,44,998,994,991,6,3,0,37,18,,0.00,4,Rain-Thunderstorm,165
2006-7-10,31,28,26,25,24,23,89,78,66,998,997,995,6,4,2,16,11,,0.00,6,Rain,136
2006-7-11,32,28,25,26,26,23,89,80,62,1001,996,995,5,3,2,21,8,,0.00,6,Rain-Thunderstorm,119
2006-7-12,34,28,23,26,23,20,89,72,46,999,997,995,8,5,3,40,13,,0.00,4,Rain-Thunderstorm,108
2006-7-13,29,26,23,25,22,20,89,81,70,999,997,994,6,5,0,35,18,,0.00,6,Rain-Thunderstorm,86
2006-7-14,32,27,22,23,21,20,89,74,52,1000,998,996,6,5,3,21,10,,0.00,5,Rain-Thunderstorm,9
2006-7-15,35,30,25,23,22,19,89,63,39,1001,998,995,7,5,3,13,6,,0.00,0,,267
2006-7-16,37,31,26,25,22,20,84,60,37,1000,998,997,6,5,3,11,5,,0.00,1,,178
2006-7-17,37,32,27,25,23,18,84,58,34,1000,998,996,6,6,5,13,8,,0.00,1,,164
2006-7-18,37,31,25,24,23,13,78,65,39,999,998,997,6,5,1,45,11,,0.00,3,Rain-Thunderstorm,163
2006-7-19,35,31,28,26,25,21,89,72,52,1001,999,997,6,5,3,16,10,,0.00,3,,112
2006-7-20,34,31,28,26,25,24,84,70,56,1003,1001,999,6,4,4,21,14,,0.00,3,,110
2006-7-21,35,31,27,26,24,4,89,68,16,1002,1001,996,7,4,3,16,10,,0.00,3,,104
2006-7-22,37,32,28,26,24,21,84,64,41,1004,1002,1000,7,6,4,16,10,,0.00,3,,137
2006-7-23,36,31,26,26,24,23,89,75,49,1003,1002,1000,6,4,1,23,11,,0.00,5,Rain-Thunderstorm,137
2006-7-24,34,30,26,25,24,6,94,85,17,1007,1003,1001,5,4,1,16,11,,0.00,6,Rain-Thunderstorm,86
2006-7-25,30,27,24,26,24,22,94,87,70,1004,1002,998,4,3,0,26,8,,0.00,6,Rain-Thunderstorm,89
2006-7-26,29,27,26,25,24,23,94,86,79,1002,1001,999,4,4,3,24,11,,0.00,7,Rain-Thunderstorm,151
2006-7-27,33,28,24,25,24,22,94,82,55,1002,1000,997,6,5,2,27,11,,0.00,7,Rain-Thunderstorm,105
2006-7-28,33,29,26,25,24,19,89,74,55,998,997,994,6,5,4,98,11,,0.00,4,,100
2006-7-29,32,29,26,25,24,23,89,76,62,1001,999,997,7,5,3,23,10,,0.00,3,Rain-Thunderstorm,83
2006-7-30,36,31,26,25,24,22,89,65,47,1003,1002,1001,7,6,4,14,6,,0.00,3,,90
2006-7-31,35,31,27,26,24,21,89,70,44,1004,1002,1001,7,5,2,24,5,,0.00,3,,132
<!-- 0.224:0 -->
