
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2008-1-1,20,9,-2,1,-6,-93,80,49,4,1019,1017,1015,6,4,2,13,3,,0.00,0,,263
2008-1-2,19,8,-2,2,-3,-8,93,55,15,1022,1020,1018,4,3,1,13,2,,0.00,0,,306
2008-1-3,18,8,-2,2,-2,-5,86,52,21,1024,1021,1020,4,3,1,10,3,,0.00,2,,326
2008-1-4,20,10,1,2,-2,-9,87,51,13,1023,1021,1019,4,4,1,11,3,,0.00,2,,298
2008-1-5,16,11,6,6,3,-2,87,57,31,1024,1020,1018,5,2,1,23,6,,0.00,6,Rain,295
2008-1-6,21,14,8,9,6,3,87,65,31,1022,1021,1018,6,4,2,13,5,,0.00,4,Rain,336
2008-1-7,22,14,8,9,7,6,87,65,35,1023,1021,1018,4,4,3,135,11,,0.00,3,,353
2008-1-8,18,14,12,12,10,8,94,78,52,1020,1018,1017,4,3,2,24,10,,0.00,7,Rain,67
2008-1-9,19,14,11,14,12,9,94,85,64,1019,1016,1013,5,4,3,23,6,,0.00,4,Rain-Thunderstorm,127
2008-1-10,17,13,9,12,11,7,94,85,68,1018,1015,1013,4,2,1,19,6,,0.00,5,Rain-Thunderstorm,184
2008-1-11,21,12,3,10,3,-1,100,70,30,1023,1020,1016,6,4,2,16,6,,0.00,2,,301
2008-1-12,17,10,4,5,3,-1,87,65,30,1021,1019,1018,5,4,4,16,8,,0.00,2,,269
2008-1-13,19,11,3,5,2,-3,87,60,24,1021,1019,1018,7,5,4,23,6,,0.00,0,,288
2008-1-14,18,10,3,6,2,-1,82,61,30,1021,1019,1017,4,4,4,19,8,,0.00,3,,287
2008-1-15,21,13,6,7,3,-3,87,57,21,1020,1018,1017,4,4,4,16,6,,0.00,5,,284
2008-1-16,19,14,9,8,6,1,82,62,32,1021,1020,1018,4,4,1,14,5,,0.00,5,Rain,345
2008-1-17,14,11,9,10,9,7,94,86,72,1021,1017,1014,4,3,1,14,6,,0.00,6,Rain,58
2008-1-18,18,12,6,9,6,-2,94,72,28,1014,1012,1010,7,5,3,19,10,,0.00,2,Thunderstorm,297
2008-1-19,18,10,2,8,2,-3,93,68,26,1015,1014,1013,7,5,1,16,5,,0.00,0,,283
2008-1-20,18,9,1,3,-1,-5,87,57,22,1018,1016,1015,6,5,4,164,13,,0.00,0,,294
2008-1-21,16,8,0,1,-2,-6,81,55,22,1019,1017,1016,6,5,3,19,8,,0.00,1,,299
2008-1-22,16,7,-2,2,-3,-9,93,57,17,1017,1015,1013,5,4,2,14,3,,0.00,1,,309
2008-1-23,16,8,0,1,-4,-11,87,54,17,1017,1015,1013,6,4,3,16,6,,0.00,0,,275
2008-1-24,16,7,-2,2,-5,-13,87,52,13,1020,1018,1016,5,4,1,11,3,,0.00,2,,357
2008-1-25,15,8,0,0,-5,-13,87,51,14,1018,1016,1015,4,3,1,13,3,,0.00,4,,322
2008-1-26,16,7,-2,-1,-6,-11,93,50,16,1019,1017,1015,5,4,2,21,6,,0.00,0,,306
2008-1-27,16,7,-2,1,-4,-11,86,52,15,1019,1017,1016,5,4,3,8,3,,0.00,1,,223
2008-1-28,18,11,3,3,-1,-5,81,51,21,1017,1015,1013,4,4,2,14,5,,0.00,2,,239
2008-1-29,19,9,-1,5,-1,-7,93,60,17,1015,1012,1009,5,4,1,19,3,,0.00,1,,269
2008-1-30,19,9,-1,5,-1,-6,93,58,19,1014,1012,1010,5,4,1,14,3,,0.00,0,,255
2008-1-31,20,10,1,6,-2,-7,93,56,16,1018,1015,1014,5,3,1,21,3,,0.00,0,,291
<!-- 0.253:0 -->
