
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2005-12-1,22,12,3,3,-3,-9,75,44,12,1017,1015,1012,5,4,4,16,3,,0.00,0,,273
2005-12-2,21,11,2,2,-2,-8,81,56,14,1019,1017,1017,5,4,1,10,2,,0.00,0,,307
2005-12-3,22,12,3,4,-1,-5,81,50,16,1019,1017,1015,5,4,1,16,3,,0.00,0,,275
2005-12-4,23,12,2,5,-1,-5,81,51,15,1018,1016,1015,5,3,1,14,3,,0.00,0,,275
2005-12-5,24,13,3,3,-1,-7,70,44,12,1016,1014,1013,4,4,2,13,5,,0.00,0,,278
2005-12-6,26,14,3,5,1,-7,76,48,12,1017,1015,1014,4,3,1,11,2,,0.00,0,,256
2005-12-7,25,14,4,7,3,-1,87,57,18,1017,1016,1015,4,3,1,10,2,,0.00,0,,299
2005-12-8,25,14,4,9,3,-3,87,59,16,1019,1015,1014,5,3,1,13,2,,0.00,0,,249
2005-12-9,29,17,5,14,4,2,87,64,27,1017,1015,1014,4,2,1,10,2,,0.00,0,,327
2005-12-10,22,13,4,4,-1,-7,87,46,14,1019,1017,1015,5,4,2,14,3,,0.00,0,,287
2005-12-11,23,12,2,4,-1,-7,81,55,13,1019,1017,1016,4,3,1,10,2,,0.00,0,,215
2005-12-12,22,12,2,6,1,-1,87,61,22,1020,1018,1017,3,2,1,8,2,,0.00,0,,310
2005-12-13,22,12,2,7,-1,-6,87,54,15,1021,1019,1017,4,3,1,23,3,,0.00,0,,276
2005-12-14,21,10,0,6,-2,-6,93,53,16,1019,1016,1015,4,4,2,14,3,,0.00,0,,271
2005-12-15,22,12,2,4,-1,-6,87,55,15,1021,1018,1017,4,3,1,11,2,,0.00,2,,291
2005-12-16,21,11,1,5,1,-3,81,61,25,1023,1020,1018,4,3,1,11,2,,0.00,1,,322
2005-12-17,23,11,0,6,-1,-7,87,57,14,1020,1018,1017,4,3,1,11,3,,0.00,0,,270
2005-12-18,23,12,1,6,-2,-8,93,54,13,1019,1016,1014,5,4,1,14,3,,0.00,0,,282
2005-12-19,22,12,2,3,-2,-8,81,51,13,1016,1014,1013,4,3,1,8,2,,0.00,0,,235
2005-12-20,19,10,2,5,2,-1,87,65,30,1017,1015,1005,4,2,1,8,0,,0.00,3,,57
2005-12-21,17,11,5,9,6,2,87,79,59,1019,1017,1016,2,1,0,8,0,,0.00,2,,94
2005-12-22,17,10,3,11,6,2,94,86,59,1020,1017,1016,1,0,0,8,2,,0.00,1,Fog,255
2005-12-23,18,11,4,9,6,3,93,82,42,1018,1016,1014,1,1,0,11,5,,0.00,0,Fog,199
2005-12-24,19,11,4,12,4,1,100,79,32,1020,1018,993,1,1,0,14,2,,0.00,0,Fog,265
2005-12-25,22,11,0,6,-1,-100,93,64,4,1020,1018,1016,4,2,0,19,3,,0.00,1,Fog,275
2005-12-26,22,12,2,7,3,1,93,63,27,1018,1017,1015,4,2,0,10,2,,0.00,2,Fog,234
2005-12-27,22,13,6,10,7,3,93,68,29,1019,1017,1015,4,2,1,11,3,,0.00,4,,114
2005-12-28,21,12,3,9,5,1,93,72,31,1020,1018,1017,2,1,0,13,2,,0.00,0,Fog,47
2005-12-29,21,12,3,8,3,1,93,69,27,1020,1017,1016,2,1,0,11,2,,0.00,1,Fog,284
2005-12-30,20,11,2,12,5,1,93,78,35,1021,1019,1017,16,2,0,10,2,,0.00,0,Fog,111
2005-12-31,17,11,5,10,7,4,94,81,59,1021,1019,1018,2,1,0,11,6,,0.00,3,Fog,54
<!-- 0.286:0 -->
