
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2006-3-1,29,20,12,10,5,-3,82,46,12,1013,1011,1010,6,5,4,19,8,,0.00,1,,283
2006-3-2,29,19,9,10,7,4,87,54,22,1015,1013,1012,5,4,1,14,3,,0.00,0,,237
2006-3-3,29,19,10,12,8,5,88,57,25,1024,1014,1012,5,4,1,13,3,,0.00,1,,255
2006-3-4,29,20,11,14,11,4,88,60,20,1015,1013,1011,4,4,2,14,6,,0.00,1,,49
2006-3-5,30,21,12,13,8,0,82,52,19,1015,1013,1012,5,5,4,16,11,,0.00,3,,348
2006-3-6,25,18,12,12,8,6,82,56,32,1015,1013,1012,5,4,3,23,8,,0.00,3,,18
2006-3-7,29,21,13,11,7,2,63,49,18,1018,1015,1014,6,5,4,21,11,,0.00,2,,353
2006-3-8,30,22,15,14,8,6,63,43,25,1034,1015,1013,5,5,5,19,14,,0.00,2,,348
2006-3-9,26,21,17,13,10,7,77,51,34,1020,1017,1015,5,4,3,23,13,,0.00,4,Thunderstorm,15
2006-3-10,26,20,14,15,10,5,82,57,26,1016,1013,1011,5,4,3,21,8,,0.00,5,,104
2006-3-11,24,18,13,16,13,12,94,73,50,1014,1012,1010,5,4,0,14,8,,0.00,2,Fog,113
2006-3-12,26,20,14,14,13,11,88,69,44,1031,1012,1010,4,4,2,11,5,,0.00,2,,132
2006-3-13,25,19,14,15,13,11,94,73,44,1013,1011,1009,5,4,2,21,5,,0.00,4,Rain,105
2006-3-14,18,16,14,15,13,12,94,86,72,1015,1012,1010,5,3,1,24,8,,0.00,6,Rain,55
2006-3-15,23,18,13,13,12,12,94,75,50,1017,1014,1012,5,4,1,64,6,,0.00,3,,154
2006-3-16,25,18,12,13,11,9,88,64,39,1017,1015,1013,5,4,2,13,6,,0.00,2,,345
2006-3-17,26,19,12,12,8,6,82,53,28,1017,1015,1013,6,5,4,21,11,,0.00,0,,313
2006-3-18,28,20,13,14,11,7,82,57,26,1015,1014,1012,7,5,4,23,10,27,0.00,2,,284
2006-3-19,28,21,14,14,11,8,88,58,28,1016,1014,1012,5,4,3,32,8,,0.00,3,,352
2006-3-20,23,19,15,12,11,9,77,60,46,1014,1012,1009,5,5,4,35,19,,0.00,5,Rain,357
2006-3-21,28,21,14,13,10,8,73,55,30,1014,1012,1010,6,5,4,23,14,,0.00,0,,310
2006-3-22,30,22,14,13,10,5,82,53,22,1011,1009,1007,6,5,4,23,10,,0.00,0,,284
2006-3-23,31,22,14,13,10,4,77,50,18,1011,1009,1007,7,5,4,23,8,,0.00,2,,350
2006-3-24,23,19,16,13,12,8,82,63,41,1011,1009,1007,6,5,4,26,11,,0.00,5,Rain,334
2006-3-25,28,20,12,13,10,7,88,57,26,1013,1009,1007,7,5,3,40,8,,0.00,2,Rain-Thunderstorm,285
2006-3-26,28,21,14,17,10,5,77,56,24,1012,1010,1008,6,5,4,24,8,,0.00,5,Rain-Thunderstorm,57
2006-3-27,27,21,14,13,10,7,82,60,32,1014,1011,1008,6,4,1,111,11,,0.00,3,Rain-Thunderstorm,287
2006-3-28,28,20,12,12,8,2,88,55,19,1016,1014,1012,9,7,5,14,8,,0.00,1,Rain-Thunderstorm,355
2006-3-29,30,22,14,11,9,6,77,48,22,1016,1014,1012,7,6,5,19,8,,0.00,1,,273
2006-3-30,32,23,16,13,9,6,72,38,20,1013,1012,1010,6,5,3,14,8,,0.00,3,,264
2006-3-31,34,26,17,14,12,5,73,45,16,1012,1010,1008,7,5,3,16,3,,0.00,3,,179
<!-- 0.222:0 -->
