
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2008-2-1,20,11,2,1,-3,-9,70,45,13,1016,1015,1013,6,5,2,14,6,,0.00,0,,287
2008-2-2,15,8,2,4,1,-2,81,60,36,1016,1014,1012,4,3,2,23,3,,0.00,4,Rain,260
2008-2-3,9,7,6,7,6,4,93,87,81,1016,1014,1013,4,3,3,16,11,,0.00,7,Rain,19
2008-2-4,16,10,5,8,7,3,93,76,55,1015,1013,1011,4,3,2,13,8,,0.00,4,,187
2008-2-5,14,8,2,11,6,1,100,87,59,1018,1015,1013,5,2,0,13,6,,0.00,1,Fog,134
2008-2-6,16,9,2,11,6,1,94,85,51,1017,1015,1013,4,2,0,16,3,,0.00,2,Fog,60
2008-2-7,11,8,5,8,6,3,93,83,62,1015,1013,1012,4,3,2,21,8,,0.00,6,Rain,159
2008-2-8,15,9,4,6,4,3,93,76,45,1019,1017,1015,4,4,2,14,8,,0.00,3,,278
2008-2-9,18,10,3,5,3,1,93,68,32,1020,1018,1015,5,4,1,21,8,,0.00,0,,284
2008-2-10,20,11,3,3,-1,-7,81,53,18,1017,1015,1014,6,5,4,23,11,,0.00,0,,283
2008-2-11,20,10,1,3,-3,-10,81,48,15,1019,1017,1016,7,5,4,172,10,,0.00,0,,302
2008-2-12,20,11,2,1,-3,-10,76,44,14,1021,1019,1018,7,5,4,100,14,,0.00,0,,285
2008-2-13,22,12,3,2,-4,-9,66,41,15,1019,1017,1016,7,5,4,23,11,,0.00,0,,280
2008-2-14,23,13,3,4,-1,-7,75,41,14,1019,1017,1010,4,4,4,13,6,,0.00,2,,274
2008-2-15,24,14,5,6,3,0,87,54,21,1021,1019,1017,4,4,1,16,5,,0.00,2,,297
2008-2-16,25,16,7,8,4,-2,81,51,17,1019,1017,1015,4,3,1,16,8,,0.00,3,,286
2008-2-17,25,17,9,8,6,2,87,57,22,1025,1015,1013,5,4,2,19,5,,0.00,2,,271
2008-2-18,26,17,8,8,4,-3,82,51,15,1019,1014,1012,5,4,3,24,8,,0.00,0,,284
2008-2-19,26,16,6,5,2,-2,71,42,16,1016,1014,1012,4,4,4,19,10,,0.00,0,,286
2008-2-20,27,16,6,11,6,1,87,59,18,1018,1016,1014,4,4,1,11,2,,0.00,0,,118
2008-2-21,26,17,9,14,10,7,88,67,34,1018,1015,1013,4,3,1,21,8,,0.00,2,,109
2008-2-22,22,17,12,14,11,9,82,71,53,1014,1012,1010,4,3,1,26,14,,0.00,3,,101
2008-2-23,23,18,13,14,12,10,88,73,53,1014,1012,1010,3,2,1,19,10,,0.00,3,,140
2008-2-24,25,18,11,13,10,6,94,70,29,1017,1014,1013,4,3,0,19,5,,0.00,1,Fog,259
2008-2-25,26,17,9,11,4,-5,94,53,13,1016,1015,1014,4,4,2,27,8,,0.00,0,,280
2008-2-26,27,18,10,3,-1,-7,58,32,10,1016,1014,1012,8,5,4,24,11,,0.00,0,,276
2008-2-27,28,18,8,10,3,-2,72,38,14,1018,1016,1014,5,4,3,16,10,,0.00,1,,293
2008-2-28,30,19,8,11,7,3,87,57,18,1017,1015,1013,4,3,1,13,3,,0.00,0,,264
2008-2-29,29,19,9,15,10,4,88,62,20,1015,1012,1010,4,4,2,13,3,,0.00,0,,154
<!-- 0.184:0 -->
