
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2010-1-1,22,12,3,13,6,1,93,71,35,1019,1017,1016,4,3,1,16,2,,0.00,1,,270
2010-1-2,15,8,2,10,6,1,93,87,63,1021,1019,1017,2,1,0,14,3,,0.00,0,Fog,121
2010-1-3,17,13,8,15,9,5,94,86,72,1022,1020,1018,2,1,0,14,6,,0.00,4,Fog,42
2010-1-4,19,11,3,10,6,2,93,77,46,1022,1019,1016,4,2,0,14,6,,0.00,0,Fog,275
2010-1-5,18,10,3,10,6,1,93,75,52,1017,1015,1012,4,3,0,16,10,,0.00,0,Fog,279
2010-1-6,15,9,3,10,6,2,93,87,72,1019,1017,1014,2,1,0,13,6,,0.00,3,Fog,93
2010-1-7,15,9,4,8,6,1,87,77,63,1021,1019,1017,3,2,2,13,8,,0.00,2,,22
2010-1-8,14,8,3,8,6,2,93,83,63,1021,1019,1017,2,1,0,13,6,,0.00,0,Fog,284
2010-1-9,13,8,4,7,6,4,100,88,67,1021,1019,1017,2,1,0,11,6,,0.00,0,Fog,241
2010-1-10,12,7,2,9,6,1,93,90,77,1022,1019,1018,2,1,0,10,2,,0.00,1,Fog,182
2010-1-11,13,8,3,9,6,2,93,87,72,1023,1020,1017,2,1,1,11,3,,0.00,0,Fog,303
2010-1-12,9,6,2,6,4,1,93,89,81,1022,1019,1018,2,1,0,11,3,,0.00,4,Fog,143
2010-1-13,15,9,4,7,5,3,93,78,55,1024,1019,1011,5,3,1,16,6,,0.00,3,Rain-Thunderstorm,17
2010-1-14,17,10,4,8,6,3,100,73,48,1027,1024,1023,4,3,0,13,5,,0.00,2,Fog,305
2010-1-15,18,12,6,8,4,2,76,62,37,1025,1023,1022,5,4,2,14,10,,0.00,0,,275
2010-1-16,27,16,4,8,5,2,87,62,20,1026,1023,1021,8,4,1,23,6,,0.00,1,,305
2010-1-17,16,10,4,9,6,4,100,86,59,1026,1023,1022,4,1,0,11,3,,0.00,1,Fog,130
2010-1-18,12,8,4,9,6,3,100,90,76,1025,1023,1021,1,1,0,10,3,,0.00,1,Fog,39
2010-1-19,13,8,4,10,6,1,100,91,44,1022,1021,1019,1,1,0,11,3,,0.00,0,Fog,52
2010-1-20,13,8,4,9,6,3,93,89,77,1023,1021,1020,1,0,0,10,3,,0.00,0,Fog,40
2010-1-21,13,8,4,9,6,3,93,89,72,1023,1021,1018,3,1,0,11,5,,0.00,1,Fog,339
2010-1-22,15,9,4,9,7,4,100,91,67,1021,1019,1017,1,1,0,10,3,,0.00,2,Fog,89
2010-1-23,15,10,6,12,8,5,100,91,82,1021,1019,1017,2,1,0,10,3,,0.00,3,Fog,74
2010-1-24,17,11,6,10,8,6,100,85,59,1019,1017,1015,2,1,0,8,3,,0.00,2,Fog,37
2010-1-25,21,13,5,14,8,5,100,79,43,1022,1019,1017,3,2,0,11,5,,0.00,0,Fog,339
2010-1-26,23,16,8,13,9,6,93,73,38,1021,1019,1017,3,2,0,10,2,,0.00,2,Fog,261
2010-1-27,22,14,8,13,10,7,94,73,50,1020,1018,1016,3,2,1,10,2,,0.00,2,Fog,236
2010-1-28,23,16,8,15,12,8,100,77,57,1019,1016,1010,4,2,0,16,6,,0.00,2,Fog,109
2010-1-29,21,17,13,13,12,8,94,74,53,1020,1017,1014,4,3,2,29,13,,0.00,3,Rain-Thunderstorm,7
2010-1-30,21,16,10,9,7,5,76,62,38,1021,1019,1017,5,5,4,21,11,,0.00,2,,298
2010-1-31,22,14,8,9,8,6,87,63,35,1018,1017,1016,5,4,4,14,3,,0.00,3,,251
<!-- 0.188:0 -->
