
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2007-1-1,17,11,5,12,7,4,100,88,55,1021,1019,1018,2,1,0,11,2,,0.00,0,Fog,277
2007-1-2,20,11,3,8,4,1,93,73,30,1022,1020,1018,6,3,1,16,5,,0.00,0,,283
2007-1-3,19,10,1,5,0,-7,93,61,17,1021,1019,1018,7,5,2,14,3,,0.00,0,,280
2007-1-4,19,10,1,3,-1,-6,93,57,18,1020,1019,1018,5,4,4,14,3,,0.00,0,,271
2007-1-5,18,9,0,4,-1,-4,93,63,24,1022,1020,1019,5,3,1,14,3,,0.00,0,,293
2007-1-6,17,8,-1,2,-2,-7,93,60,19,1024,1022,1019,6,4,2,16,3,,0.00,0,,300
2007-1-7,17,8,-1,3,-1,-5,93,62,22,1024,1022,1019,5,4,1,13,3,,0.00,0,,307
2007-1-8,18,8,-2,2,-1,-5,93,61,21,1021,1019,1017,5,4,1,13,3,,0.00,0,,262
2007-1-9,18,9,1,3,1,-2,87,64,26,1022,1020,1018,4,3,1,11,2,,0.00,1,,309
2007-1-10,19,9,0,6,2,-2,93,68,24,1023,1021,1020,4,3,1,13,3,,0.00,0,Fog,278
2007-1-11,20,10,1,5,1,-5,93,63,18,1020,1018,1016,5,3,1,14,5,,0.00,0,,255
2007-1-12,20,10,0,5,1,-2,100,68,23,1021,1019,1018,4,3,1,13,3,,0.00,0,Fog,272
2007-1-13,20,10,1,5,1,-3,93,63,23,1022,1019,1018,5,3,0,14,5,,0.00,1,Fog,290
2007-1-14,19,10,1,3,-2,-7,87,57,20,1019,1017,1015,5,4,1,14,5,,0.00,3,,317
2007-1-15,19,9,-1,3,-1,-5,93,60,19,1019,1017,1015,4,3,1,13,2,,0.00,0,,300
2007-1-16,21,11,1,7,-3,-56,87,52,4,1019,1017,1015,5,4,1,55,6,,0.00,0,,307
2007-1-17,21,12,3,5,1,-4,93,56,18,1022,1020,1019,4,4,1,19,5,,0.00,2,,302
2007-1-18,15,9,4,6,3,0,87,67,38,1022,1020,1018,4,3,1,14,3,,0.00,4,,357
2007-1-19,21,13,5,6,4,2,87,65,31,1020,1018,1017,4,3,1,16,8,,0.00,1,,314
2007-1-20,20,11,2,6,1,-3,93,58,21,1018,1017,1015,6,4,2,21,6,,0.00,0,,273
2007-1-21,21,11,1,5,1,-4,87,58,21,1020,1018,1017,6,4,1,19,5,,0.00,0,,298
2007-1-22,21,10,0,2,-1,-5,87,55,17,1020,1018,1017,6,5,3,19,6,,0.00,0,,268
2007-1-23,22,12,3,6,1,-3,81,57,20,1023,1020,1018,4,4,3,11,3,,0.00,1,,217
2007-1-24,20,11,3,7,4,0,93,64,35,1024,1021,1018,4,3,1,13,3,,0.00,3,,316
2007-1-25,22,13,4,7,3,1,93,59,25,1021,1019,1017,4,3,1,21,8,,0.00,2,,307
2007-1-26,27,17,7,10,6,2,82,53,26,1017,1015,1014,5,4,3,24,10,,0.00,1,,301
2007-1-27,22,14,8,16,11,7,100,88,60,1020,1017,1015,16,1,0,11,3,,0.00,0,Fog,83
2007-1-28,23,16,8,16,11,7,100,89,57,1021,1019,1017,16,6,0,11,2,,0.00,0,Fog,22
2007-1-29,26,16,5,13,9,5,100,76,32,1020,1017,1015,4,1,0,10,2,,0.00,0,Fog,330
2007-1-30,26,18,11,12,10,7,88,68,30,1020,1018,1016,5,3,1,16,3,,0.00,2,,152
2007-1-31,26,17,8,12,8,4,94,68,26,1022,1019,1017,5,3,0,19,3,,0.00,0,,281
<!-- 0.190:0 -->
