
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2008-11-1,32,22,12,13,10,6,94,52,20,1014,1012,1011,6,4,2,16,6,,0.00,0,,275
2008-11-2,32,22,13,15,11,8,82,58,22,1013,1012,1010,5,4,1,8,2,,0.00,0,,66
2008-11-3,32,23,15,15,13,9,88,62,24,1014,1012,1011,5,3,1,10,2,,0.00,0,,342
2008-11-4,32,23,14,13,8,0,88,53,14,1014,1012,1010,5,4,2,16,5,,0.00,0,Fog,292
2008-11-5,31,20,10,11,8,2,82,59,16,1012,1011,1009,5,4,1,13,3,,0.00,0,,240
2008-11-6,31,21,11,12,9,6,82,54,22,1015,1012,1010,4,4,2,8,2,,0.00,1,,85
2008-11-7,30,21,13,14,11,7,82,60,23,1017,1015,1013,4,3,1,8,2,,0.00,1,,10
2008-11-8,30,21,12,14,12,10,88,64,29,1017,1015,1013,4,3,1,14,2,,0.00,0,,274
2008-11-9,29,20,12,15,12,10,88,68,30,1016,1015,1013,4,2,1,10,0,,0.00,0,,9
2008-11-10,29,20,12,14,12,10,88,69,30,1017,1015,1013,4,2,1,11,2,,0.00,0,,294
2008-11-11,29,20,12,16,12,8,94,69,27,1016,1014,1012,4,2,1,8,2,,0.00,0,,182
2008-11-12,28,20,12,14,12,7,94,65,26,1014,1012,1010,4,2,1,13,3,,0.00,0,,138
2008-11-13,28,22,16,13,10,1,77,56,23,1012,1010,1009,4,3,1,26,10,,0.00,2,,129
2008-11-14,26,20,15,18,12,11,88,67,39,1015,1013,1011,4,3,1,16,6,,0.00,2,,125
2008-11-15,26,19,12,17,12,11,100,73,39,1016,1014,1012,3,2,1,11,5,,0.00,0,Fog,1
2008-11-16,27,19,11,12,9,7,88,62,28,1016,1014,1012,4,3,1,10,3,,0.00,0,,312
2008-11-17,26,18,10,17,9,-9,88,67,10,1015,1013,1012,4,3,1,11,3,,0.00,0,,274
2008-11-18,26,17,8,11,8,6,87,62,28,1016,1014,1012,4,3,1,11,5,,0.00,1,,301
2008-11-19,26,17,9,10,7,2,87,60,21,1017,1015,1014,5,3,1,55,2,,0.00,0,,69
2008-11-20,23,17,10,7,6,3,76,54,29,1020,1018,1016,4,4,4,24,8,,0.00,1,,337
2008-11-21,23,14,7,7,6,4,82,59,31,1023,1020,1018,4,4,2,19,6,,0.00,0,,308
2008-11-22,24,14,6,7,3,-2,87,52,18,1020,1018,1017,5,4,3,19,8,,0.00,1,,279
2008-11-23,25,17,8,7,4,0,72,51,22,1020,1018,1017,5,4,3,13,6,,0.00,0,,282
2008-11-24,26,17,9,8,5,1,82,56,20,1018,1016,1014,5,4,2,14,3,,0.00,0,,276
2008-11-25,26,17,8,8,6,2,87,61,21,1019,1016,1015,4,3,1,6,0,,0.00,1,,178
2008-11-26,25,17,8,10,7,5,87,68,32,1020,1018,1017,4,2,1,8,2,,0.00,1,,251
2008-11-27,26,16,7,11,8,5,93,70,28,1022,1019,1018,3,1,0,10,2,,0.00,2,Fog,352
2008-11-28,27,16,6,12,6,2,93,60,21,1021,1019,1018,4,3,0,13,5,,0.00,0,Fog,288
2008-11-29,27,16,6,7,4,1,87,50,18,1021,1019,1016,5,4,2,16,8,,0.00,0,,276
2008-11-30,28,17,5,8,4,1,87,56,18,1019,1017,1016,4,4,3,11,3,,0.00,0,,267
<!-- 0.214:0 -->
