
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2010-3-1,28,22,17,18,16,13,82,64,42,1014,1012,1009,4,4,3,16,8,,0.00,1,,74
2010-3-2,29,23,18,17,14,6,88,64,26,1016,1013,1011,6,5,2,24,8,,0.00,1,,322
2010-3-3,23,19,16,14,12,7,88,64,43,1011,1010,1008,4,4,4,26,10,,0.00,4,,342
2010-3-4,20,18,15,15,14,12,88,81,68,1012,1011,1008,6,5,4,32,13,,0.00,5,Rain-Thunderstorm,23
2010-3-5,27,21,15,15,13,11,94,69,37,1015,1013,1011,5,4,1,19,8,,0.00,0,,313
2010-3-6,21,18,15,15,14,12,83,75,64,1015,1013,1010,5,4,2,24,8,,0.00,4,Rain,319
2010-3-7,26,19,12,13,11,8,82,61,34,1018,1016,1014,6,5,4,21,13,,0.00,0,,290
2010-3-8,28,21,14,14,12,10,94,59,32,1016,1015,1014,6,5,4,19,6,,0.00,0,,264
2010-3-9,29,22,16,14,11,6,77,53,23,1019,1016,1015,6,5,4,21,6,,0.00,0,,285
2010-3-10,30,23,16,14,12,9,72,50,27,1019,1017,1016,5,5,4,26,8,,0.00,1,,278
2010-3-11,31,23,16,16,13,10,77,54,27,1018,1017,1016,6,5,2,19,6,,0.00,0,,272
2010-3-12,32,23,16,15,13,11,88,55,27,1019,1017,1015,6,5,3,16,3,,0.00,0,,265
2010-3-13,31,23,17,17,15,14,83,60,35,1016,1014,1011,6,4,3,16,5,,0.00,1,,291
2010-3-14,32,26,20,16,13,8,78,50,22,1011,1010,1008,6,5,4,21,10,,0.00,1,,287
2010-3-15,34,26,18,15,12,8,64,43,20,1011,1010,1008,6,5,4,19,6,,0.00,0,,285
2010-3-16,32,26,19,19,15,12,78,53,29,1015,1013,1010,5,4,3,13,3,,0.00,1,,154
2010-3-17,32,26,19,19,17,15,83,59,36,1019,1016,1014,5,4,2,14,3,,0.00,0,,122
2010-3-18,34,27,20,19,18,16,83,58,38,1020,1018,1017,6,4,2,14,3,,0.00,0,,253
2010-3-19,35,28,21,19,16,11,78,50,26,1017,1014,1011,5,4,3,19,5,,0.00,0,,261
2010-3-20,36,27,19,20,17,15,78,54,30,1013,1011,1009,5,4,1,13,3,,0.00,0,,148
2010-3-21,37,29,21,21,18,14,88,59,28,1011,1009,1006,6,4,2,16,5,,0.00,2,,123
2010-3-22,35,28,21,21,19,9,83,60,30,1006,1004,1002,6,4,2,16,5,,0.00,2,,149
2010-3-23,36,28,21,21,16,-17,78,55,4,1003,1002,1000,6,5,4,19,11,,0.00,1,,133
2010-3-24,36,29,22,21,17,13,78,51,25,1007,1005,1002,6,4,2,14,5,,0.00,0,,25
2010-3-25,38,29,20,19,14,7,78,45,16,1007,1006,1004,6,4,3,19,5,,0.00,1,,244
2010-3-26,36,29,22,18,16,12,73,50,25,1009,1007,1005,6,4,2,39,5,,0.00,1,,110
2010-3-27,37,29,21,19,14,11,64,44,24,1011,1009,1007,6,5,2,29,13,,0.00,0,Rain,10
2010-3-28,37,29,22,18,15,13,69,45,25,1011,1008,1006,6,5,4,174,13,,0.00,0,,286
2010-3-29,36,28,21,18,16,13,73,46,25,1010,1007,1003,5,4,2,16,5,,0.00,1,,150
2010-3-30,35,28,22,18,16,13,73,51,30,1006,1004,1002,6,4,2,47,11,,0.00,2,Thunderstorm,8
2010-3-31,34,28,22,17,15,11,69,47,26,1007,1005,1004,5,4,4,13,3,,0.00,1,,20
<!-- 0.256:0 -->
