
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2005-8-1,37,33,29,27,24,22,84,68,47,999,997,995,5,4,4,19,8,,0.00,4,Thunderstorm,133
2005-8-2,36,32,28,26,25,24,89,67,50,999,997,995,6,5,2,42,8,,0.00,2,Rain-Thunderstorm,125
2005-8-3,37,31,26,27,26,22,84,73,47,1000,998,997,6,5,4,32,8,,0.00,2,Rain-Thunderstorm,118
2005-8-4,38,33,28,27,25,22,89,66,39,1002,999,996,6,5,4,23,8,,0.00,2,,74
2005-8-5,36,30,25,27,25,20,89,69,50,1001,996,994,7,5,3,39,14,,0.00,2,Rain-Thunderstorm,104
2005-8-6,31,27,24,25,23,20,89,76,58,997,995,994,7,6,4,26,14,,0.00,6,Rain-Thunderstorm,116
2005-8-7,30,26,22,24,21,19,89,82,62,1001,996,994,6,5,1,35,13,,0.00,7,Rain-Thunderstorm,104
2005-8-8,31,27,23,23,22,20,94,77,52,1002,1001,999,7,5,4,21,8,,0.00,4,Rain-Thunderstorm,23
2005-8-9,33,29,25,25,23,21,89,69,49,1003,1002,1000,6,5,3,11,5,,0.00,2,,271
2005-8-10,35,30,26,25,23,19,89,66,39,1001,1000,998,6,5,4,16,6,,0.00,1,,220
2005-8-11,35,30,26,27,23,21,100,63,44,1000,998,996,6,5,4,16,5,,0.00,1,,232
2005-8-12,37,32,28,25,23,21,84,60,39,1000,999,997,6,5,4,13,6,,0.00,1,,204
2005-8-13,37,32,28,26,24,22,84,60,42,1002,1000,999,6,5,4,14,5,,0.00,1,,237
2005-8-14,38,33,28,25,23,20,79,56,35,1001,999,996,7,6,5,16,8,,0.00,0,,241
2005-8-15,37,33,29,26,23,21,79,59,42,1000,998,996,6,5,4,21,11,,0.00,2,,202
2005-8-16,34,31,28,26,25,24,89,72,56,1003,1001,999,6,5,5,19,13,,0.00,3,,117
2005-8-17,35,30,26,26,24,21,84,71,53,1002,1001,999,6,6,4,19,11,,0.00,3,Rain-Thunderstorm,117
2005-8-18,35,29,24,26,23,20,89,71,47,1005,1001,1000,6,5,1,39,11,,0.00,3,Rain-Thunderstorm,107
2005-8-19,37,32,27,25,23,21,79,59,39,1001,1000,998,6,6,5,16,6,,0.00,2,,216
2005-8-20,36,31,26,25,23,18,83,65,41,1001,1000,999,6,5,3,37,10,,0.00,3,,139
2005-8-21,35,30,25,24,22,17,89,65,40,1002,1001,999,6,5,4,23,8,,0.00,2,Thunderstorm,125
2005-8-22,36,31,26,25,23,20,84,68,49,1003,1002,1001,6,5,5,24,5,,0.00,3,Rain-Thunderstorm,135
2005-8-23,36,31,26,25,23,20,89,64,39,1004,1002,1001,6,5,4,23,6,,0.00,2,Rain,177
2005-8-24,37,31,26,24,22,20,84,65,37,1002,1001,1000,6,6,4,19,5,,0.00,1,,185
2005-8-25,37,31,26,24,22,19,84,62,37,1003,1002,1001,5,5,4,21,8,,0.00,0,,218
2005-8-26,37,32,27,24,22,19,79,60,37,1004,1003,1001,5,5,5,14,5,,0.00,1,,161
2005-8-27,36,29,23,25,23,18,89,67,44,1006,1004,1002,6,5,1,48,10,,0.00,3,Rain-Thunderstorm,77
2005-8-28,34,28,22,25,22,18,89,69,41,1009,1005,1003,7,5,1,37,8,,0.00,2,Rain-Thunderstorm,112
2005-8-29,35,28,21,23,22,20,94,66,44,1008,1006,1004,6,6,5,16,5,,0.00,1,,263
2005-8-30,36,31,27,23,22,19,79,60,37,1005,1003,1001,6,5,5,19,6,,0.00,0,,241
2005-8-31,37,32,27,23,21,20,79,57,37,1004,1002,1001,6,5,4,14,8,,0.00,0,,244
<!-- 0.211:0 -->
