
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1998-7-1,33,30,27,27,26,25,94,78,66,997,996,996,10,8,5,23,8,,0.00,6,Rain,97
1998-7-2,31,29,28,29,26,25,100,83,70,1000,998,997,8,7,7,35,10,,0.00,4,,74
1998-7-3,36,32,28,29,27,26,94,76,56,1000,998,995,10,7,4,14,10,,0.00,3,Rain,101
1998-7-4,37,33,29,30,27,25,89,71,56,1000,997,994,8,6,3,13,8,,0.00,3,,139
1998-7-5,39,34,31,29,27,23,79,68,50,997,995,993,7,6,5,23,5,,0.00,3,Rain-Thunderstorm,196
1998-7-6,35,30,25,30,27,24,100,81,70,997,995,993,10,8,3,23,11,,0.00,3,Rain-Thunderstorm,103
1998-7-7,35,30,25,30,27,24,100,83,71,995,993,992,8,8,6,32,10,,0.00,4,Rain-Thunderstorm,127
1998-7-8,34,31,28,30,28,26,94,85,75,995,994,993,7,6,5,32,16,,0.00,4,Rain-Thunderstorm,124
1998-7-9,37,33,29,30,29,26,94,79,67,998,996,994,7,6,6,19,10,,0.00,4,Rain,126
1998-7-10,32,29,26,30,27,25,100,90,70,999,996,994,7,6,3,23,10,,0.00,6,Rain-Thunderstorm,93
1998-7-11,32,29,26,27,26,24,94,84,70,998,997,995,10,7,6,14,6,,0.00,5,Rain,139
1998-7-12,35,31,27,27,26,24,94,80,53,999,997,996,7,7,6,29,5,,0.00,5,Rain-Thunderstorm,140
1998-7-13,33,30,27,27,26,24,94,80,70,1001,999,998,7,6,3,21,6,,0.00,4,,107
1998-7-14,35,31,28,28,27,25,94,76,63,1001,1000,998,7,6,3,14,3,,0.00,3,Rain,141
1998-7-15,34,31,28,28,27,24,94,81,67,1000,999,997,6,5,3,19,3,,0.00,4,Rain-Thunderstorm,43
1998-7-16,33,30,27,27,26,23,94,78,62,1000,998,997,8,6,5,148,11,,0.00,3,,96
1998-7-17,37,32,27,29,27,25,94,75,56,1000,999,996,7,6,4,13,8,,0.00,3,,97
1998-7-18,36,29,23,29,26,21,94,77,52,1002,999,997,10,7,4,19,5,,0.00,3,Rain-Thunderstorm,112
1998-7-19,33,28,23,28,25,22,94,81,63,1004,1002,999,10,7,1,34,10,,0.00,4,Rain-Thunderstorm,106
1998-7-20,35,29,24,28,26,23,100,85,67,1000,1000,999,8,6,3,14,5,,0.00,4,Rain-Thunderstorm,116
1998-7-21,36,30,25,29,24,21,100,77,56,1002,1000,998,7,6,5,23,3,,0.00,3,Rain-Thunderstorm,206
1998-7-22,35,28,22,29,24,20,88,76,56,1000,999,997,7,6,4,21,2,,0.00,3,Rain-Thunderstorm,118
1998-7-23,35,31,27,29,26,24,89,77,59,999,998,997,8,7,6,32,8,,0.00,1,,90
1998-7-24,35,32,29,29,26,21,89,76,55,998,998,997,10,6,4,19,3,,0.00,3,Rain-Thunderstorm,85
1998-7-25,37,33,29,28,26,23,94,68,47,998,997,996,8,7,5,14,3,,0.00,2,Thunderstorm,148
1998-7-26,36,31,27,28,26,24,84,72,60,1000,998,997,8,7,5,14,3,,0.00,2,,69
1998-7-27,38,33,29,28,27,25,89,71,50,999,998,996,7,6,6,16,2,,0.00,2,Rain-Thunderstorm,150
1998-7-28,37,33,31,29,26,21,84,65,46,999,998,997,7,6,5,52,6,,0.00,2,Rain-Thunderstorm,124
1998-7-29,35,32,29,29,28,26,89,80,67,1002,1000,998,7,5,3,16,13,,0.00,3,,122
1998-7-30,36,31,27,28,27,25,94,72,56,1004,1002,1000,8,7,5,16,6,,0.00,2,,117
1998-7-31,36,32,28,28,27,26,94,76,56,1004,1002,1000,8,7,6,14,8,,0.00,2,Thunderstorm,115
<!-- 0.201:0 -->
