
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2009-3-1,27,18,10,6,1,-6,62,36,12,1013,1011,1010,6,5,3,19,10,,0.00,1,,298
2009-3-2,29,20,12,10,5,-1,68,42,15,1014,1012,1010,6,5,3,14,6,,0.00,2,,300
2009-3-3,28,20,13,16,13,9,83,63,39,1015,1009,1005,6,4,4,34,6,,0.00,3,,124
2009-3-4,27,21,15,16,14,-1,88,70,20,1015,1008,1006,4,3,1,21,5,,0.00,2,,285
2009-3-5,29,21,14,12,8,3,88,49,19,1012,1010,1008,5,5,4,14,6,,0.00,1,,283
2009-3-6,30,20,10,10,7,-1,87,52,13,1012,1010,1008,5,4,2,13,2,,0.00,1,Thunderstorm,48
2009-3-7,28,21,15,11,6,1,68,42,18,1013,1011,1008,7,5,4,21,13,,0.00,2,,319
2009-3-8,27,19,12,9,4,1,72,44,18,1013,1011,1009,6,5,4,174,11,,0.00,2,,269
2009-3-9,28,18,9,9,6,0,87,49,17,1018,1015,1006,6,5,4,10,5,,0.00,2,,104
2009-3-10,28,19,11,10,4,-6,77,43,12,1019,1016,1015,6,5,2,61,10,,0.00,1,,302
2009-3-11,30,18,7,11,3,-3,76,43,12,1018,1016,1015,6,5,4,21,8,,0.00,1,,292
2009-3-12,30,21,12,10,5,0,72,40,14,1015,1013,1011,6,5,4,23,11,,0.00,1,,285
2009-3-13,31,21,11,13,10,2,88,55,16,1017,1014,1011,5,4,1,11,2,,0.00,1,,157
2009-3-14,31,23,15,13,8,0,88,51,14,1019,1016,1013,6,5,3,11,3,,0.00,1,,63
2009-3-15,32,22,13,13,9,4,82,50,18,1014,1012,1011,5,4,2,16,3,,0.00,1,,274
2009-3-16,31,22,14,15,12,7,82,57,22,1014,1012,1011,6,4,2,13,3,,0.00,2,,69
2009-3-17,32,22,13,13,10,5,82,50,19,1015,1012,1011,4,4,2,16,5,,0.00,1,,328
2009-3-18,31,23,15,13,9,5,68,43,20,1014,1012,1010,7,5,4,13,6,,0.00,2,,50
2009-3-19,32,24,18,12,9,5,60,42,20,1012,1011,1008,6,5,4,23,10,,0.00,3,Rain-Thunderstorm,336
2009-3-20,32,23,14,14,11,7,88,57,21,1012,1010,1006,6,5,0,60,10,113,0.00,3,Rain-Thunderstorm,90
2009-3-21,27,20,14,14,12,10,88,63,39,1015,1013,1011,6,5,4,16,8,,0.00,2,,28
2009-3-22,26,20,15,13,11,8,82,58,34,1015,1013,1012,5,4,4,14,6,,0.00,4,,317
2009-3-23,29,22,16,14,10,4,82,48,20,1016,1014,1012,6,5,2,11,3,,0.00,3,,311
2009-3-24,27,21,15,14,12,11,88,67,39,1015,1013,1011,4,4,1,37,10,,0.00,4,Rain-Thunderstorm,2
2009-3-25,26,20,14,15,13,11,88,70,42,1014,1012,1002,6,5,3,24,11,,0.00,4,Rain-Hail-Thunderstorm,24
2009-3-26,27,19,12,13,11,9,88,58,34,1014,1012,1010,6,5,4,13,5,,0.00,1,,333
2009-3-27,23,19,15,16,13,11,88,74,47,1014,1011,1008,6,5,3,19,5,,0.00,4,Rain,165
2009-3-28,25,19,14,15,13,11,88,72,44,1015,1013,1011,5,4,1,26,8,,0.00,3,Thunderstorm,360
2009-3-29,25,20,15,15,13,1,82,67,36,1012,1011,1009,6,5,4,23,8,,0.00,4,,176
2009-3-30,28,21,15,14,12,11,88,61,35,1013,1011,1010,6,4,1,19,10,,0.00,2,,307
2009-3-31,31,23,15,12,9,6,77,43,22,1011,1009,1007,6,5,4,21,14,,0.00,1,,275
<!-- 0.192:0 -->
