
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2003-8-1,32,29,26,26,25,24,94,81,66,1003,1001,1000,6,4,1,19,11,,0.00,5,Rain-Thunderstorm,120
2003-8-2,34,30,27,27,26,25,94,84,59,1003,1002,1000,6,5,4,16,8,,0.00,4,Rain-Thunderstorm,142
2003-8-3,33,28,24,26,25,22,94,81,59,1005,1003,1001,7,6,4,35,8,,0.00,4,Rain,110
2003-8-4,34,30,27,26,26,24,94,76,59,1005,1004,1002,7,5,4,19,10,,0.00,5,,107
2003-8-5,34,30,27,26,26,25,94,77,59,1005,1003,1000,7,5,3,14,8,,0.00,4,,95
2003-8-6,37,32,28,27,26,24,89,70,47,1003,1001,999,6,5,4,11,5,,0.00,4,,122
2003-8-7,37,33,29,27,26,22,89,68,47,1003,1001,998,6,5,4,16,5,,0.00,2,,133
2003-8-8,37,32,27,27,24,22,84,65,47,1003,1001,999,7,5,3,21,6,,0.00,4,,144
2003-8-9,37,32,27,25,24,23,84,68,47,1001,999,996,6,5,1,158,11,,0.00,3,,137
2003-8-10,35,32,29,26,25,23,84,68,52,1002,1000,998,7,5,4,11,8,,0.00,5,,193
2003-8-11,36,31,26,26,24,21,89,66,50,1003,1001,999,7,5,4,19,6,,0.00,4,Thunderstorm,188
2003-8-12,37,31,26,26,23,21,89,60,39,1003,1002,1000,6,5,4,13,5,,0.00,2,Thunderstorm,236
2003-8-13,37,31,26,26,23,16,84,65,36,1003,1001,998,6,5,3,27,6,,0.00,4,Rain,269
2003-8-14,37,30,24,25,22,18,89,59,34,1002,1001,1000,7,6,4,14,6,,0.00,1,,252
2003-8-15,37,32,27,26,23,21,84,67,42,1003,1002,1001,6,6,4,13,6,,0.00,3,Rain,154
2003-8-16,36,31,27,27,25,23,94,71,47,1005,1003,1002,6,5,1,14,5,,0.00,3,,120
2003-8-17,38,33,28,26,24,22,89,67,42,1004,1002,1000,6,5,4,19,6,,0.00,2,,155
2003-8-18,38,33,28,26,24,21,89,63,39,1000,999,996,6,5,4,23,8,,0.00,2,,195
2003-8-19,34,30,26,26,24,23,89,74,56,1000,998,997,6,5,4,16,11,,0.00,5,,102
2003-8-20,33,29,25,25,23,20,89,72,55,1000,998,997,8,6,1,37,11,,0.00,2,Thunderstorm,60
2003-8-21,35,30,26,25,23,18,84,73,48,1003,1001,999,6,4,2,24,3,,0.00,4,Thunderstorm,126
2003-8-22,35,30,25,25,23,22,94,71,47,1006,1003,1001,6,5,4,11,3,,0.00,2,,140
2003-8-23,37,32,27,26,24,22,89,65,44,1006,1004,1002,6,5,4,10,5,,0.00,1,,120
2003-8-24,38,33,28,26,24,22,89,64,39,1004,1002,1000,7,6,4,13,8,,0.00,1,,142
2003-8-25,35,32,29,25,24,22,79,65,47,1004,1001,999,7,6,5,16,11,,0.00,3,,111
2003-8-26,34,30,26,26,25,23,89,78,52,1002,1001,998,6,5,3,26,8,,0.00,5,Rain-Thunderstorm,78
2003-8-27,32,29,27,26,25,23,89,77,62,1004,1002,1000,7,6,4,23,11,,0.00,5,Rain,90
2003-8-28,35,30,26,26,25,24,94,77,53,1004,1003,1001,6,5,4,13,8,,0.00,4,,65
2003-8-29,32,29,27,26,26,24,89,82,70,1006,1004,1002,7,5,3,24,3,,0.00,4,Rain-Thunderstorm,113
2003-8-30,32,29,26,26,24,24,94,79,62,1005,1003,1001,7,5,4,16,6,,0.00,4,Rain,104
2003-8-31,35,30,26,25,22,-24,94,71,4,1004,1002,999,6,4,2,10,3,,0.00,4,,21
<!-- 0.202:0 -->
