
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1999-3-1,25,20,14,11,8,4,72,49,26,1015,1014,1013,7,7,6,13,6,,0.00,1,,283
1999-3-2,28,19,10,13,8,4,82,54,24,1015,1013,1011,8,6,3,14,3,,0.00,1,,282
1999-3-3,27,20,13,14,11,6,88,70,26,1014,1012,1011,6,5,2,10,0,,0.00,3,,310
1999-3-4,22,17,13,16,13,10,88,78,56,1014,1011,1009,8,6,3,29,6,,0.00,5,Rain-Thunderstorm,343
1999-3-5,25,20,15,17,13,11,82,70,47,1011,1009,1006,10,7,6,19,11,,0.00,4,,348
1999-3-6,25,20,15,17,14,12,83,70,47,1009,1007,1006,7,6,4,21,6,,0.00,5,,321
1999-3-7,23,19,16,16,14,13,83,76,60,1010,1008,1007,8,6,5,16,8,,0.00,5,Rain,353
1999-3-8,25,20,16,19,16,13,100,85,69,1006,1005,1001,8,6,4,14,8,,0.00,4,Rain-Thunderstorm,14
1999-3-9,23,17,11,15,13,10,94,74,53,1016,1008,1006,8,6,2,13,3,,0.00,4,,305
1999-3-10,25,20,15,14,12,8,88,68,34,1011,1008,1006,10,5,2,11,2,,0.00,2,,344
1999-3-11,26,19,12,14,9,2,94,63,22,1011,1009,1008,10,5,2,16,3,,0.00,0,,284
1999-3-12,26,18,11,12,9,5,88,58,28,1011,1009,1008,8,6,4,14,3,,0.00,1,,310
1999-3-13,27,19,12,10,8,5,77,46,26,1013,1011,1009,10,7,6,19,6,,0.00,0,,296
1999-3-14,,,,,,,,,,,,,,,,,,,,,,
1999-3-15,,,,,,,,,,,,,,,,,,,,,,
1999-3-16,13,,13,11,11,11,88,88,88,1007,1007,1007,2,2,2,0,0,,0.00,1,,-1
1999-3-17,,,,,,,,,,,,,,,,,,,,,,
1999-3-18,,,,,,,,,,,,,,,,,,,,,,
1999-3-19,,,,,,,,,,,,,,,,,,,,,,
1999-3-20,,,,,,,,,,,,,,,,,,,,,,
1999-3-21,,,,,,,,,,,,,,,,,,,,,,
1999-3-22,,,,,,,,,,,,,,,,,,,,,,
1999-3-23,,,,,,,,,,,,,,,,,,,,,,
1999-3-24,,,,,,,,,,,,,,,,,,,,,,
1999-3-25,,,,,,,,,,,,,,,,,,,,,,
1999-3-26,,,,,,,,,,,,,,,,,,,,,,
1999-3-27,,,,,,,,,,,,,,,,,,,,,,
1999-3-28,,,,,,,,,,,,,,,,,,,,,,
1999-3-29,,,,,,,,,,,,,,,,,,,,,,
1999-3-30,,,,,,,,,,,,,,,,,,,,,,
1999-3-31,,,,,,,,,,,,,,,,,,,,,,
<!-- 0.333:0 -->
