
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1998-2-1,23,18,13,11,8,5,82,59,31,1020,1019,1016,9,6,3,13,5,,0.00,3,Rain,340
1998-2-2,21,16,12,13,11,9,88,73,52,1023,1019,1017,7,5,4,11,5,,0.00,3,Rain,1
1998-2-3,21,16,11,10,8,6,88,69,38,1020,1019,1018,8,5,3,16,3,,0.00,1,,282
1998-2-4,21,14,9,9,3,-2,77,50,21,1021,1019,1018,9,5,3,21,8,,0.00,0,,282
1998-2-5,22,14,8,6,2,-3,76,46,23,1019,1017,1016,8,5,4,13,8,,0.00,0,,291
1998-2-6,22,14,7,7,4,2,82,60,27,1017,1016,1014,7,3,1,14,2,,0.00,1,,334
1998-2-7,23,14,5,6,3,-5,87,66,15,1020,1018,1017,8,4,1,13,2,,0.00,1,,290
1998-2-8,24,16,7,7,3,-2,81,49,19,1020,1018,1017,8,4,2,39,3,,0.00,2,,298
1998-2-9,23,16,8,9,5,-2,81,55,19,1021,1019,1017,7,4,3,19,5,,0.00,1,,278
1998-2-10,25,18,11,10,7,5,77,52,29,1020,1019,1018,6,5,3,14,6,,0.00,4,,267
1998-2-11,25,17,9,15,11,8,93,67,34,1020,1019,1017,5,3,0,6,0,,0.00,1,,120
1998-2-12,25,18,11,13,11,8,88,65,34,1019,1016,1014,6,3,1,16,3,,0.00,3,,288
1998-2-13,23,18,13,13,11,10,88,73,47,1015,1014,1013,5,4,3,11,3,,0.00,5,,114
1998-2-14,19,17,14,15,13,11,94,84,64,1015,1013,1011,6,3,2,27,14,,0.00,7,Rain,109
1998-2-15,22,18,14,16,14,13,94,80,64,1014,1011,1010,8,6,4,19,10,,0.00,4,Rain-Thunderstorm,67
1998-2-16,25,19,14,14,13,12,88,72,47,1013,1010,1007,8,6,4,26,14,,0.00,2,,129
1998-2-17,23,18,13,15,13,11,88,74,50,1013,1011,1009,10,7,4,19,11,,0.00,2,Thunderstorm,138
1998-2-18,21,17,13,15,12,10,94,80,64,1012,1009,1006,10,6,4,19,11,,0.00,4,Rain-Thunderstorm,310
1998-2-19,20,15,10,11,9,8,88,67,49,1016,1014,1012,10,8,4,19,14,,0.00,2,,331
1998-2-20,22,16,11,11,7,3,82,56,31,1015,1013,1012,8,7,6,19,8,,0.00,0,,290
1998-2-21,23,16,10,8,7,5,82,65,31,1017,1015,1014,8,5,3,10,3,,0.00,0,,112
1998-2-22,18,,18,8,8,8,52,52,52,1016,1016,1016,,,,,,,0.00,0,,-1
1998-2-23,19,16,13,12,11,9,88,73,52,1012,1011,1010,10,7,6,21,16,,0.00,7,Rain,115
1998-2-24,14,12,11,12,11,9,100,89,82,1012,1009,1007,7,6,6,37,23,,0.00,8,Rain,132
1998-2-25,17,13,10,13,10,8,94,82,67,1017,1013,1011,10,8,6,16,6,,0.00,5,,60
1998-2-26,21,14,9,11,8,7,88,69,46,1018,1016,1014,8,6,3,14,3,,0.00,1,,287
1998-2-27,21,16,10,10,8,8,87,70,43,1018,1016,1014,10,6,4,13,3,,0.00,0,,284
1998-2-28,23,17,10,10,8,7,88,62,36,1017,1016,1015,9,7,4,16,3,,0.00,0,,279
<!-- 0.184:0 -->
