
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2005-6-1,60,42,24,9,7,1,36,21,4,1003,1001,999,8,6,4,23,10,,0.00,0,,298
2005-6-2,42,26,10,11,7,3,62,21,10,1001,999,998,6,6,4,16,6,,0.00,1,,304
2005-6-3,43,34,25,12,7,1,42,20,7,1001,999,997,7,6,4,19,5,,0.00,0,,328
2005-6-4,44,34,26,13,8,2,44,22,8,999,998,996,7,5,1,55,5,,0.00,1,,252
2005-6-5,45,36,27,12,7,-1,39,20,6,999,997,995,7,5,4,23,6,,0.00,1,,157
2005-6-6,39,33,28,16,13,10,48,30,21,1001,1000,998,6,4,1,35,18,,0.00,3,,106
2005-6-7,39,32,25,16,13,9,54,36,17,1003,1001,998,8,6,1,39,11,,0.00,3,Rain-Thunderstorm,112
2005-6-8,39,31,24,15,13,11,50,29,20,1001,1000,998,6,6,4,26,11,,0.00,1,,128
2005-6-9,42,31,21,18,13,5,83,38,11,1006,1000,995,6,3,0,64,10,,0.00,2,Rain-Thunderstorm,231
2005-6-10,36,28,21,20,16,13,78,49,25,1003,1000,998,6,5,4,16,8,,0.00,2,Thunderstorm,301
2005-6-11,39,33,27,21,14,11,66,35,18,1001,1000,999,5,4,4,16,8,,0.00,1,,280
2005-6-12,39,33,28,17,14,9,48,33,17,1002,1000,998,5,2,1,34,16,,0.00,4,Thunderstorm,233
2005-6-13,38,32,26,19,15,11,65,39,20,1003,1001,1000,5,4,3,19,6,,0.00,3,,233
2005-6-14,40,33,26,16,13,9,54,31,16,1004,1002,1000,6,5,4,13,6,,0.00,1,,239
2005-6-15,42,34,28,15,11,6,45,24,11,1001,1000,997,7,5,4,16,10,,0.00,1,,245
2005-6-16,43,34,27,15,11,4,45,26,10,999,998,996,6,5,5,13,5,,0.00,1,,209
2005-6-17,43,36,29,16,12,6,45,26,11,998,996,994,6,5,4,14,6,,0.00,3,,158
2005-6-18,44,37,29,18,14,6,51,29,10,997,996,994,7,5,1,40,11,61,0.00,2,Thunderstorm,166
2005-6-19,43,34,27,18,14,9,58,31,13,999,996,994,6,5,4,11,6,,0.00,1,,348
2005-6-20,45,37,29,17,13,6,48,25,10,997,996,994,6,5,3,24,6,,0.00,1,,246
2005-6-21,46,38,31,17,14,11,43,25,13,999,998,995,6,5,4,21,10,,0.00,1,,247
2005-6-22,46,38,31,17,14,12,38,25,14,999,998,995,6,5,4,161,16,,0.00,2,,266
2005-6-23,46,39,33,25,18,11,59,31,13,997,995,993,7,6,5,26,13,,0.00,0,,215
2005-6-24,42,36,29,25,23,21,70,49,30,997,995,992,5,4,2,23,18,,0.00,0,,133
2005-6-25,43,37,31,27,24,23,70,51,32,996,995,993,5,5,4,24,14,,0.00,1,,119
2005-6-26,37,33,31,26,24,22,70,59,42,997,995,994,6,4,2,35,18,,0.00,3,,129
2005-6-27,38,33,28,26,23,21,79,59,39,998,996,994,6,5,3,29,19,,0.00,2,,121
2005-6-28,38,33,29,26,24,23,74,58,42,997,995,993,6,5,5,24,18,,0.00,1,Thunderstorm,125
2005-6-29,33,28,24,25,23,22,94,77,59,1000,998,996,6,5,2,29,18,,0.00,5,Rain-Thunderstorm,114
2005-6-30,36,31,27,25,23,22,89,64,44,998,997,994,6,5,3,14,6,,0.00,2,,157
<!-- 0.196:0 -->
