
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2010-10-1,36,30,25,22,20,17,78,58,34,1012,1010,1007,5,4,4,13,5,,0.00,0,,266
2010-10-2,36,30,24,22,21,19,78,60,37,1010,1009,1007,5,4,4,13,3,,0.00,0,,122
2010-10-3,36,30,24,23,21,2,83,60,18,1012,1009,1008,5,4,4,11,3,,0.00,0,,250
2010-10-4,36,30,25,23,21,19,79,61,37,1011,1009,1007,5,4,4,21,5,,0.00,0,,227
2010-10-5,35,30,25,23,22,20,83,63,44,1009,1007,1001,4,4,1,14,5,,0.00,2,,219
2010-10-6,34,29,25,23,21,20,83,62,44,1010,1007,1006,4,4,1,14,3,,0.00,1,,284
2010-10-7,34,29,25,23,21,20,83,64,44,1009,1007,1005,4,4,2,14,3,,0.00,1,,295
2010-10-8,35,29,24,22,22,20,89,63,41,1008,1006,1004,4,3,1,14,3,,0.00,1,,280
2010-10-9,34,29,24,22,21,18,83,67,38,1005,1004,1003,4,3,1,8,2,,0.00,0,,214
2010-10-10,,,,,,,,,,,,,,,,,,,,,,
2010-10-11,32,28,24,20,18,16,74,55,38,1009,1008,1007,4,4,4,13,6,,0.00,0,,80
2010-10-12,35,29,23,22,19,16,74,58,34,1013,1010,1009,4,4,2,14,2,,0.00,0,,247
2010-10-13,35,29,24,21,19,17,78,57,34,1012,1009,1000,6,4,2,16,3,,0.00,0,,232
2010-10-14,36,30,24,21,18,11,74,53,32,1009,1008,1006,6,5,3,10,3,,0.00,0,,220
2010-10-15,35,29,23,23,21,18,88,63,36,1010,1008,1007,4,4,1,8,2,,0.00,0,,330
2010-10-16,35,29,24,22,21,20,83,64,41,1011,1008,1006,4,4,2,11,2,,0.00,0,,195
2010-10-17,32,28,24,23,22,21,83,74,55,1010,1008,1007,4,4,2,10,2,,0.00,0,,98
2010-10-18,33,28,23,23,22,20,94,71,52,1013,1010,1008,4,3,1,10,2,,0.00,1,,72
2010-10-19,32,28,24,23,22,21,83,71,55,1013,1010,1008,4,2,1,11,2,,0.00,0,,259
2010-10-20,32,28,24,23,22,20,83,70,52,1012,1009,1007,4,2,1,14,3,,0.00,0,,261
2010-10-21,33,28,23,22,21,16,89,69,49,1008,1005,1002,4,3,1,19,3,,0.00,0,,218
2010-10-22,23,20,18,16,14,12,77,64,57,1006,1004,1001,6,5,3,50,16,,0.00,3,Rain,49
2010-10-23,29,23,17,16,13,2,82,57,30,1010,1008,1004,7,5,4,23,6,,0.00,0,,30
2010-10-24,29,23,17,16,12,8,77,51,27,1011,1009,1008,7,5,4,23,10,,0.00,0,,306
2010-10-25,31,23,17,13,11,8,77,47,24,1012,1011,1010,7,5,3,13,3,,0.00,0,,259
2010-10-26,30,23,17,14,12,8,73,51,25,1015,1013,1011,6,5,4,13,2,,0.00,0,,215
2010-10-27,30,24,18,16,12,8,73,53,25,1016,1015,1013,6,4,1,16,2,,0.00,0,,275
2010-10-28,30,24,18,21,13,10,100,53,29,1016,1014,1012,5,4,1,19,5,,0.00,1,,300
2010-10-29,29,24,19,17,14,12,78,58,35,1016,1014,1013,4,4,2,10,2,,0.00,3,,284
2010-10-30,30,24,19,18,15,12,83,62,33,1018,1017,1015,4,3,1,10,3,,0.00,1,,290
2010-10-31,30,24,18,20,16,13,88,63,35,1018,1016,1014,4,3,1,16,3,,0.00,0,,274
<!-- 0.212:0 -->
