
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2003-1-1,16,11,6,11,7,6,100,96,68,1021,1018,1014,6,1,0,10,2,,0.00,0,Fog,71
2003-1-2,12,9,7,9,8,7,100,94,82,1022,1021,1019,4,1,0,19,3,,0.00,0,Fog,72
2003-1-3,13,10,7,8,7,6,100,89,67,1025,1023,1021,4,1,0,14,5,,0.00,0,Fog,304
2003-1-4,14,9,4,8,6,4,100,92,67,1022,1020,1018,1,1,0,6,2,,0.00,0,Fog,135
2003-1-5,15,9,4,11,7,0,100,91,57,1021,1019,1017,1,0,0,10,2,,0.00,0,Fog,55
2003-1-6,10,8,6,8,7,6,100,95,87,1022,1020,1019,2,1,0,8,2,,0.00,2,Fog,87
2003-1-7,11,8,5,7,6,5,100,86,71,1023,1021,1020,3,2,0,11,2,,0.00,0,Fog,338
2003-1-8,12,8,5,7,6,5,100,91,72,1022,1020,1018,1,1,0,6,0,,0.00,0,Fog,145
2003-1-9,10,8,6,7,6,5,100,91,76,1023,1021,1018,2,1,0,10,2,,0.00,1,Fog,83
2003-1-10,11,8,5,7,6,5,100,91,76,1024,1022,1020,2,1,0,13,5,,0.00,2,Fog,281
2003-1-11,12,8,5,7,6,5,100,90,71,1023,1021,1020,2,1,0,8,2,,0.00,1,Fog,228
2003-1-12,13,9,5,6,5,4,93,83,62,1024,1022,1020,3,2,0,10,2,,0.00,1,,302
2003-1-13,13,8,4,6,5,3,100,88,62,1024,1021,1020,2,1,0,10,2,,0.00,0,Fog,263
2003-1-14,36,18,1,8,4,1,100,92,63,1023,1021,1019,1,1,0,6,0,,0.00,0,Fog,70
2003-1-15,9,7,4,8,6,4,100,97,82,1024,1022,1020,1,0,0,11,2,,0.00,0,Fog,83
2003-1-16,14,9,4,8,6,4,100,91,63,1023,1021,1020,1,0,0,8,0,,0.00,2,Fog,294
2003-1-17,14,10,7,9,8,0,100,89,50,1022,1021,1020,1,0,0,8,0,,0.00,4,Fog,253
2003-1-18,14,10,6,9,7,5,100,91,67,1024,1022,1021,2,1,0,8,2,,0.00,4,Fog,38
2003-1-19,15,8,2,8,6,2,100,89,59,1022,1020,1018,2,1,0,10,0,,0.00,0,Fog,255
2003-1-20,15,10,5,9,7,5,100,91,59,1021,1019,1017,2,1,0,10,2,,0.00,0,Fog,246
2003-1-21,50,10,6,8,6,0,100,78,4,1018,1017,1016,2,1,0,10,0,,0.00,1,Fog,305
2003-1-22,16,10,4,10,7,4,100,92,59,1017,1015,1012,1,0,0,8,0,,0.00,0,Fog,180
2003-1-23,18,11,4,11,7,4,100,84,59,1062,1015,1010,1,1,0,8,0,,0.00,0,Fog,180
2003-1-24,20,12,5,13,8,5,100,87,49,1013,1011,1009,4,1,0,8,0,,0.00,0,Fog,30
2003-1-25,22,13,6,11,8,5,100,78,33,1064,1018,1011,8,3,0,10,2,,0.00,0,Fog,66
2003-1-26,60,35,10,16,8,4,94,58,5,1019,1016,1015,6,4,1,19,3,,0.00,3,,346
2003-1-27,23,17,12,12,8,5,72,56,38,1017,1015,1013,6,5,3,55,8,,0.00,3,Rain,304
2003-1-28,18,16,12,15,12,11,94,84,73,1065,1017,1013,6,4,2,14,3,,0.00,4,Rain,84
2003-1-29,19,14,9,13,11,9,100,78,5,1020,1017,1016,8,3,0,16,2,,0.00,3,,312
2003-1-30,25,19,12,15,11,10,88,80,54,1016,1013,1011,6,5,3,23,6,,0.00,7,Rain,87
2003-1-31,13,11,8,11,10,7,94,92,88,1016,1014,1013,7,6,1,19,8,,0.00,5,Fog-Rain,345
<!-- 0.181:0 -->
