
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1999-1-1,,,,,,,,,,,,,,,,,,,,,,
1999-1-2,,,,,,,,,,,,,,,,,,,,,,
1999-1-3,,,,,,,,,,,,,,,,,,,,,,
1999-1-4,,,,,,,,,,,,,,,,,,,,,,
1999-1-5,,,,,,,,,,,,,,,,,,,,,,
1999-1-6,15,13,12,11,11,10,94,87,77,1010,1009,1007,6,4,3,10,3,,0.00,4,,107
1999-1-7,15,13,11,11,10,9,94,82,5,1016,1012,1009,7,4,2,13,3,,0.00,5,,141
1999-1-8,12,9,7,10,8,6,94,89,82,1019,1017,1015,2,1,0,16,2,,0.00,0,Fog,279
1999-1-9,17,13,10,10,8,7,94,81,55,1017,1015,1013,7,4,2,13,5,,0.00,1,,274
1999-1-10,15,12,9,11,8,7,93,85,67,1019,1017,1016,5,2,0,10,3,,0.00,4,,241
1999-1-11,17,13,9,10,9,8,94,83,63,1018,1016,1015,3,1,0,8,2,,0.00,6,Fog,97
1999-1-12,14,11,8,10,8,7,94,83,63,1019,1017,1015,6,3,1,3,0,,0.00,6,,90
1999-1-13,15,10,5,10,7,4,100,89,67,1020,1019,1018,2,1,0,10,2,,0.00,0,Fog,285
1999-1-14,16,10,5,13,8,3,100,88,63,1021,1019,1018,16,3,0,0,0,,0.00,0,Fog,-1
1999-1-15,13,10,7,10,8,6,100,95,82,1021,1020,1018,16,2,0,0,0,,0.00,4,Fog,-1
1999-1-16,13,11,9,10,9,8,100,92,82,1020,1019,1018,5,1,0,0,0,,0.00,4,Fog,-1
1999-1-17,14,11,9,10,8,7,94,82,67,1022,1019,1017,3,2,1,10,0,,0.00,6,,250
1999-1-18,16,12,9,9,8,7,93,83,63,1019,1018,1016,5,2,1,6,2,,0.00,4,Fog,315
1999-1-19,13,10,8,10,9,7,100,90,77,1019,1017,1015,3,1,0,6,0,,0.00,5,Fog,240
1999-1-20,17,13,10,12,10,9,94,85,68,1018,1016,1014,5,3,1,19,5,,0.00,6,Rain,26
1999-1-21,13,12,11,11,11,10,100,90,88,1017,1016,1016,5,5,3,10,3,,0.00,4,,345
1999-1-22,21,14,9,11,9,7,100,75,49,1017,1014,1012,10,5,0,11,2,,0.00,2,Fog,65
1999-1-23,20,16,11,13,11,9,88,78,60,1014,1012,1011,9,5,1,13,2,,0.00,5,Rain-Thunderstorm,94
1999-1-24,19,16,13,12,11,11,94,80,60,1019,1016,1012,8,6,2,13,3,,0.00,4,Rain-Thunderstorm,199
1999-1-25,19,14,10,11,8,7,94,69,46,1021,1019,1017,6,6,5,16,8,,0.00,0,,307
1999-1-26,18,13,9,9,7,6,87,63,48,1016,1014,1011,10,8,5,16,8,,0.00,5,Rain,271
1999-1-27,17,12,8,10,8,6,93,72,48,1013,1012,1010,8,7,2,8,2,,0.00,5,Rain,207
1999-1-28,15,12,9,10,9,8,94,81,63,1015,1012,1011,10,8,6,13,6,,0.00,5,Rain,37
1999-1-29,17,11,5,10,8,4,93,78,55,1018,1016,1015,6,3,0,6,0,,0.00,3,Fog,0
1999-1-30,19,14,9,10,8,7,93,72,46,1014,1012,1010,7,5,2,10,2,,0.00,3,,285
1999-1-31,19,13,7,9,7,6,93,72,43,1015,1013,1013,7,5,1,10,2,,0.00,1,,12
<!-- 0.179:0 -->
