
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2001-10-1,34,29,25,25,23,22,94,76,56,1010,1007,1006,8,7,2,16,3,,0.00,2,Rain,89
2001-10-2,34,28,23,24,23,19,94,74,41,1010,1007,1005,8,6,2,10,2,,0.00,1,,62
2001-10-3,35,29,24,25,23,22,94,72,52,1009,1007,1004,8,5,3,10,0,,0.00,1,,325
2001-10-4,33,28,23,24,19,15,89,64,40,1009,1007,1005,7,5,1,37,5,,0.00,1,,338
2001-10-5,34,28,22,21,18,16,83,60,34,1009,1006,1005,8,6,3,16,3,,0.00,0,,281
2001-10-6,35,28,21,21,18,15,94,63,32,1009,1007,1005,7,5,1,11,2,,0.00,0,,299
2001-10-7,35,28,21,21,19,18,88,67,38,1011,1009,1007,7,4,2,19,3,,0.00,0,,270
2001-10-8,35,28,21,21,19,16,88,64,34,1012,1009,1008,7,5,2,14,2,,0.00,0,,232
2001-10-9,35,28,22,21,19,17,88,63,34,1011,1008,1007,6,4,1,13,2,,0.00,0,,252
2001-10-10,35,28,21,22,19,18,94,65,36,1010,1007,1006,7,5,2,10,2,,0.00,0,,339
2001-10-11,35,28,21,22,20,18,88,65,41,1009,1007,1005,6,4,2,21,5,,0.00,0,,66
2001-10-12,33,27,21,23,19,16,88,63,46,1012,1009,1007,7,5,2,23,11,,0.00,0,,341
2001-10-13,34,27,19,18,16,11,83,55,26,1012,1010,1009,8,6,4,14,5,,0.00,0,,310
2001-10-14,33,24,17,16,13,9,83,55,24,1011,1009,1007,8,5,1,27,8,,0.00,0,,265
2001-10-15,33,24,16,16,13,9,82,57,23,1012,1010,1008,8,5,2,14,2,,0.00,0,,281
2001-10-16,33,24,16,18,16,13,94,62,31,1013,1011,1009,8,5,1,16,3,,0.00,0,,277
2001-10-17,34,24,16,17,16,0,94,61,14,1012,1010,1009,8,4,1,16,2,,0.00,0,,251
2001-10-18,34,26,17,20,17,14,83,63,36,1011,1009,1007,8,6,2,14,2,,0.00,0,,135
2001-10-19,34,26,18,20,18,15,88,66,41,1014,1012,1010,8,5,2,10,2,,0.00,1,,96
2001-10-20,33,26,18,20,18,15,94,68,43,1014,1012,1011,7,5,2,10,2,,0.00,1,,143
2001-10-21,30,24,18,21,19,16,88,77,55,1012,1011,1010,5,3,2,10,0,,0.00,0,,45
2001-10-22,31,26,20,23,20,18,88,76,55,1014,1013,1011,3,2,1,10,2,,0.00,0,,66
2001-10-23,32,26,19,20,18,16,94,69,40,1016,1013,1009,4,3,1,13,2,,0.00,0,,270
2001-10-24,33,26,19,20,18,17,94,71,41,1013,1010,1008,6,3,1,10,2,,0.00,0,,148
2001-10-25,33,26,19,22,19,17,94,70,46,1010,1008,1006,6,4,1,6,0,,0.00,0,,103
2001-10-26,34,27,20,21,19,17,88,68,38,1009,1008,1007,6,4,1,98,6,,0.00,0,,205
2001-10-27,33,26,19,22,19,17,88,72,43,1013,1011,1009,4,3,1,13,2,,0.00,0,,157
2001-10-28,33,26,19,21,18,16,94,68,36,1014,1012,1010,5,3,0,11,2,,0.00,0,Fog,271
2001-10-29,32,26,19,21,19,17,94,74,46,1013,1011,1009,4,2,0,8,0,,0.00,0,Fog,170
2001-10-30,32,26,19,21,19,16,88,70,38,1013,1011,1009,5,3,1,10,0,,0.00,0,,30
2001-10-31,31,24,19,20,19,17,88,71,43,1013,1011,1009,5,3,1,6,0,,0.00,0,,276
<!-- 0.215:0 -->
