
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2007-5-1,42,33,24,16,13,7,54,33,12,1010,1008,1005,6,5,4,24,8,,0.00,0,,179
2007-5-2,41,33,25,17,15,10,61,36,17,1008,1006,1003,5,4,1,26,11,,0.00,0,,113
2007-5-3,35,29,24,16,14,11,57,40,23,1007,1005,1003,5,5,4,26,14,,0.00,2,,89
2007-5-4,37,29,21,20,16,11,83,48,21,1009,1006,1000,7,5,2,35,11,,0.00,2,Rain-Thunderstorm,29
2007-5-5,40,31,23,19,14,9,69,39,16,1008,1006,1002,6,5,3,13,5,,0.00,1,,306
2007-5-6,41,32,23,18,12,7,69,33,14,1006,1003,1000,7,5,4,16,3,,0.00,0,,350
2007-5-7,40,32,24,16,13,9,57,34,15,1004,1002,999,5,5,4,16,8,,0.00,0,,109
2007-5-8,38,32,26,17,14,12,57,38,25,1006,1003,1001,5,4,1,45,19,,0.00,2,,80
2007-5-9,36,28,21,17,13,10,78,41,22,1007,1004,1002,8,5,0,64,18,,0.00,3,Rain-Thunderstorm,348
2007-5-10,40,31,23,18,13,6,69,38,13,1007,1004,1001,6,4,0,61,6,97,0.00,1,Rain-Thunderstorm,354
2007-5-11,35,29,23,13,11,7,50,34,18,1004,1002,1000,7,5,3,24,13,,0.00,3,Thunderstorm,349
2007-5-12,38,29,21,19,11,6,60,33,15,1005,1003,1001,7,6,4,14,8,,0.00,0,,86
2007-5-13,40,32,25,15,12,9,54,32,16,1006,1004,1001,7,5,4,14,5,,0.00,0,,117
2007-5-14,41,33,26,17,14,12,54,35,18,1004,1001,998,6,5,4,13,6,,0.00,0,,142
2007-5-15,43,34,27,20,16,10,54,34,14,1000,998,995,4,4,4,14,8,,0.00,0,,182
2007-5-16,39,33,27,20,16,10,62,39,17,1004,1001,997,5,4,1,45,14,,0.00,2,,65
2007-5-17,43,34,26,20,14,8,57,32,13,1004,1002,999,7,5,4,16,6,,0.00,0,,341
2007-5-18,43,34,26,19,15,10,61,35,15,1003,1001,997,7,5,4,21,6,,0.00,0,,137
2007-5-19,41,30,19,18,16,13,88,41,20,1005,1003,1001,6,5,2,40,21,,0.00,2,Rain-Thunderstorm,53
2007-5-20,38,32,26,18,14,10,58,35,18,1005,1002,1000,5,5,4,16,8,,0.00,2,,278
2007-5-21,40,32,24,16,11,5,61,32,12,1002,1000,997,6,5,1,180,11,,0.00,2,Rain-Thunderstorm,337
2007-5-22,39,32,25,19,11,6,46,28,13,1002,1000,998,7,5,4,27,8,,0.00,0,,338
2007-5-23,39,31,24,14,10,5,53,31,14,1006,1003,1001,7,5,1,37,6,,0.00,2,Rain-Thunderstorm,10
2007-5-24,41,30,20,13,6,-2,60,24,7,1004,1002,1000,7,5,3,37,11,,0.00,1,Rain-Thunderstorm,37
2007-5-25,40,32,24,8,6,2,36,21,10,1003,1001,1000,5,4,1,39,19,,0.00,3,Thunderstorm,19
2007-5-26,36,29,22,12,9,6,53,32,16,1008,1005,1002,6,5,3,34,14,,0.00,3,Rain-Thunderstorm,56
2007-5-27,34,27,20,14,11,7,60,38,20,1009,1008,1006,5,5,4,24,11,,0.00,3,Rain-Thunderstorm,33
2007-5-28,36,28,20,14,11,6,64,36,16,1009,1007,1005,7,5,4,127,11,,0.00,3,Thunderstorm,21
2007-5-29,38,29,21,13,10,6,57,31,14,1009,1006,1004,6,5,4,11,5,,0.00,1,,280
2007-5-30,39,29,19,15,11,0,57,32,15,1008,1006,1002,5,4,4,19,3,,0.00,2,,255
2007-5-31,41,33,25,15,9,4,54,27,11,1007,1006,1004,7,5,3,27,8,,0.00,1,Rain,295
<!-- 0.199:0 -->
