
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2000-10-1,34,28,22,22,20,18,88,64,41,1011,1008,1006,8,6,3,11,2,,0.00,0,,40
2000-10-2,34,28,22,22,21,18,94,66,38,1012,1009,1008,8,6,2,19,3,,0.00,0,,295
2000-10-3,35,29,23,22,21,18,88,64,36,1011,1008,1006,8,7,5,21,3,,0.00,0,,293
2000-10-4,35,29,23,23,22,20,94,67,41,1009,1008,1007,7,6,4,13,2,,0.00,0,,111
2000-10-5,35,29,23,23,22,21,94,69,44,1010,1008,1007,6,5,3,13,5,,0.00,0,,96
2000-10-6,37,30,23,24,22,20,94,71,37,1012,1009,1007,7,4,1,16,8,,0.00,0,,108
2000-10-7,36,29,23,25,22,19,94,71,39,1011,1009,1008,7,5,1,11,2,,0.00,0,,270
2000-10-8,35,29,23,25,23,21,94,70,44,1010,1008,1006,6,5,2,8,2,,0.00,0,,313
2000-10-9,35,28,22,23,19,15,94,61,30,1008,1006,1004,8,6,2,11,2,,0.00,1,,330
2000-10-10,35,28,21,21,18,15,88,60,32,1010,1008,1006,8,6,2,16,2,,0.00,0,,8
2000-10-11,35,28,21,19,16,10,83,57,23,1011,1009,1007,8,5,1,16,5,,0.00,0,,306
2000-10-12,35,28,20,19,16,12,88,56,25,1011,1009,1008,8,5,1,19,3,,0.00,0,,301
2000-10-13,34,27,19,18,14,8,78,51,21,1009,1007,1005,8,6,1,14,2,,0.00,0,,295
2000-10-14,34,27,19,19,15,10,88,56,24,1009,1007,1006,8,5,1,19,5,,0.00,0,,275
2000-10-15,35,26,17,17,13,7,78,51,19,1012,1010,1008,8,6,4,19,3,,0.00,0,,292
2000-10-16,35,26,17,17,14,10,83,52,22,1012,1010,1009,7,5,1,6,3,,0.00,0,,262
2000-10-17,35,27,18,17,14,10,88,55,24,1011,1010,1008,7,5,1,10,2,,0.00,0,,60
2000-10-18,35,27,18,21,17,12,88,61,25,1009,1007,1001,8,5,1,11,2,,0.00,0,,278
2000-10-19,35,27,19,20,17,15,88,61,30,1008,1007,1005,8,5,1,6,2,,0.00,0,,159
2000-10-20,35,28,21,21,18,16,83,63,34,1009,1007,1006,6,4,2,11,3,,0.00,0,,234
2000-10-21,34,27,21,19,17,13,88,61,28,1008,1006,1004,7,4,2,16,5,,0.00,0,,292
2000-10-22,34,26,18,18,16,13,88,62,29,1008,1006,1004,8,5,2,21,3,,0.00,0,,111
2000-10-23,33,26,18,21,18,15,88,62,34,1007,1006,1004,7,4,1,24,6,,0.00,0,,94
2000-10-24,31,26,20,21,19,18,88,72,49,1010,1008,1006,5,3,2,11,2,,0.00,0,,58
2000-10-25,33,26,19,20,18,13,100,67,29,1012,1010,1008,7,3,1,16,2,,0.00,0,,285
2000-10-26,33,26,18,19,15,9,88,59,23,1013,1011,1010,6,4,1,14,2,,0.00,0,,278
2000-10-27,33,24,16,18,15,12,88,59,28,1012,1010,1009,8,5,1,14,2,,0.00,0,,241
2000-10-28,33,24,16,16,15,13,88,63,29,1013,1012,1010,8,5,1,6,2,,0.00,0,,203
2000-10-29,31,23,16,17,14,10,94,63,27,1014,1012,1011,7,4,1,19,2,,0.00,0,,120
2000-10-30,30,23,17,19,16,14,83,66,40,1014,1012,1010,4,3,1,10,2,,0.00,0,,43
2000-10-31,29,23,17,19,17,14,94,71,45,1012,1010,1009,3,2,1,10,0,,0.00,0,,101
<!-- 0.200:0 -->
