
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2000-11-1,30,23,17,18,17,14,88,68,42,1014,1012,1011,5,3,1,10,2,,0.00,0,,172
2000-11-2,30,24,18,20,17,14,88,72,40,1017,1015,1013,6,3,1,172,5,,0.00,0,,135
2000-11-3,29,23,18,20,18,16,94,76,48,1018,1016,1014,3,2,1,10,0,,0.00,0,,260
2000-11-4,30,23,17,19,17,14,88,71,40,1018,1016,1014,6,3,0,10,2,,0.00,0,,234
2000-11-5,30,23,16,18,16,13,88,68,35,1015,1012,1010,6,3,1,10,2,,0.00,0,,248
2000-11-6,31,23,16,18,15,13,88,66,35,1012,1010,1008,7,4,1,10,2,,0.00,0,,0
2000-11-7,31,23,15,18,16,13,88,67,40,1014,1011,1010,7,4,1,10,2,,0.00,1,,112
2000-11-8,29,23,17,19,16,14,88,68,40,1014,1012,1011,4,3,2,16,3,,0.00,3,,118
2000-11-9,30,24,18,18,14,10,94,60,29,1015,1013,1012,7,4,3,13,3,,0.00,0,,321
2000-11-10,29,23,17,13,12,9,77,54,29,1015,1014,1012,7,5,3,16,10,,0.00,2,,309
2000-11-11,27,20,14,14,12,9,88,68,32,1017,1014,1013,7,4,2,10,2,,0.00,3,,320
2000-11-12,29,21,13,16,14,11,88,69,39,1014,1012,1009,7,3,1,10,2,,0.00,2,,238
2000-11-13,27,21,15,16,13,6,88,63,37,1019,1011,1009,6,4,1,19,3,,0.00,2,,48
2000-11-14,29,22,15,11,8,4,64,45,28,1015,1014,1013,8,6,3,21,8,,0.00,0,,320
2000-11-15,27,18,9,11,6,1,82,49,18,1015,1014,1013,8,5,2,13,5,,0.00,1,,277
2000-11-16,27,19,11,9,7,3,88,55,21,1017,1015,1013,6,3,1,10,2,,0.00,2,,220
2000-11-17,26,18,10,11,8,4,87,61,24,1016,1013,1011,7,4,1,6,0,,0.00,3,,150
2000-11-18,23,17,11,12,10,7,88,65,44,1013,1011,1010,5,3,1,23,5,,0.00,2,,340
2000-11-19,26,18,10,13,9,8,88,62,34,1014,1012,1011,8,5,3,19,6,,0.00,0,,322
2000-11-20,27,20,12,10,8,3,77,54,21,1013,1011,1010,6,5,1,10,2,,0.00,0,,297
2000-11-21,25,18,10,11,9,7,87,63,32,1015,1013,1011,5,2,1,11,0,,0.00,3,,75
2000-11-22,25,19,13,13,11,9,82,65,38,1017,1015,1013,5,3,1,6,0,,0.00,5,Rain,90
2000-11-23,26,20,15,16,13,11,82,68,44,1019,1017,1015,7,4,1,19,3,,0.00,4,Rain-Thunderstorm,37
2000-11-24,24,20,16,15,13,12,83,69,50,1019,1017,1015,8,6,3,26,14,,0.00,2,Thunderstorm,324
2000-11-25,25,19,14,13,10,7,77,60,32,1016,1015,1013,8,7,6,19,10,,0.00,1,,281
2000-11-26,22,16,10,13,10,8,88,69,43,1017,1014,1013,6,4,3,6,2,,0.00,3,,277
2000-11-27,22,16,11,13,11,10,94,75,46,1017,1015,1014,3,2,1,10,0,,0.00,1,,100
2000-11-28,23,16,9,13,9,7,100,72,36,1019,1017,1016,5,2,1,8,2,,0.00,0,,317
2000-11-29,23,16,9,8,6,0,87,61,22,1017,1016,1014,8,4,1,14,3,,0.00,0,,303
2000-11-30,27,17,8,8,4,0,87,55,21,1018,1016,1015,8,5,1,16,3,,0.00,0,,279
<!-- 0.199:0 -->
