
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2004-1-1,10,9,8,9,8,7,100,91,82,1021,1019,1017,3,1,0,14,10,,0.00,3,Fog,124
2004-1-2,11,8,6,8,7,6,100,88,76,1023,1020,1019,1,1,0,11,6,,0.00,0,Fog,346
2004-1-3,12,8,4,7,6,3,100,92,67,1023,1021,1020,1,1,0,8,5,,0.00,0,Fog,201
2004-1-4,18,10,3,8,4,2,100,85,42,1024,1021,1020,4,2,0,10,2,,0.00,3,Fog,42
2004-1-5,13,7,2,9,5,1,100,85,63,1023,1021,1020,3,1,0,8,2,,0.00,5,Fog,102
2004-1-6,19,12,5,8,6,4,93,72,42,1025,1023,1021,6,4,1,13,8,,0.00,3,Fog,321
2004-1-7,20,12,4,7,4,2,100,68,30,1023,1021,1020,6,4,1,14,6,,0.00,2,,281
2004-1-8,22,13,5,6,3,-1,93,58,23,1023,1022,1020,6,4,3,16,5,,0.00,4,,290
2004-1-9,23,16,8,8,6,4,81,56,31,1022,1020,1017,7,6,4,16,8,,0.00,2,,275
2004-1-10,23,14,6,8,6,1,87,60,23,1021,1019,1018,6,5,3,8,3,,0.00,1,,49
2004-1-11,23,14,7,9,7,6,93,67,33,1021,1019,1016,5,4,2,13,2,,0.00,1,,283
2004-1-12,23,14,7,12,8,6,93,70,36,1018,1016,1014,5,4,1,14,3,,0.00,1,,129
2004-1-13,22,16,9,11,10,8,94,77,43,1018,1015,1014,4,2,1,13,6,,0.00,1,,31
2004-1-14,22,13,6,12,8,5,100,75,35,1015,1013,1012,5,3,0,11,3,,0.00,1,Fog,285
2004-1-15,24,17,9,11,9,7,94,70,36,1016,1014,1013,5,3,1,10,3,,0.00,3,,269
2004-1-16,21,16,12,14,12,10,94,80,60,1018,1015,1012,3,2,1,23,6,,0.00,4,,123
2004-1-17,14,13,13,12,12,11,94,90,88,1013,1011,1010,8,2,1,16,8,,0.00,7,Rain-Thunderstorm,117
2004-1-18,19,14,11,12,11,10,100,81,56,1018,1015,1013,6,4,0,16,6,,0.00,2,Fog,321
2004-1-19,20,14,8,10,8,7,100,76,43,1016,1014,1013,6,5,2,11,6,,0.00,3,,292
2004-1-20,18,11,5,12,9,5,100,84,56,1017,1015,1013,5,3,0,10,2,,0.00,3,Fog,115
2004-1-21,14,12,10,12,11,9,100,92,82,1014,1013,1011,4,2,1,14,8,,0.00,7,Fog-Rain,103
2004-1-22,16,13,12,12,12,11,94,88,72,1017,1014,1011,5,3,0,14,11,,0.00,7,Fog-Rain,99
2004-1-23,16,12,9,12,10,8,94,86,63,1016,1013,1010,5,3,1,16,8,,0.00,5,,159
2004-1-24,17,8,0,11,8,6,100,83,52,1019,1017,1016,6,4,0,13,5,,0.00,2,Fog,301
2004-1-25,18,13,8,9,7,4,100,78,42,1018,1016,1015,6,3,1,11,6,,0.00,4,,273
2004-1-26,20,13,7,9,7,5,100,74,40,1018,1016,1016,8,5,2,11,5,,0.00,0,,277
2004-1-27,20,12,5,8,7,4,100,74,40,1019,1017,1015,7,5,2,14,5,,0.00,0,,288
2004-1-28,20,13,7,10,8,6,93,72,46,1017,1015,1013,4,3,1,11,3,,0.00,4,,295
2004-1-29,15,13,11,11,9,8,94,83,63,1017,1015,1014,5,4,3,13,3,,0.00,7,Rain,323
2004-1-30,11,10,9,10,9,9,100,92,88,1015,1013,1011,5,4,2,21,6,,0.00,8,Rain,2
2004-1-31,18,12,7,9,7,6,100,84,52,1017,1015,1012,6,5,3,14,6,,0.00,3,,325
<!-- 0.187:0 -->
