
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2002-11-1,26,,26,17,17,17,57,57,57,1012,1012,1012,8,8,8,0,0,,0.00,0,,-1
2002-11-2,19,19,17,16,15,14,83,82,82,1014,1014,1014,5,5,4,0,0,,0.00,0,,-1
2002-11-3,,,,,,,,,,,,,,,,,,,,,,
2002-11-4,29,29,29,14,14,14,40,40,40,1016,1016,1015,4,4,3,74,24,,0.00,6,,300
2002-11-5,29,,29,15,15,15,42,42,42,1014,1014,1014,4,4,4,6,6,,0.00,1,,270
2002-11-6,21,17,17,16,14,14,82,80,73,1014,1013,1013,3,2,1,0,0,,0.00,2,,-1
2002-11-7,,,,,,,,,,,,,,,,,,,,,,
2002-11-8,27,22,18,14,13,11,77,62,37,1017,1016,1015,6,5,4,8,5,,0.00,0,,270
2002-11-9,22,16,16,13,13,13,82,70,57,1016,1016,1015,6,5,5,0,0,,0.00,3,,-1
2002-11-10,27,21,16,13,12,11,82,60,37,1015,1014,1014,7,6,5,6,2,,0.00,0,,270
2002-11-11,23,23,22,13,13,13,57,55,53,1012,1012,1012,6,6,6,16,16,,0.00,6,,270
2002-11-12,25,25,19,14,13,12,73,54,44,1014,1012,1011,8,8,8,11,10,,0.00,3,,285
2002-11-13,,,,,,,,,,,,,,,,,,,,,,
2002-11-14,16,16,16,12,12,11,77,74,72,1012,1012,1011,5,5,5,8,3,,0.00,0,,240
2002-11-15,29,21,21,14,13,12,56,48,40,1014,1014,1013,4,4,4,13,10,,0.00,0,,260
2002-11-16,27,22,18,14,14,14,77,66,45,1015,1014,1013,7,6,6,3,2,,0.00,0,,230
2002-11-17,17,16,15,14,13,12,88,84,82,1015,1014,1014,5,3,0,0,0,,0.00,0,,-1
2002-11-18,28,21,14,15,13,12,88,69,37,1015,1013,1011,8,5,2,0,0,,0.00,0,,-1
2002-11-19,28,21,14,14,12,10,88,66,37,1014,1012,1011,7,4,1,13,2,,0.00,0,,287
2002-11-20,27,19,11,11,8,-1,82,55,16,1015,1013,1012,8,5,2,10,2,,0.00,0,,273
2002-11-21,27,18,9,12,7,3,87,55,21,1018,1016,1014,8,4,0,10,2,,0.00,0,,255
2002-11-22,26,18,10,10,7,2,82,58,21,1018,1016,1013,7,4,1,16,2,,0.00,1,,303
2002-11-23,26,20,14,10,7,4,68,52,24,1016,1014,1013,7,5,4,14,5,,0.00,2,,275
2002-11-24,29,20,12,11,7,2,82,48,19,1013,1012,1010,7,6,5,13,3,,0.00,1,,253
2002-11-25,28,19,11,9,7,1,82,55,17,1014,1012,1010,8,6,2,13,3,,0.00,0,Tornado,257
2002-11-26,28,18,8,11,6,1,87,53,18,1016,1013,1011,8,5,1,13,2,,0.00,0,,253
2002-11-27,26,17,9,12,7,0,87,60,24,1017,1015,1013,7,4,1,10,2,,0.00,1,,253
2002-11-28,25,,25,5,5,5,28,28,28,1018,1018,1018,6,6,6,0,0,,0.00,0,,-1
2002-11-29,26,,26,6,6,6,28,28,28,1015,1015,1015,6,6,6,10,10,,0.00,0,,240
2002-11-30,25,17,8,10,7,5,81,57,32,1016,1015,1013,7,5,1,3,0,,0.00,0,,190
<!-- 0.197:0 -->
