
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2006-11-1,29,23,17,19,17,15,94,74,42,1018,1015,1014,4,3,1,10,2,,0.00,0,,333
2006-11-2,28,22,16,20,17,15,94,76,48,1018,1016,1014,4,2,0,10,2,,0.00,0,Fog,285
2006-11-3,29,22,15,20,16,14,94,76,45,1019,1016,1015,3,2,1,14,3,,0.00,0,,276
2006-11-4,29,22,15,19,15,13,94,73,40,1018,1016,1014,4,3,1,13,2,,0.00,0,,270
2006-11-5,29,21,14,19,15,13,94,75,42,1017,1015,1013,4,3,0,13,2,,0.00,0,Fog,263
2006-11-6,29,21,14,17,14,13,94,72,37,1016,1013,1012,4,3,1,11,3,,0.00,0,,123
2006-11-7,29,22,16,15,14,10,88,65,32,1015,1013,1012,4,3,1,11,5,,0.00,0,,95
2006-11-8,28,22,16,16,14,14,94,71,42,1017,1015,1014,4,3,1,11,6,,0.00,0,,15
2006-11-9,28,21,15,17,15,12,88,76,45,1020,1018,1017,3,2,1,11,5,,0.00,1,,28
2006-11-10,27,21,16,18,16,14,88,78,51,1021,1019,1017,2,1,1,10,3,,0.00,3,,68
2006-11-11,26,21,16,18,17,14,94,78,57,1020,1018,1016,2,2,1,11,3,,0.00,2,,22
2006-11-12,26,20,15,18,14,12,94,70,47,1020,1017,1016,4,4,1,24,8,,0.00,3,,359
2006-11-13,27,21,15,14,13,11,82,67,37,1019,1017,1015,4,4,3,21,10,,0.00,2,,342
2006-11-14,26,20,13,14,12,11,88,68,39,1018,1016,1015,4,4,3,11,6,,0.00,1,,304
2006-11-15,26,18,11,15,11,9,88,70,34,1019,1017,1016,4,3,1,23,5,,0.00,3,,325
2006-11-16,27,20,13,13,12,10,88,67,37,1019,1017,1016,5,4,4,13,6,,0.00,2,,303
2006-11-17,25,19,14,14,13,11,88,71,41,1017,1015,1014,5,4,3,26,8,,0.00,4,Rain,337
2006-11-18,23,19,15,16,14,13,94,80,53,1018,1016,1015,4,4,1,13,8,,0.00,4,Rain-Thunderstorm,317
2006-11-19,25,18,12,15,12,11,94,72,44,1017,1015,1011,5,5,4,14,10,,0.00,1,,286
2006-11-20,25,18,11,14,11,8,94,69,34,1015,1014,1012,6,5,3,16,8,,0.00,0,,275
2006-11-21,26,18,10,15,10,1,94,64,20,1014,1012,1010,6,4,2,24,3,,0.00,2,Rain-Thunderstorm,298
2006-11-22,21,17,13,13,12,11,94,77,60,1014,1012,1009,6,5,4,24,8,,0.00,2,Rain-Thunderstorm,52
2006-11-23,23,17,11,14,11,8,94,71,43,1015,1013,1012,6,4,2,14,6,,0.00,1,,302
2006-11-24,23,16,8,11,7,3,87,63,27,1016,1014,1013,6,5,3,19,6,,0.00,0,,278
2006-11-25,23,14,7,8,6,2,87,65,27,1016,1014,1013,5,4,3,14,6,,0.00,1,,285
2006-11-26,22,13,5,9,6,2,82,63,31,1016,1014,1013,4,4,4,19,8,,0.00,0,,278
2006-11-27,21,14,8,10,6,2,93,65,28,1016,1014,1012,5,4,2,10,2,,0.00,3,,215
2006-11-28,22,14,7,11,7,3,93,70,31,1019,1016,1014,4,3,1,10,3,,0.00,1,,354
2006-11-29,23,14,6,9,5,2,87,64,25,1022,1019,1017,5,3,2,13,3,,0.00,1,,326
2006-11-30,23,14,7,7,5,2,82,59,25,1021,1019,1017,5,4,3,14,6,,0.00,0,,315
<!-- 0.216:0 -->
