
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2010-7-1,37,33,29,25,22,18,74,56,34,1001,999,997,4,4,4,27,10,,0.00,0,,101
2010-7-2,37,32,27,24,23,21,74,58,44,1004,1002,999,4,4,4,23,10,,0.00,3,,33
2010-7-3,41,34,28,26,22,20,70,51,30,1004,1002,999,6,5,4,21,6,,0.00,1,,99
2010-7-4,36,32,29,26,23,20,79,62,39,1005,1003,1002,4,4,0,42,13,,0.00,2,,130
2010-7-5,35,30,26,23,22,18,83,58,36,1005,1003,1001,5,4,4,24,13,,0.00,2,,110
2010-7-6,32,29,27,24,22,20,79,65,49,1005,1004,1002,6,5,3,29,14,,0.00,3,,105
2010-7-7,33,30,27,24,23,21,74,66,52,1007,1005,1004,6,5,4,26,13,,0.00,3,Thunderstorm,89
2010-7-8,38,33,29,25,24,23,79,57,42,1007,1005,1002,6,5,4,174,11,,0.00,2,,120
2010-7-9,39,34,31,26,24,23,75,55,40,1004,1002,998,5,4,4,108,11,,0.00,1,,192
2010-7-10,40,34,29,27,22,20,74,50,33,1002,999,997,7,5,4,21,11,,0.00,1,,134
2010-7-11,40,34,29,29,24,20,84,57,38,1000,998,996,4,4,2,29,11,,0.00,2,Thunderstorm,102
2010-7-12,32,27,23,24,23,21,100,81,62,1002,999,995,6,4,2,45,13,,0.00,5,Rain-Thunderstorm,111
2010-7-13,33,28,24,25,23,21,89,71,55,1004,1002,1000,5,4,3,16,8,,0.00,3,,126
2010-7-14,37,32,28,25,23,21,84,61,39,1005,1003,1000,4,4,3,13,5,,0.00,1,,260
2010-7-15,40,35,30,25,23,21,70,53,33,1004,1002,1000,4,4,4,14,6,,0.00,1,,248
2010-7-16,41,36,31,26,24,22,75,53,35,1002,1000,998,4,4,4,14,6,,0.00,1,,185
2010-7-17,35,32,30,27,25,23,75,65,59,1003,1001,999,6,4,2,24,14,,0.00,3,,128
2010-7-18,35,32,29,29,27,25,94,77,67,1002,999,995,4,4,2,16,13,,0.00,3,Rain,117
2010-7-19,36,32,28,29,27,25,89,77,59,997,996,993,6,4,3,32,14,,0.00,3,,96
2010-7-20,30,26,22,26,23,17,100,89,45,1003,999,995,6,4,1,32,19,,0.00,5,Rain-Thunderstorm,95
2010-7-21,29,27,24,26,24,24,100,90,74,1003,1000,999,6,4,2,19,10,,0.00,4,Rain-Thunderstorm,102
2010-7-22,29,27,24,25,24,23,100,87,74,1003,1001,998,5,4,2,16,10,,0.00,6,Rain-Thunderstorm,87
2010-7-23,34,30,26,26,25,24,94,74,59,1003,1000,977,5,4,3,16,6,,0.00,4,,55
2010-7-24,35,32,29,27,26,26,89,75,59,999,997,994,4,3,1,13,3,,0.00,4,,298
2010-7-25,36,32,29,29,27,25,89,73,59,998,996,994,4,4,1,13,5,,0.00,2,,124
2010-7-26,35,32,29,29,27,24,94,79,66,999,999,997,4,4,2,27,10,,0.00,2,,96
2010-7-27,33,30,27,27,26,24,89,78,66,1004,1001,998,5,4,4,35,18,,0.00,5,,112
2010-7-28,33,30,27,27,26,24,89,80,66,1003,1001,1000,5,4,4,29,18,,0.00,5,Rain-Thunderstorm,110
2010-7-29,36,31,27,27,26,24,89,76,56,1002,1001,999,5,4,4,19,13,,0.00,4,Rain-Thunderstorm,148
2010-7-30,38,33,28,28,27,25,94,69,50,1001,1000,998,6,5,3,14,5,,0.00,3,Thunderstorm,296
2010-7-31,35,31,28,29,27,25,94,81,63,1001,1000,999,5,4,3,26,8,,0.00,5,Rain-Thunderstorm,141
<!-- 0.200:0 -->
