
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2007-3-1,21,14,9,12,9,7,94,71,43,1014,1012,1010,5,4,3,13,8,,0.00,2,Thunderstorm,328
2007-3-2,24,17,9,12,8,5,94,69,31,1018,1015,1014,6,4,1,14,3,,0.00,1,,296
2007-3-3,24,18,12,12,9,5,88,62,29,1017,1015,1014,6,4,2,13,3,,0.00,3,,193
2007-3-4,25,18,12,11,9,6,88,61,29,1019,1017,1016,8,5,3,21,6,,0.00,2,,353
2007-3-5,24,18,12,10,7,5,82,53,29,1020,1017,1016,7,6,4,24,14,,0.00,1,Rain,323
2007-3-6,25,17,8,8,6,2,82,54,24,1017,1014,1012,7,6,5,24,10,,0.00,0,,277
2007-3-7,27,18,9,11,7,4,87,55,24,1013,1011,1010,7,6,4,21,8,,0.00,0,,286
2007-3-8,28,19,10,10,6,-1,88,51,15,1012,1010,1009,7,5,3,14,3,,0.00,0,,265
2007-3-9,25,18,11,12,9,7,82,61,41,1013,1011,1006,6,4,2,40,13,,0.00,4,Rain-Thunderstorm,72
2007-3-10,22,17,13,13,11,10,88,73,53,1016,1015,1013,7,6,5,27,16,,0.00,4,Rain-Thunderstorm,53
2007-3-11,20,16,12,13,11,9,94,79,56,1015,1013,1009,5,4,1,24,10,,0.00,7,Rain,59
2007-3-12,18,16,13,15,13,12,94,87,77,1012,1010,1009,5,4,1,32,16,,0.00,6,Rain-Thunderstorm,157
2007-3-13,22,17,12,14,12,10,94,79,52,1015,1013,1010,6,5,4,24,13,,0.00,3,Rain-Thunderstorm,195
2007-3-14,23,16,9,12,8,1,94,67,29,1017,1016,1014,7,5,1,16,5,,0.00,1,,300
2007-3-15,23,16,9,10,8,5,94,62,33,1020,1017,1016,7,5,4,19,5,,0.00,0,,317
2007-3-16,25,18,11,12,9,6,82,61,29,1016,1014,1012,6,5,4,21,10,,0.00,2,,285
2007-3-17,27,20,13,13,11,7,88,59,30,1014,1013,1011,7,5,2,19,8,,0.00,1,,298
2007-3-18,28,20,12,17,14,9,88,70,32,1014,1011,1009,4,3,1,13,2,,0.00,3,,343
2007-3-19,28,22,17,19,16,14,88,72,45,1011,1009,1008,4,4,2,84,11,,0.00,6,Rain,123
2007-3-20,28,23,18,18,16,12,88,68,37,1013,1011,1009,6,5,3,26,13,,0.00,4,Rain-Thunderstorm,161
2007-3-21,29,21,13,16,14,10,88,75,37,1015,1011,1010,6,4,1,74,13,,0.00,3,Rain-Thunderstorm,53
2007-3-22,26,19,12,13,12,10,94,68,36,1018,1015,1011,7,6,4,16,8,,0.00,0,,333
2007-3-23,27,20,13,13,11,1,82,59,27,1015,1014,1012,7,6,4,19,11,,0.00,0,,275
2007-3-24,30,22,14,13,11,5,88,55,22,1015,1013,1012,6,5,4,19,6,,0.00,2,,277
2007-3-25,30,21,13,15,11,8,94,58,27,1014,1012,1011,6,5,2,21,6,,0.00,1,,280
2007-3-26,30,22,15,14,10,8,73,50,25,1012,1011,1009,6,4,4,23,11,,0.00,2,,280
2007-3-27,32,23,14,14,12,8,88,55,25,1013,1012,1011,6,5,4,27,8,,0.00,1,,285
2007-3-28,38,26,14,17,14,11,88,58,24,1015,1013,1011,5,4,2,13,3,,0.00,2,,258
2007-3-29,34,26,17,18,16,12,94,62,28,1014,1012,1010,5,3,1,11,3,,0.00,2,,229
2007-3-30,34,26,17,19,17,15,88,60,32,1013,1010,1005,6,4,3,13,3,,0.00,2,,87
2007-3-31,35,28,21,21,18,14,88,61,28,1012,1010,1008,6,4,3,23,10,,0.00,2,,115
<!-- 0.189:0 -->
