
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2006-5-1,40,31,23,9,8,6,41,23,12,1008,1006,1004,5,5,4,14,8,,0.00,2,,290
2006-5-2,34,29,25,14,10,7,45,32,21,1010,1007,1005,5,4,2,24,10,40,0.00,4,Rain-Thunderstorm,91
2006-5-3,38,30,22,13,9,7,50,30,15,1010,1008,1006,7,5,4,23,10,,0.00,1,Rain,303
2006-5-4,41,31,22,14,11,7,60,30,13,1008,1006,1004,4,4,2,16,5,,0.00,1,,224
2006-5-5,44,34,25,14,8,0,50,25,7,1009,1005,1003,5,4,2,13,3,,0.00,1,,196
2006-5-6,45,34,24,13,8,1,50,23,7,1004,1002,1000,5,4,2,14,3,,0.00,0,,217
2006-5-7,45,36,26,14,9,5,42,23,10,1002,1000,998,5,4,3,16,5,,0.00,0,,160
2006-5-8,44,34,25,20,16,9,62,35,17,1007,1001,998,4,4,0,58,16,97,0.00,1,Thunderstorm,126
2006-5-9,38,31,24,16,13,12,53,36,21,1007,1004,1002,6,5,3,26,13,,0.00,2,,108
2006-5-10,42,33,25,18,13,4,61,32,13,1003,1000,997,5,5,4,16,5,,0.00,0,,248
2006-5-11,43,34,26,15,12,4,51,27,9,1003,1001,998,5,5,4,98,11,,0.00,0,,158
2006-5-12,43,34,26,20,16,11,65,37,16,1005,1002,999,5,5,4,21,13,,0.00,0,,160
2006-5-13,45,36,27,18,13,2,54,30,8,1002,1000,998,5,4,4,16,8,,0.00,0,,144
2006-5-14,40,34,28,20,18,15,62,39,23,1005,1003,1001,5,4,3,29,16,,0.00,2,,106
2006-5-15,41,33,27,20,16,13,65,38,19,1008,1002,1000,5,4,4,27,11,,0.00,0,,114
2006-5-16,41,32,24,18,16,12,61,35,19,1009,1004,1001,5,4,0,50,18,72,0.00,1,Thunderstorm,106
2006-5-17,34,27,20,20,17,15,88,54,32,1015,1009,1003,8,6,3,53,24,,0.00,3,Rain-Thunderstorm,56
2006-5-18,38,32,26,20,18,14,65,44,25,1008,1004,1001,5,5,4,14,6,,0.00,0,,212
2006-5-19,36,31,27,21,17,13,70,45,28,1005,1002,1000,6,5,2,32,11,,0.00,1,,78
2006-5-20,36,29,23,20,18,15,83,53,30,1004,1001,999,7,5,2,29,11,,0.00,2,Rain-Thunderstorm,125
2006-5-21,38,31,25,21,18,16,74,48,27,1002,1000,998,7,5,4,14,6,,0.00,0,,139
2006-5-22,38,29,21,20,18,13,88,48,31,1005,1002,999,5,3,0,64,13,74,0.00,3,Rain-Thunderstorm,181
2006-5-23,36,29,22,22,18,15,73,52,34,1005,1002,999,7,5,4,23,10,,0.00,1,Thunderstorm,140
2006-5-24,39,33,27,22,20,17,74,50,27,1002,1000,996,5,4,3,13,3,,0.00,0,,138
2006-5-25,40,34,29,21,15,9,55,33,17,1001,999,997,6,5,2,37,11,,0.00,2,Rain-Thunderstorm,274
2006-5-26,43,34,27,21,17,11,66,37,16,1003,1001,999,5,5,3,13,5,,0.00,0,,176
2006-5-27,44,32,21,22,17,11,100,36,15,1002,1000,997,5,5,4,14,6,,0.00,0,,206
2006-5-28,41,34,28,22,20,15,62,43,27,999,996,993,6,5,4,24,16,,0.00,0,,98
2006-5-29,37,31,25,22,19,17,70,50,32,999,995,993,6,5,5,24,14,,0.00,3,Rain-Thunderstorm,71
2006-5-30,41,34,28,22,19,15,70,43,22,997,995,993,7,5,4,14,6,,0.00,0,,131
2006-5-31,43,33,24,21,17,9,78,41,14,1005,998,995,6,5,2,32,8,50,0.00,3,Rain-Thunderstorm,94
<!-- 0.202:0 -->
