
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2009-11-1,31,21,12,11,9,5,82,52,20,1016,1014,1012,4,4,1,8,0,,0.00,0,,68
2009-11-2,28,21,14,15,13,10,78,63,37,1019,1017,1016,4,3,1,11,3,,0.00,2,,74
2009-11-3,28,22,16,15,13,12,82,65,39,1020,1019,1017,4,3,1,10,3,,0.00,2,,59
2009-11-4,28,21,14,16,14,12,88,70,39,1021,1018,1017,2,1,1,8,2,,0.00,1,,16
2009-11-5,29,21,14,16,12,7,88,64,26,1020,1017,1016,4,2,0,8,2,,0.00,1,,89
2009-11-6,28,20,13,15,13,11,88,68,39,1018,1014,1004,4,1,0,8,0,,0.00,1,,13
2009-11-7,29,20,12,15,11,6,88,63,25,1015,1013,1012,4,2,1,10,3,,0.00,0,,276
2009-11-8,28,20,13,13,11,10,82,61,32,1015,1013,1010,3,2,1,23,3,,0.00,2,,81
2009-11-9,25,20,16,13,12,10,77,63,44,1022,1011,1009,4,3,2,24,11,,0.00,4,,56
2009-11-10,25,18,12,12,8,4,82,57,31,1013,1011,1010,5,4,2,19,11,,0.00,1,,326
2009-11-11,26,17,8,8,4,-2,81,48,17,1013,1011,1009,5,4,4,16,6,,0.00,0,,301
2009-11-12,27,17,7,7,4,-1,81,48,16,1015,1012,1010,4,3,1,13,3,,0.00,0,,17
2009-11-13,23,17,11,9,8,6,72,54,36,1018,1016,1014,2,2,1,11,3,,0.00,3,,35
2009-11-14,23,19,14,15,12,8,88,71,50,1016,1014,1010,6,4,2,13,6,,0.00,4,Rain,37
2009-11-15,24,18,12,16,12,9,94,76,44,1014,1011,1009,4,2,0,10,2,,0.00,1,Fog,318
2009-11-16,25,17,8,15,11,7,94,73,32,1013,1011,1009,2,1,0,8,2,,0.00,0,Fog,89
2009-11-17,26,17,9,12,7,2,94,61,21,1016,1014,1012,4,2,1,13,2,,0.00,0,,317
2009-11-18,25,17,8,9,6,2,93,56,24,1018,1016,1014,4,3,1,19,5,,0.00,0,,298
2009-11-19,24,14,5,7,2,-3,87,47,18,1019,1017,1016,5,4,3,19,8,,0.00,0,,279
2009-11-20,24,14,6,4,1,-2,66,42,18,1019,1017,1016,4,4,4,121,10,,0.00,0,,271
2009-11-21,25,15,5,6,3,-3,87,52,17,1020,1018,1017,4,3,1,10,2,,0.00,0,,280
2009-11-22,23,14,6,8,5,2,87,61,25,1020,1018,1017,4,3,2,10,2,,0.00,3,,80
2009-11-23,23,14,7,8,6,3,87,61,27,1021,1019,1018,3,2,1,10,2,,0.00,2,,305
2009-11-24,25,17,9,7,4,0,82,56,19,1019,1016,1014,4,3,1,13,3,,0.00,0,,282
2009-11-25,26,17,9,7,4,0,82,54,18,1019,1016,1014,4,3,1,11,3,,0.00,0,,143
2009-11-26,24,16,8,7,5,3,81,54,27,1017,1016,1014,4,4,0,14,6,,0.00,0,,320
2009-11-27,23,14,5,4,1,-5,76,47,16,1019,1017,1015,4,4,4,11,5,,0.00,2,,293
2009-11-28,22,13,6,5,3,1,87,56,25,1021,1019,1017,4,4,1,8,2,,0.00,2,,96
2009-11-29,23,14,6,7,3,-1,87,55,20,1020,1018,1016,4,3,1,10,2,,0.00,2,Fog,278
2009-11-30,28,17,7,6,4,3,81,58,20,1019,1018,1016,4,3,2,8,0,,0.00,3,,91
<!-- 0.298:0 -->
