
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2004-10-1,35,29,23,21,19,17,78,54,34,1013,1010,1008,6,5,4,19,5,,0.00,5,,223
2004-10-2,28,24,22,22,21,18,94,80,65,1013,1011,1009,7,5,1,24,6,,0.00,7,Rain-Thunderstorm,17
2004-10-3,26,23,21,22,21,19,88,80,69,1013,1011,1010,7,5,4,19,6,,0.00,5,Rain,48
2004-10-4,32,26,20,20,19,18,88,68,43,1012,1010,1007,7,6,4,19,5,,0.00,1,,357
2004-10-5,33,28,23,21,19,16,88,61,36,1009,1007,1005,6,5,1,19,5,,0.00,0,,286
2004-10-6,34,28,22,21,18,15,83,57,32,1010,1007,1006,6,5,2,14,2,,0.00,0,,293
2004-10-7,35,28,21,21,18,13,88,56,28,1008,1006,1004,6,5,3,11,3,,0.00,0,,228
2004-10-8,39,30,21,21,18,12,88,53,29,1007,1006,1004,6,5,3,19,8,,0.00,0,,157
2004-10-9,35,28,20,19,15,10,73,48,25,1009,1007,1006,5,4,3,37,19,,0.00,0,,151
2004-10-10,28,24,20,20,18,16,83,69,57,1013,1009,1007,6,5,3,37,19,,0.00,4,Rain-Thunderstorm,136
2004-10-11,26,22,18,17,16,14,83,71,51,1015,1013,1011,6,6,5,16,11,,0.00,4,Thunderstorm,79
2004-10-12,27,21,15,15,12,10,88,60,34,1018,1016,1005,6,5,3,32,10,,0.00,2,Rain-Thunderstorm,14
2004-10-13,27,22,17,16,14,13,88,67,42,1019,1017,1015,6,5,3,14,5,,0.00,3,Tornado,6
2004-10-14,29,22,15,14,12,6,82,57,23,1018,1016,1015,6,5,5,14,5,,0.00,0,,324
2004-10-15,30,22,15,13,11,6,88,54,23,1018,1016,1014,6,4,1,11,2,,0.00,0,,275
2004-10-16,31,23,15,14,11,7,82,51,22,1016,1014,1013,6,5,1,11,3,,0.00,0,,345
2004-10-17,31,23,17,15,13,9,77,54,27,1017,1015,1014,5,5,2,11,3,,0.00,0,,52
2004-10-18,31,23,17,16,14,11,83,57,29,1017,1015,1013,6,5,2,10,3,,0.00,0,,73
2004-10-19,30,24,19,16,15,13,83,60,35,1017,1015,1013,6,5,3,14,8,,0.00,0,,17
2004-10-20,30,23,16,15,13,10,77,53,30,1016,1014,1013,6,4,3,11,6,,0.00,0,,27
2004-10-21,29,23,18,14,12,10,77,57,30,1018,1016,1015,6,4,3,21,6,,0.00,1,,327
2004-10-22,30,22,14,15,10,6,77,53,22,1019,1017,1015,5,4,3,11,5,,0.00,0,,293
2004-10-23,31,22,13,12,8,1,82,49,15,1017,1015,1007,6,4,1,14,3,,0.00,0,,290
2004-10-24,32,22,13,11,8,3,77,46,16,1018,1016,1014,6,5,4,11,3,,0.00,0,,301
2004-10-25,30,21,13,12,10,5,82,51,20,1020,1018,1016,6,4,1,11,2,,0.00,0,,106
2004-10-26,26,21,16,15,13,10,82,62,39,1019,1017,1016,5,3,1,16,3,,0.00,4,,24
2004-10-27,29,22,15,15,10,6,88,56,25,1019,1017,1015,6,5,2,16,8,,0.00,0,,357
2004-10-28,29,20,12,12,9,7,88,54,25,1017,1016,1015,6,4,1,32,6,,0.00,1,,345
2004-10-29,26,19,12,11,9,7,77,55,30,1020,1017,1016,6,5,4,13,8,,0.00,0,,312
2004-10-30,28,20,12,11,8,5,88,52,23,1021,1019,1017,6,5,3,13,5,,0.00,0,,296
2004-10-31,28,19,11,10,8,5,82,49,23,1019,1017,1016,5,5,2,11,3,,0.00,0,,285
<!-- 0.215:0 -->
