
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2004-2-1,18,12,6,8,6,5,100,76,45,1020,1017,1016,8,6,2,16,10,,0.00,0,,294
2004-2-2,19,12,6,7,4,2,87,66,32,1019,1018,1017,7,6,3,103,19,,0.00,0,,278
2004-2-3,20,13,6,6,3,-2,82,58,26,1019,1016,1014,7,6,5,14,10,,0.00,1,,278
2004-2-4,21,13,7,7,4,1,82,56,28,1015,1013,1012,7,6,4,14,5,,0.00,1,,273
2004-2-5,21,13,5,8,6,3,93,67,31,1017,1015,1013,6,5,2,14,3,,0.00,0,,278
2004-2-6,23,16,8,8,5,2,87,58,25,1018,1016,1015,7,6,4,23,8,,0.00,0,,275
2004-2-7,23,14,7,7,4,-2,87,53,19,1020,1018,1017,7,6,3,16,6,,0.00,1,,275
2004-2-8,21,14,9,12,10,7,87,66,46,1021,1018,1016,5,4,4,23,8,,0.00,4,,102
2004-2-9,18,14,11,11,9,7,94,72,49,1016,1014,1011,6,5,3,35,19,,0.00,6,Rain-Thunderstorm,131
2004-2-10,20,16,11,12,11,8,100,79,46,1021,1019,1016,7,5,3,16,10,,0.00,3,Rain,347
2004-2-11,23,17,10,12,10,8,94,70,41,1021,1019,1018,7,6,4,19,10,,0.00,0,,305
2004-2-12,25,17,9,12,8,5,100,67,29,1021,1019,1013,7,5,2,16,3,,0.00,0,,291
2004-2-13,24,16,8,12,9,7,94,70,36,1021,1019,1018,5,4,2,11,2,,0.00,0,,100
2004-2-14,24,17,9,12,9,8,94,69,36,1019,1018,1016,6,4,1,19,3,,0.00,1,,289
2004-2-15,25,18,11,11,9,7,88,63,32,1016,1015,1013,7,5,3,19,10,,0.00,3,,282
2004-2-16,27,18,10,14,11,8,94,70,30,1018,1016,1014,6,4,1,11,2,,0.00,1,,200
2004-2-17,23,18,13,16,13,12,94,80,57,1016,1012,1010,5,4,2,19,8,,0.00,3,,101
2004-2-18,23,18,14,16,14,13,94,77,60,1011,1009,1007,5,4,1,23,13,,0.00,2,,67
2004-2-19,25,18,11,13,11,9,88,68,41,1014,1012,1010,6,5,4,16,10,,0.00,0,,336
2004-2-20,26,18,10,11,7,2,94,58,21,1017,1015,1014,7,6,4,177,13,,0.00,1,,308
2004-2-21,27,19,12,11,8,5,82,55,28,1018,1016,1015,7,5,3,19,8,,0.00,1,,325
2004-2-22,26,20,14,11,8,6,68,50,29,1018,1015,1013,7,5,1,24,16,,0.00,0,,304
2004-2-23,28,20,12,10,7,4,72,49,23,1014,1013,1011,8,7,5,21,11,,0.00,0,,284
2004-2-24,28,19,11,10,8,4,88,56,21,1016,1015,1013,7,5,3,21,5,,0.00,2,,284
2004-2-25,29,20,12,15,11,7,88,59,25,1015,1013,1012,7,5,3,11,3,,0.00,0,,241
2004-2-26,28,20,12,17,14,11,94,72,42,1014,1011,1009,5,4,3,11,3,,0.00,0,,87
2004-2-27,27,21,16,15,13,11,88,64,41,1013,1010,1005,6,5,3,35,13,,0.00,2,,23
2004-2-28,29,21,14,13,11,9,82,57,29,1013,1011,1009,7,6,4,19,10,,0.00,0,,323
2004-2-29,28,20,13,12,9,2,94,58,19,1015,1013,1012,7,5,2,13,5,,0.00,0,,323
<!-- 0.176:0 -->
