
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2011-2-1,24,17,9,10,7,3,77,55,29,1019,1017,1015,5,4,4,16,6,,0.00,0,,278
2011-2-2,25,18,12,11,7,2,77,52,27,1018,1017,1015,4,4,4,14,6,,0.00,2,,283
2011-2-3,24,17,10,14,11,7,82,62,38,1018,1016,1014,4,4,1,142,6,,0.00,3,,11
2011-2-4,22,18,15,13,11,10,82,68,49,1017,1015,1011,4,4,1,172,8,,0.00,4,,85
2011-2-5,25,19,13,14,12,10,88,68,39,1015,1013,1012,4,3,1,13,5,,0.00,3,,8
2011-2-6,22,18,15,17,14,12,88,79,64,1013,1010,1007,4,3,1,26,11,,0.00,4,,111
2011-2-7,20,17,14,16,13,11,100,79,60,1012,1007,1006,4,4,3,26,18,,0.00,5,Rain-Thunderstorm,197
2011-2-8,20,14,8,12,8,5,94,68,37,1015,1013,1011,6,4,1,16,6,,0.00,1,,313
2011-2-9,20,15,10,10,7,4,82,60,35,1013,1012,1011,6,5,4,14,6,,0.00,2,,291
2011-2-10,23,17,11,11,9,5,88,63,36,1015,1014,1012,6,4,3,14,5,,0.00,2,,293
2011-2-11,22,16,11,10,8,6,88,60,35,1018,1016,1014,4,4,2,21,3,,0.00,2,,342
2011-2-12,22,17,13,14,11,7,77,67,56,1015,1013,1010,4,4,4,63,14,,0.00,5,,348
2011-2-13,20,16,12,13,12,10,94,78,60,1012,1010,1009,6,5,4,23,10,,0.00,6,Rain,128
2011-2-14,22,17,13,15,13,11,94,80,60,1012,1010,1009,4,4,2,21,8,,0.00,3,Rain-Thunderstorm,214
2011-2-15,21,14,9,14,11,8,100,79,56,1013,1011,1009,5,4,1,76,6,,0.00,3,Fog-Rain-Thunderstorm,61
2011-2-16,19,16,12,12,11,9,94,77,60,1014,1012,1011,5,5,4,14,5,,0.00,4,Rain-Thunderstorm,70
2011-2-17,20,15,10,11,9,7,94,67,43,1018,1016,1014,5,4,1,16,5,,0.00,1,,311
2011-2-18,20,16,11,10,8,7,82,64,43,1016,1014,1013,5,4,4,23,6,,0.00,3,,297
2011-2-19,21,17,13,12,11,9,82,69,46,1018,1016,1015,5,4,4,16,10,,0.00,4,Rain,340
2011-2-20,17,13,11,11,10,9,94,80,59,1019,1018,1017,4,4,3,27,6,,0.00,3,Rain,309
2011-2-21,22,16,9,10,8,6,88,65,35,1020,1018,1017,5,4,4,19,10,,0.00,1,,289
2011-2-22,22,17,12,11,8,6,82,61,35,1018,1016,1014,5,4,3,16,6,,0.00,3,,278
2011-2-23,18,14,11,14,11,8,94,78,52,1018,1016,1015,4,3,1,19,3,,0.00,4,Rain,350
2011-2-24,23,17,10,11,9,8,94,67,41,1018,1016,1014,5,4,2,76,6,,0.00,2,,358
2011-2-25,19,14,11,12,10,9,88,74,59,1015,1013,1011,4,3,2,16,5,,0.00,5,,359
2011-2-26,20,15,10,13,9,8,94,73,46,1018,1015,1012,5,4,1,16,6,,0.00,3,Rain-Thunderstorm,104
2011-2-27,22,16,9,10,8,4,87,63,31,1023,1020,1017,7,5,4,21,10,,0.00,2,,359
2011-2-28,20,16,11,11,7,1,94,63,28,1020,1019,1016,5,4,4,27,10,,0.00,5,Rain-Thunderstorm,322
<!-- 0.178:0 -->
