
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
1997-7-1,38,33,28,25,23,21,79,57,39,998,995,994,10,8,5,13,3,,0.00,1,,319
1997-7-2,40,34,29,25,24,22,79,56,35,998,995,993,10,7,6,19,5,,0.00,2,,257
1997-7-3,40,34,28,27,23,20,70,51,33,998,996,994,8,7,5,23,10,,0.00,0,,244
1997-7-4,41,36,31,25,23,22,66,50,38,997,995,992,8,7,6,19,5,,0.00,0,,235
1997-7-5,41,36,30,25,23,21,70,49,36,997,995,994,10,7,6,16,8,,0.00,0,,211
1997-7-6,40,34,29,26,24,22,79,54,35,997,995,992,7,7,6,16,5,,0.00,1,,154
1997-7-7,39,34,30,27,26,25,84,63,47,996,995,993,7,6,5,27,11,,0.00,2,,116
1997-7-8,36,33,31,27,26,25,79,64,56,997,995,994,10,7,5,26,13,,0.00,2,,128
1997-7-9,40,34,28,27,25,24,84,59,40,996,993,990,10,8,6,19,10,,0.00,2,Thunderstorm,201
1997-7-10,37,33,31,28,26,25,84,67,53,992,991,989,10,8,6,23,11,,0.00,4,Thunderstorm,109
1997-7-11,30,27,23,25,23,23,100,86,74,996,995,992,10,8,6,19,13,,0.00,5,Rain-Thunderstorm,120
1997-7-12,33,29,26,26,24,23,94,73,55,997,996,994,10,9,6,13,5,,0.00,3,,58
1997-7-13,34,31,29,27,25,24,84,69,56,998,996,995,10,7,5,13,5,,0.00,2,,114
1997-7-14,33,30,28,27,26,24,84,76,66,1000,998,997,10,8,6,19,6,,0.00,5,Thunderstorm,119
1997-7-15,34,31,28,28,27,26,94,82,63,998,997,995,7,6,5,19,8,,0.00,3,,94
1997-7-16,32,30,28,28,26,24,89,82,70,996,996,995,6,5,5,23,14,,0.00,5,,101
1997-7-17,36,31,27,26,25,23,89,74,53,998,996,995,10,7,5,16,10,,0.00,3,,105
1997-7-18,35,32,29,28,27,25,84,74,63,1001,999,993,7,7,6,13,5,,0.00,3,,100
1997-7-19,32,28,25,28,26,24,100,87,75,1005,1001,998,7,6,4,23,11,,0.00,5,Rain-Thunderstorm,89
1997-7-20,35,29,24,27,24,23,94,83,63,1003,1001,1000,10,7,4,16,11,,0.00,5,Rain-Thunderstorm,68
1997-7-21,32,29,26,28,26,24,94,87,70,1004,1002,1001,10,5,2,13,2,,0.00,5,Rain-Thunderstorm,119
1997-7-22,30,28,27,26,25,23,94,87,66,1005,1003,1001,10,6,5,19,5,,0.00,7,Rain-Thunderstorm,105
1997-7-23,29,27,26,26,25,24,94,87,79,1003,1002,1000,8,7,5,21,10,,0.00,7,Rain,115
1997-7-24,33,29,26,27,25,24,89,80,63,1003,1001,999,10,8,6,19,5,,0.00,6,Rain,129
1997-7-25,34,30,27,27,26,25,94,79,63,1002,1001,1000,10,9,7,23,10,,0.00,3,,117
1997-7-26,35,32,29,28,27,26,94,78,59,1001,1000,998,10,7,6,19,6,,0.00,3,Thunderstorm,125
1997-7-27,32,30,28,28,27,25,89,82,75,1002,1000,998,7,7,6,24,11,,0.00,4,,95
1997-7-28,35,31,28,28,26,12,89,76,37,1001,1000,998,8,7,5,19,6,,0.00,3,Thunderstorm,111
1997-7-29,29,27,24,26,25,24,100,91,79,1001,999,997,10,7,4,27,11,,0.00,6,Rain-Thunderstorm,70
1997-7-30,33,30,27,26,25,23,94,76,62,999,998,996,10,7,4,13,5,,0.00,3,,93
1997-7-31,34,30,27,26,25,23,89,79,63,998,997,995,10,7,4,34,6,,0.00,4,,98
<!-- 0.269:0 -->
