
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2007-6-1,43,33,23,15,11,7,61,28,13,1005,1003,1000,7,5,1,19,5,,0.00,0,,248
2007-6-2,44,36,27,16,11,6,51,26,10,1002,1001,999,6,4,3,32,6,,0.00,2,Thunderstorm,68
2007-6-3,42,34,28,13,10,6,39,24,12,1003,1002,1000,6,5,1,42,16,76,0.00,3,Thunderstorm,343
2007-6-4,39,34,29,15,11,8,42,27,15,1007,1005,1003,6,5,4,39,18,,0.00,3,,325
2007-6-5,42,33,26,16,14,11,51,31,16,1005,1003,1000,6,5,4,16,8,,0.00,1,,257
2007-6-6,42,34,27,16,14,11,51,30,17,1003,1001,1000,7,5,1,42,14,,0.00,2,,257
2007-6-7,44,37,29,16,13,10,42,26,13,1001,999,998,6,5,4,21,13,,0.00,2,,265
2007-6-8,46,37,29,18,14,8,48,27,10,1006,998,996,6,5,5,19,13,,0.00,0,,254
2007-6-9,48,39,31,18,13,4,41,23,7,997,995,993,6,5,4,21,13,,0.00,0,,261
2007-6-10,48,38,29,20,17,10,55,30,11,994,992,990,7,6,4,19,10,,0.00,0,,229
2007-6-11,45,38,30,23,20,17,58,39,22,994,992,990,5,4,2,21,10,,0.00,0,,164
2007-6-12,43,36,28,25,21,17,59,46,30,998,995,993,5,4,1,52,19,77,0.00,3,Rain-Thunderstorm,143
2007-6-13,42,34,28,26,23,20,74,52,28,998,996,993,5,5,4,19,11,,0.00,2,Thunderstorm,115
2007-6-14,40,34,29,26,24,23,74,56,38,998,995,993,5,4,4,32,18,,0.00,2,,113
2007-6-15,31,26,22,24,21,19,94,76,62,1002,997,993,6,4,2,40,19,,0.00,5,Rain-Thunderstorm,98
2007-6-16,33,29,26,25,23,20,83,69,46,999,998,995,5,4,3,26,10,,0.00,3,,121
2007-6-17,29,26,23,25,21,18,94,77,51,1002,999,996,7,5,3,50,11,,0.00,5,Rain-Thunderstorm,104
2007-6-18,33,27,22,23,21,11,88,69,41,1001,999,998,5,5,1,14,5,,0.00,3,,137
2007-6-19,34,29,25,24,20,17,89,61,36,1001,999,997,6,5,4,21,10,,0.00,2,,160
2007-6-20,36,30,24,22,20,17,83,56,34,1003,1000,998,6,5,3,14,8,,0.00,2,,146
2007-6-21,37,31,26,28,22,19,78,58,37,1004,1002,999,6,5,1,16,6,,0.00,1,,121
2007-6-22,37,31,25,24,22,19,79,57,35,1005,1002,1000,6,5,3,13,10,,0.00,1,,113
2007-6-23,35,29,24,24,23,21,89,69,52,1008,1005,1001,5,5,1,74,11,,0.00,2,Rain-Thunderstorm,73
2007-6-24,37,32,27,24,23,20,84,58,37,1007,1004,1001,6,5,2,13,8,,0.00,1,,96
2007-6-25,38,33,29,25,24,22,79,62,39,1003,1001,999,6,5,4,187,11,,0.00,2,,109
2007-6-26,35,31,27,25,23,20,84,69,46,1002,1000,998,6,5,3,23,10,,0.00,3,Rain-Thunderstorm,181
2007-6-27,37,32,27,26,24,23,89,70,44,1001,998,995,4,4,2,21,5,,0.00,3,Rain-Thunderstorm,186
2007-6-28,38,32,27,26,24,23,84,68,42,999,997,995,5,4,4,23,6,,0.00,4,Rain-Thunderstorm,158
2007-6-29,29,27,24,25,24,22,94,86,74,1003,1000,996,5,4,2,24,13,,0.00,6,Rain-Thunderstorm,39
2007-6-30,35,30,26,26,24,24,89,76,53,1007,1000,996,5,4,3,14,5,,0.00,3,,30
<!-- 0.199:0 -->
