
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2007-10-1,34,27,20,19,17,14,88,61,30,1009,1007,1005,4,4,2,13,6,,0.00,0,,299
2007-10-2,35,27,19,17,16,9,83,57,21,1007,1006,1004,6,4,3,13,5,,0.00,0,,130
2007-10-3,34,27,19,23,16,10,88,57,23,1008,1006,1005,5,4,3,11,6,,0.00,0,,80
2007-10-4,34,27,19,17,15,11,83,58,26,1010,1008,1007,4,4,3,11,5,,0.00,0,,23
2007-10-5,33,24,17,21,14,10,88,59,26,1010,1008,1007,4,4,2,14,3,,0.00,0,,338
2007-10-6,34,24,16,17,13,6,88,56,18,1009,1007,1005,5,4,1,10,2,,0.00,0,,326
2007-10-7,34,26,17,16,12,4,83,58,16,1007,1005,1004,5,4,2,14,3,,0.00,0,,293
2007-10-8,34,24,15,16,11,0,88,54,12,1008,1006,1005,4,3,1,16,5,,0.00,0,,284
2007-10-9,34,24,14,14,9,2,82,46,13,1010,1008,1007,4,4,1,11,5,,0.00,0,,280
2007-10-10,33,23,14,14,9,3,82,51,15,1010,1009,1007,5,4,1,13,3,,0.00,0,,280
2007-10-11,34,24,14,14,10,4,82,53,16,1013,1011,1009,4,4,3,16,3,,0.00,0,,284
2007-10-12,34,24,15,14,11,4,82,50,15,1015,1013,1012,5,4,2,14,3,,0.00,0,,285
2007-10-13,34,24,14,15,11,4,82,52,16,1014,1013,1011,6,5,3,16,3,,0.00,0,,272
2007-10-14,34,23,13,14,9,3,82,50,14,1014,1012,1011,5,4,3,13,3,,0.00,0,,231
2007-10-15,33,23,13,14,10,5,88,52,18,1015,1013,1011,5,4,3,13,3,,0.00,0,,263
2007-10-16,32,23,15,14,12,7,82,53,21,1014,1012,1010,4,4,1,14,3,,0.00,0,,252
2007-10-17,30,23,16,15,13,12,77,59,35,1016,1014,1011,6,4,2,16,6,,0.00,0,,125
2007-10-18,31,22,14,16,13,10,88,61,27,1017,1015,1013,4,4,2,11,2,,0.00,0,,272
2007-10-19,37,26,15,16,13,10,94,61,19,1017,1015,1012,4,4,1,11,2,,0.00,0,,283
2007-10-20,32,23,14,16,12,9,88,60,27,1014,1012,1010,4,4,0,11,2,,0.00,0,,165
2007-10-21,31,23,15,16,13,11,82,59,31,1012,1010,1008,4,3,1,13,6,,0.00,0,,71
2007-10-22,31,23,17,15,13,10,83,59,27,1014,1012,1010,4,4,2,16,8,,0.00,0,,30
2007-10-23,33,24,15,16,12,5,88,57,18,1015,1013,1011,4,3,1,11,5,,0.00,0,,275
2007-10-24,33,23,14,15,12,8,88,61,21,1016,1014,1013,4,3,1,11,2,,0.00,0,,291
2007-10-25,33,24,15,17,13,11,88,59,26,1016,1015,1013,4,4,1,11,3,,0.00,0,,253
2007-10-26,33,24,16,17,14,10,88,61,24,1016,1014,1012,4,3,1,14,3,,0.00,0,,284
2007-10-27,33,24,16,18,12,8,88,56,21,1015,1013,1011,4,4,1,16,5,,0.00,0,,291
2007-10-28,33,23,14,15,11,5,82,54,18,1012,1010,1008,6,5,3,19,6,,0.00,0,,299
2007-10-29,33,22,12,13,10,3,88,54,15,1012,1010,1009,5,4,2,13,3,,0.00,0,,261
2007-10-30,33,22,12,14,10,5,88,55,18,1015,1013,1011,5,4,2,13,3,,0.00,0,,269
2007-10-31,32,22,12,13,9,4,88,53,18,1016,1014,1013,5,4,3,14,3,,0.00,0,,267
<!-- 0.220:0 -->
