
PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,PrecipitationCm, CloudCover, Events,WindDirDegrees
2003-10-1,34,26,18,17,13,7,88,55,20,1012,1010,1009,6,5,2,16,5,,0.00,0,,300
2003-10-2,34,27,19,18,16,12,83,57,26,1012,1010,1008,6,5,3,16,5,,0.00,0,,279
2003-10-3,35,27,19,18,16,12,83,55,25,1014,1011,1003,7,5,3,14,3,,0.00,0,,297
2003-10-4,35,28,20,18,16,12,88,56,26,1014,1011,1010,6,5,2,14,5,,0.00,0,,269
2003-10-5,35,28,20,18,16,13,83,57,26,1013,1010,1008,5,4,2,13,2,,0.00,0,,270
2003-10-6,35,28,20,20,17,14,83,59,30,1012,1010,1009,5,4,2,14,5,,0.00,0,,90
2003-10-7,33,27,22,20,18,15,83,63,34,1013,1011,1008,5,3,1,14,3,,0.00,1,,360
2003-10-8,34,27,20,20,18,16,94,63,34,1012,1009,1006,5,4,1,11,3,,0.00,1,,266
2003-10-9,33,27,22,20,15,12,83,52,31,1010,1008,1006,8,5,4,24,10,,0.00,1,,354
2003-10-10,33,26,19,15,12,8,68,47,21,1007,1006,1005,6,5,3,19,11,,0.00,0,,317
2003-10-11,33,24,17,16,12,4,88,51,16,1010,1009,1007,7,4,0,14,5,,0.00,0,,360
2003-10-12,33,24,15,17,11,5,82,50,18,1013,1011,1010,6,5,3,21,5,,0.00,0,,305
2003-10-13,34,26,17,15,12,7,77,52,21,1015,1013,1012,6,5,2,21,5,,0.00,0,,288
2003-10-14,33,24,17,15,13,10,83,52,24,1015,1013,1011,7,5,1,16,6,,0.00,0,,265
2003-10-15,34,24,16,15,13,10,88,52,24,1016,1014,1012,6,5,3,11,3,,0.00,0,,122
2003-10-16,34,24,16,16,13,8,88,55,21,1017,1014,1013,7,4,2,13,3,,0.00,0,,59
2003-10-17,33,24,16,16,14,11,88,58,26,1017,1014,1012,6,4,2,13,3,,0.00,0,,319
2003-10-18,33,24,16,14,12,8,88,52,21,1015,1013,1011,5,4,1,13,3,,0.00,0,,265
2003-10-19,33,24,17,16,13,8,82,57,21,1015,1013,1011,6,4,1,13,2,,0.00,0,,271
2003-10-20,32,23,16,17,14,12,88,58,29,1016,1013,1011,5,4,1,14,2,,0.00,0,,279
2003-10-21,33,24,16,16,13,8,88,57,21,1014,1012,1010,6,4,1,13,3,,0.00,0,,222
2003-10-22,33,24,15,14,11,5,82,51,17,1015,1013,1012,6,5,2,11,3,,0.00,0,,234
2003-10-23,33,23,14,13,11,6,88,55,18,1016,1014,1012,5,4,2,10,2,,0.00,0,,164
2003-10-24,32,23,16,14,12,8,82,53,24,1013,1011,1010,7,5,3,11,3,,0.00,1,,123
2003-10-25,30,23,17,16,14,11,82,59,31,1014,1012,1011,5,3,2,10,5,,0.00,0,,90
2003-10-26,30,23,17,16,14,12,88,67,33,1015,1013,1011,4,2,1,10,2,,0.00,0,,85
2003-10-27,30,23,16,17,15,13,94,67,35,1017,1014,1012,3,2,1,11,2,,0.00,0,,306
2003-10-28,31,23,15,17,15,11,94,70,31,1021,1018,1017,3,2,1,8,3,,0.00,0,,1
2003-10-29,34,24,16,18,14,12,94,64,28,1019,1017,1016,4,3,1,13,3,,0.00,0,,266
2003-10-30,30,22,15,17,14,12,94,69,35,1017,1015,1013,2,2,1,13,2,,0.00,0,,252
2003-10-31,31,23,15,16,13,9,88,62,25,1014,1013,1011,5,2,1,10,2,,0.00,0,,211
<!-- 0.261:0 -->
