PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2007-9-1,24,21,18,19,18,17,96,80,71,,,,10.0,8.0,4.0,9,6,,1.0,,,-1
2007-9-2,22,20,18,20,19,17,89,86,82,,,,4.0,2.7,0.1,0,0,,0.0,8,,-1
2007-9-3,22,20,17,20,18,15,88,87,85,,,,4.0,1.4,0.1,0,0,,0.0,8,,-1
2007-9-4,22,20,18,19,18,16,86,80,71,,,,10.0,4.7,0.1,6,1,,0.0,8,,-1
2007-9-5,20,17,16,16,15,14,86,80,68,,,,10.0,6.0,4.0,0,0,,0.0,8,Rain,-1
2007-9-6,20,18,17,16,15,14,84,77,74,,,,10.0,4.7,0.1,6,1,,12.0,8,,-1
2007-9-7,23,,18,15,15,15,78,78,78,,,,10.0,10.0,10.0,0,0,,3.0,,,-1
2007-9-8,22,18,15,16,15,12,90,77,66,,,,10.0,4.7,0.1,6,1,,1.0,8,,-1
2007-9-9,23,23,18,16,16,16,90,74,58,,,,10.0,10.0,10.0,6,6,,12.0,,,-1
2007-9-10,21,17,14,13,12,12,87,71,51,,,,10.0,8.0,4.0,6,3,,8.0,,,-1
2007-9-11,22,17,14,14,13,12,87,68,49,,,,10.0,8.0,4.0,6,1,,0.0,,,-1
2007-9-12,24,19,15,18,15,10,83,71,63,,,,10.0,8.0,4.0,6,1,,0.0,,,-1
2007-9-13,23,19,16,18,15,11,89,74,63,,,,10.0,10.0,10.0,6,3,,0.0,,,-1
2007-9-14,20,17,15,18,16,13,89,88,87,,,,10.0,3.4,0.1,0,0,,0.0,8,,-1
2007-9-15,20,18,17,19,18,17,98,96,95,,,,0.1,0.0,0.1,0,0,,32.0,8,Rain,-1
2007-9-16,21,19,17,19,18,16,92,86,83,,,,4.0,1.4,0.1,0,0,,2.0,8,,-1
2007-9-17,19,19,16,19,16,13,95,89,81,,,,4.0,2.7,0.1,6,4,,12.0,8,Rain-Thunderstorm,-1
2007-9-18,24,20,16,18,16,12,83,69,62,,,,10.0,8.0,4.0,6,1,,0.0,,,-1
2007-9-19,24,20,16,18,17,16,92,81,67,,,,10.0,8.0,4.0,9,5,,0.0,,,-1
2007-9-20,19,15,14,15,14,13,95,84,72,,,,10.0,5.3,2.0,17,4,,82.0,8,Rain-Thunderstorm,-1
2007-9-21,23,19,16,16,14,11,63,63,63,,,,10.0,8.0,4.0,6,4,,0.0,,,-1
2007-9-22,17,14,12,12,12,11,91,76,63,,,,10.0,7.3,2.0,9,6,,14.0,8,Rain-Thunderstorm,-1
2007-9-23,22,18,14,14,11,10,68,59,50,,,,10.0,8.0,4.0,18,13,,0.0,,,-1
2007-9-24,24,20,16,13,10,6,54,44,39,,,,10.0,8.0,4.0,9,7,,0.0,,,-1
2007-9-25,23,18,15,14,11,8,58,51,43,,,,10.0,7.3,2.0,6,1,,0.0,,,-1
2007-9-26,22,18,15,16,13,8,78,60,51,,,,10.0,8.0,4.0,6,4,,0.0,,,-1
2007-9-27,21,17,14,15,12,10,74,65,54,,,,10.0,8.0,4.0,13,4,,0.0,,,-1
2007-9-28,22,17,14,12,9,7,64,51,37,,,,10.0,8.0,4.0,6,4,,0.0,,,-1
2007-9-29,22,17,13,8,6,4,45,39,28,,,,10.0,8.0,4.0,6,4,,0.0,,,-1
2007-9-30,22,18,14,10,7,2,41,34,29,,,,10.0,8.0,4.0,13,11,,0.0,,,-1
