PKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2012-3-1,8,6,4,0,-4,-6,50,37,29,,,,10.0,7.0,4.0,22,10,,0.0,,,-1
2012-3-2,12,8,4,-3,-4,-6,37,30,23,,,,10.0,7.0,4.0,11,7,,0.0,,,-1
2012-3-3,14,10,5,0,-1,-2,47,36,27,,,,10.0,7.0,4.0,7,3,,0.0,8,,-1
2012-3-4,8,7,6,4,1,-2,80,58,40,,,,10.0,5.5,4.0,11,8,,9.0,8,Rain,-1
2012-3-5,6,5,5,3,-1,-5,80,55,30,,,,10.0,5.5,1.0,22,10,,10.0,8,Thunderstorm,-1
2012-3-6,12,8,5,0,-2,-5,55,41,34,,,,10.0,7.0,4.0,7,6,,0.0,,,-1
2012-3-7,10,8,4,0,-1,-3,62,47,37,,,,10.0,8.0,4.0,18,15,,0.0,,Thunderstorm,-1
2012-3-8,8,5,2,-1,-2,-3,70,55,35,,,,10.0,4.7,0.1,18,12,,1.0,8,Snow,-1
2012-3-9,10,6,3,-2,-5,-8,61,36,17,,,,10.0,8.0,4.0,22,15,,0.0,,,-1
2012-3-10,10,6,3,-7,-8,-9,29,23,18,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2012-3-11,11,6,2,-6,-7,-8,35,26,20,,,,10.0,7.0,4.0,4,1,,0.0,8,,-1
2012-3-12,7,6,2,0,-4,-7,81,43,21,,,,10.0,7.0,4.0,7,5,,0.0,8,,-1
2012-3-13,7,4,0,3,1,-1,88,72,62,,,,10.0,7.0,4.0,11,4,,0.0,8,,-1
2012-3-14,11,7,3,-1,-2,-4,62,52,41,,,,10.0,6.0,4.0,7,7,,0.0,,,-1
2012-3-15,13,8,2,1,-2,-4,66,40,21,,,,10.0,7.0,4.0,13,6,,0.0,,,-1
2012-3-16,16,10,4,1,-2,-4,45,34,20,,,,10.0,7.0,4.0,7,4,,0.0,,,-1
2012-3-17,17,10,4,4,2,-4,46,42,38,,,,10.0,7.0,4.0,11,8,,0.0,,,-1
2012-3-18,18,14,11,4,3,0,39,35,29,,,,10.0,7.0,4.0,11,8,,0.0,8,,-1
2012-3-19,15,14,12,7,5,2,55,50,40,,,,10.0,6.1,0.5,37,12,,0.0,8,Thunderstorm,-1
2012-3-20,8,7,3,6,-1,-7,89,56,36,,,,4.0,1.1,0.1,18,10,,14.0,8,Rain-Thunderstorm,-1
2012-3-21,10,6,2,0,-3,-5,50,40,23,,,,10.0,6.0,4.0,7,4,,0.0,,,-1
2012-3-22,15,10,6,3,0,-1,49,38,23,,,,10.0,7.0,4.0,4,2,,0.0,,,-1
2012-3-23,17,14,10,3,0,-1,37,31,27,,,,10.0,8.5,4.0,7,5,,0.0,,,-1
2012-3-24,19,15,11,4,3,0,38,34,28,,,,10.0,7.0,4.0,7,7,,0.0,,,-1
2012-3-25,16,14,12,6,3,0,57,42,31,,,,10.0,8.0,4.0,11,5,,0.0,8,,-1
2012-3-26,14,10,7,10,7,5,89,74,62,,,,10.0,7.0,4.0,11,6,,3.0,8,Rain-Thunderstorm,-1
2012-3-27,16,12,9,5,3,0,56,50,42,,,,10.0,6.0,4.0,7,6,,0.0,8,,-1
2012-3-28,18,14,10,9,6,3,58,53,43,,,,10.0,7.0,4.0,7,3,,0.0,,,-1
2012-3-29,20,15,10,9,6,4,56,45,34,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-3-30,22,18,13,10,7,4,52,42,26,,,,10.0,7.0,4.0,7,2,,0.0,,,-1
2012-3-31,21,17,13,10,7,3,51,44,38,,,,10.0,7.0,4.0,7,5,,0.0,,,-1
